recprob,subject,encpos,list_type,item,oddvctrl
0,63,11,emotional,controlp1,control
0.25,64,11,emotional,controlp1,control
0.666666666666667,65,11,emotional,controlp1,control
0.666666666666667,67,11,emotional,controlp1,control
0,68,11,emotional,controlp1,control
0.833333333333333,69,11,emotional,controlp1,control
0,70,11,emotional,controlp1,control
0.5,71,11,emotional,controlp1,control
0,72,11,emotional,controlp1,control
1,73,11,emotional,controlp1,control
0.333333333333333,74,11,emotional,controlp1,control
0.5,75,11,emotional,controlp1,control
1,4,11,perceptual,oddball,oddball
0,5,11,perceptual,oddball,oddball
0,7,11,perceptual,oddball,oddball
1,9,11,perceptual,oddball,oddball
0.5,10,11,perceptual,oddball,oddball
1,11,11,perceptual,oddball,oddball
1,12,11,perceptual,oddball,oddball
0.5,15,11,perceptual,oddball,oddball
0,16,11,perceptual,oddball,oddball
0.8,17,11,perceptual,oddball,oddball
0,18,11,perceptual,oddball,oddball
0,19,11,perceptual,oddball,oddball
1,20,11,perceptual,oddball,oddball
0,21,11,perceptual,oddball,oddball
1,22,11,perceptual,oddball,oddball
0,23,11,perceptual,oddball,oddball
0.666666666666667,24,11,perceptual,oddball,oddball
0.333333333333333,25,11,perceptual,oddball,oddball
0.5,26,11,perceptual,oddball,oddball
1,28,11,perceptual,oddball,oddball
0.25,29,11,perceptual,oddball,oddball
1,30,11,perceptual,oddball,oddball
0,31,11,perceptual,oddball,oddball
0.666666666666667,32,11,perceptual,oddball,oddball
0.5,33,11,perceptual,oddball,oddball
0.5,34,11,perceptual,oddball,oddball
1,35,11,perceptual,oddball,oddball
1,36,11,perceptual,oddball,oddball
1,37,11,perceptual,oddball,oddball
1,38,11,perceptual,oddball,oddball
1,39,11,perceptual,oddball,oddball
1,40,11,perceptual,oddball,oddball
0.6,41,11,perceptual,oddball,oddball
0.75,42,11,perceptual,oddball,oddball
1,43,11,perceptual,oddball,oddball
0.666666666666667,44,11,perceptual,oddball,oddball
0.25,45,11,perceptual,oddball,oddball
1,46,11,perceptual,oddball,oddball
0,47,11,perceptual,oddball,oddball
1,49,11,perceptual,oddball,oddball
0,50,11,perceptual,oddball,oddball
0.5,51,11,perceptual,oddball,oddball
0,52,11,perceptual,oddball,oddball
1,53,11,perceptual,oddball,oddball
1,54,11,perceptual,oddball,oddball
1,55,11,perceptual,oddball,oddball
1,56,11,perceptual,oddball,oddball
0,57,11,perceptual,oddball,oddball
0.5,58,11,perceptual,oddball,oddball
0.25,60,11,perceptual,oddball,oddball
0.25,61,11,perceptual,oddball,oddball
0.5,62,11,perceptual,oddball,oddball
1,63,11,perceptual,oddball,oddball
0.666666666666667,64,11,perceptual,oddball,oddball
1,65,11,perceptual,oddball,oddball
0,66,11,perceptual,oddball,oddball
0,67,11,perceptual,oddball,oddball
1,68,11,perceptual,oddball,oddball
0.25,69,11,perceptual,oddball,oddball
0.5,71,11,perceptual,oddball,oddball
0,72,11,perceptual,oddball,oddball
0.5,73,11,perceptual,oddball,oddball
0.5,74,11,perceptual,oddball,oddball
0.75,75,11,perceptual,oddball,oddball
1,4,11,perceptual,oddballm2,oddball
0,5,11,perceptual,oddballm2,oddball
0.5,7,11,perceptual,oddballm2,oddball
0,9,11,perceptual,oddballm2,oddball
1,10,11,perceptual,oddballm2,oddball
0.5,11,11,perceptual,oddballm2,oddball
1,12,11,perceptual,oddballm2,oddball
0,15,11,perceptual,oddballm2,oddball
1,16,11,perceptual,oddballm2,oddball
0.4,17,11,perceptual,oddballm2,oddball
1,18,11,perceptual,oddballm2,oddball
1,19,11,perceptual,oddballm2,oddball
0.5,20,11,perceptual,oddballm2,oddball
0.5,21,11,perceptual,oddballm2,oddball
1,22,11,perceptual,oddballm2,oddball
1,23,11,perceptual,oddballm2,oddball
0.333333333333333,24,11,perceptual,oddballm2,oddball
0.333333333333333,25,11,perceptual,oddballm2,oddball
0.5,26,11,perceptual,oddballm2,oddball
0,28,11,perceptual,oddballm2,oddball
0.25,29,11,perceptual,oddballm2,oddball
0,30,11,perceptual,oddballm2,oddball
0,31,11,perceptual,oddballm2,oddball
0.666666666666667,32,11,perceptual,oddballm2,oddball
0.5,33,11,perceptual,oddballm2,oddball
0,34,11,perceptual,oddballm2,oddball
0.5,35,11,perceptual,oddballm2,oddball
1,36,11,perceptual,oddballm2,oddball
0,37,11,perceptual,oddballm2,oddball
1,38,11,perceptual,oddballm2,oddball
1,39,11,perceptual,oddballm2,oddball
0,40,11,perceptual,oddballm2,oddball
0.6,41,11,perceptual,oddballm2,oddball
0.25,42,11,perceptual,oddballm2,oddball
1,43,11,perceptual,oddballm2,oddball
0.333333333333333,44,11,perceptual,oddballm2,oddball
0.5,45,11,perceptual,oddballm2,oddball
0,46,11,perceptual,oddballm2,oddball
0,47,11,perceptual,oddballm2,oddball
1,49,11,perceptual,oddballm2,oddball
0,50,11,perceptual,oddballm2,oddball
0.5,51,11,perceptual,oddballm2,oddball
0.5,52,11,perceptual,oddballm2,oddball
1,53,11,perceptual,oddballm2,oddball
0,54,11,perceptual,oddballm2,oddball
0.5,55,11,perceptual,oddballm2,oddball
0.666666666666667,56,11,perceptual,oddballm2,oddball
0,57,11,perceptual,oddballm2,oddball
0,58,11,perceptual,oddballm2,oddball
0.25,60,11,perceptual,oddballm2,oddball
0.75,61,11,perceptual,oddballm2,oddball
0.25,62,11,perceptual,oddballm2,oddball
0,63,11,perceptual,oddballm2,oddball
0.222222222222222,64,11,perceptual,oddballm2,oddball
0.5,65,11,perceptual,oddballm2,oddball
0,66,11,perceptual,oddballm2,oddball
1,67,11,perceptual,oddballm2,oddball
0.5,68,11,perceptual,oddballm2,oddball
0.5,69,11,perceptual,oddballm2,oddball
0,71,11,perceptual,oddballm2,oddball
0,72,11,perceptual,oddballm2,oddball
1,73,11,perceptual,oddballm2,oddball
0.5,74,11,perceptual,oddballm2,oddball
0.5,75,11,perceptual,oddballm2,oddball
0.333333333333333,4,11,perceptual,oddballm1,oddball
0,5,11,perceptual,oddballm1,oddball
0.5,7,11,perceptual,oddballm1,oddball
0,9,11,perceptual,oddballm1,oddball
1,10,11,perceptual,oddballm1,oddball
0,11,11,perceptual,oddballm1,oddball
0,12,11,perceptual,oddballm1,oddball
1,15,11,perceptual,oddballm1,oddball
1,16,11,perceptual,oddballm1,oddball
0.4,17,11,perceptual,oddballm1,oddball
0.5,18,11,perceptual,oddballm1,oddball
0,19,11,perceptual,oddballm1,oddball
0.5,20,11,perceptual,oddballm1,oddball
0,21,11,perceptual,oddballm1,oddball
0.5,22,11,perceptual,oddballm1,oddball
0,23,11,perceptual,oddballm1,oddball
0.666666666666667,24,11,perceptual,oddballm1,oddball
0.666666666666667,25,11,perceptual,oddballm1,oddball
0,26,11,perceptual,oddballm1,oddball
0,28,11,perceptual,oddballm1,oddball
0.25,29,11,perceptual,oddballm1,oddball
0,30,11,perceptual,oddballm1,oddball
0,31,11,perceptual,oddballm1,oddball
0,32,11,perceptual,oddballm1,oddball
0,33,11,perceptual,oddballm1,oddball
0.5,34,11,perceptual,oddballm1,oddball
0.5,35,11,perceptual,oddballm1,oddball
1,36,11,perceptual,oddballm1,oddball
0.5,37,11,perceptual,oddballm1,oddball
0.5,38,11,perceptual,oddballm1,oddball
0,39,11,perceptual,oddballm1,oddball
0,40,11,perceptual,oddballm1,oddball
0.6,41,11,perceptual,oddballm1,oddball
0.75,42,11,perceptual,oddballm1,oddball
0.666666666666667,43,11,perceptual,oddballm1,oddball
0.666666666666667,44,11,perceptual,oddballm1,oddball
0.5,45,11,perceptual,oddballm1,oddball
0,46,11,perceptual,oddballm1,oddball
0,47,11,perceptual,oddballm1,oddball
0,49,11,perceptual,oddballm1,oddball
0.5,50,11,perceptual,oddballm1,oddball
1,51,11,perceptual,oddballm1,oddball
0,52,11,perceptual,oddballm1,oddball
1,53,11,perceptual,oddballm1,oddball
0.5,54,11,perceptual,oddballm1,oddball
0.5,55,11,perceptual,oddballm1,oddball
0.666666666666667,56,11,perceptual,oddballm1,oddball
0.5,57,11,perceptual,oddballm1,oddball
0.5,58,11,perceptual,oddballm1,oddball
0.25,60,11,perceptual,oddballm1,oddball
0.75,61,11,perceptual,oddballm1,oddball
0.75,62,11,perceptual,oddballm1,oddball
1,63,11,perceptual,oddballm1,oddball
0.666666666666667,64,11,perceptual,oddballm1,oddball
1,65,11,perceptual,oddballm1,oddball
1,66,11,perceptual,oddballm1,oddball
1,67,11,perceptual,oddballm1,oddball
0.5,68,11,perceptual,oddballm1,oddball
0.75,69,11,perceptual,oddballm1,oddball
1,71,11,perceptual,oddballm1,oddball
0.666666666666667,72,11,perceptual,oddballm1,oddball
0,73,11,perceptual,oddballm1,oddball
0,74,11,perceptual,oddballm1,oddball
0.5,75,11,perceptual,oddballm1,oddball
0.666666666666667,4,11,perceptual,oddballp1,oddball
1,5,11,perceptual,oddballp1,oddball
1,7,11,perceptual,oddballp1,oddball
0,9,11,perceptual,oddballp1,oddball
1,10,11,perceptual,oddballp1,oddball
1,11,11,perceptual,oddballp1,oddball
0,12,11,perceptual,oddballp1,oddball
0.5,15,11,perceptual,oddballp1,oddball
0,16,11,perceptual,oddballp1,oddball
0.2,17,11,perceptual,oddballp1,oddball
1,18,11,perceptual,oddballp1,oddball
1,19,11,perceptual,oddballp1,oddball
0.5,20,11,perceptual,oddballp1,oddball
0.5,21,11,perceptual,oddballp1,oddball
1,22,11,perceptual,oddballp1,oddball
1,23,11,perceptual,oddballp1,oddball
0.333333333333333,24,11,perceptual,oddballp1,oddball
1,25,11,perceptual,oddballp1,oddball
0.5,26,11,perceptual,oddballp1,oddball
1,28,11,perceptual,oddballp1,oddball
0.5,29,11,perceptual,oddballp1,oddball
1,30,11,perceptual,oddballp1,oddball
0,31,11,perceptual,oddballp1,oddball
0.666666666666667,32,11,perceptual,oddballp1,oddball
0.5,33,11,perceptual,oddballp1,oddball
0.5,34,11,perceptual,oddballp1,oddball
0.5,35,11,perceptual,oddballp1,oddball
1,36,11,perceptual,oddballp1,oddball
0.5,37,11,perceptual,oddballp1,oddball
0.5,38,11,perceptual,oddballp1,oddball
0,39,11,perceptual,oddballp1,oddball
0,40,11,perceptual,oddballp1,oddball
0.6,41,11,perceptual,oddballp1,oddball
0.25,42,11,perceptual,oddballp1,oddball
0.666666666666667,43,11,perceptual,oddballp1,oddball
0.333333333333333,44,11,perceptual,oddballp1,oddball
0.75,45,11,perceptual,oddballp1,oddball
1,46,11,perceptual,oddballp1,oddball
0,47,11,perceptual,oddballp1,oddball
0,49,11,perceptual,oddballp1,oddball
0.5,50,11,perceptual,oddballp1,oddball
0.5,51,11,perceptual,oddballp1,oddball
0.5,52,11,perceptual,oddballp1,oddball
0,53,11,perceptual,oddballp1,oddball
1,54,11,perceptual,oddballp1,oddball
1,55,11,perceptual,oddballp1,oddball
0.333333333333333,56,11,perceptual,oddballp1,oddball
0,57,11,perceptual,oddballp1,oddball
0.5,58,11,perceptual,oddballp1,oddball
0.5,60,11,perceptual,oddballp1,oddball
0.5,61,11,perceptual,oddballp1,oddball
0,62,11,perceptual,oddballp1,oddball
1,63,11,perceptual,oddballp1,oddball
0.666666666666667,64,11,perceptual,oddballp1,oddball
0.5,65,11,perceptual,oddballp1,oddball
1,66,11,perceptual,oddballp1,oddball
0,67,11,perceptual,oddballp1,oddball
0.5,68,11,perceptual,oddballp1,oddball
0.25,69,11,perceptual,oddballp1,oddball
0.5,71,11,perceptual,oddballp1,oddball
0.666666666666667,72,11,perceptual,oddballp1,oddball
0,73,11,perceptual,oddballp1,oddball
0,74,11,perceptual,oddballp1,oddball
0.75,75,11,perceptual,oddballp1,oddball
0.666666666666667,4,11,perceptual,control,control
0.666666666666667,5,11,perceptual,control,control
0.25,6,11,perceptual,control,control
1,7,11,perceptual,control,control
0.5,9,11,perceptual,control,control
0.333333333333333,10,11,perceptual,control,control
0.2,11,11,perceptual,control,control
1,12,11,perceptual,control,control
0.666666666666667,14,11,perceptual,control,control
1,15,11,perceptual,control,control
0,18,11,perceptual,control,control
0.75,19,11,perceptual,control,control
0.5,20,11,perceptual,control,control
0.5,21,11,perceptual,control,control
0,23,11,perceptual,control,control
0.5,24,11,perceptual,control,control
0.75,25,11,perceptual,control,control
0.75,26,11,perceptual,control,control
0,27,11,perceptual,control,control
1,28,11,perceptual,control,control
0.666666666666667,29,11,perceptual,control,control
0.428571428571429,30,11,perceptual,control,control
1,31,11,perceptual,control,control
0.5,32,11,perceptual,control,control
1,33,11,perceptual,control,control
1,34,11,perceptual,control,control
0.75,35,11,perceptual,control,control
0.333333333333333,36,11,perceptual,control,control
0.6,37,11,perceptual,control,control
1,38,11,perceptual,control,control
0.5,39,11,perceptual,control,control
0.75,40,11,perceptual,control,control
0,41,11,perceptual,control,control
1,42,11,perceptual,control,control
1,43,11,perceptual,control,control
0.4,44,11,perceptual,control,control
0.666666666666667,45,11,perceptual,control,control
0,47,11,perceptual,control,control
0.666666666666667,48,11,perceptual,control,control
0.5,49,11,perceptual,control,control
1,50,11,perceptual,control,control
0.333333333333333,51,11,perceptual,control,control
0,52,11,perceptual,control,control
0,53,11,perceptual,control,control
0.666666666666667,54,11,perceptual,control,control
0,55,11,perceptual,control,control
0.5,56,11,perceptual,control,control
0.5,57,11,perceptual,control,control
0.333333333333333,58,11,perceptual,control,control
0.5,59,11,perceptual,control,control
0,61,11,perceptual,control,control
0,62,11,perceptual,control,control
0,63,11,perceptual,control,control
0,64,11,perceptual,control,control
0.5,65,11,perceptual,control,control
0.75,66,11,perceptual,control,control
1,67,11,perceptual,control,control
0.5,68,11,perceptual,control,control
1,69,11,perceptual,control,control
0,71,11,perceptual,control,control
1,72,11,perceptual,control,control
0,73,11,perceptual,control,control
0,74,11,perceptual,control,control
1,75,11,perceptual,control,control
0,4,11,perceptual,controlm2,control
0.666666666666667,5,11,perceptual,controlm2,control
0.5,6,11,perceptual,controlm2,control
0,7,11,perceptual,controlm2,control
0.5,9,11,perceptual,controlm2,control
0.333333333333333,10,11,perceptual,controlm2,control
0.6,11,11,perceptual,controlm2,control
0.5,12,11,perceptual,controlm2,control
0.666666666666667,14,11,perceptual,controlm2,control
1,15,11,perceptual,controlm2,control
1,18,11,perceptual,controlm2,control
0.5,19,11,perceptual,controlm2,control
1,20,11,perceptual,controlm2,control
0.25,21,11,perceptual,controlm2,control
0,23,11,perceptual,controlm2,control
0.5,24,11,perceptual,controlm2,control
0.25,25,11,perceptual,controlm2,control
0.5,26,11,perceptual,controlm2,control
0,27,11,perceptual,controlm2,control
1,28,11,perceptual,controlm2,control
0.666666666666667,29,11,perceptual,controlm2,control
0.571428571428571,30,11,perceptual,controlm2,control
0,31,11,perceptual,controlm2,control
1,32,11,perceptual,controlm2,control
0,33,11,perceptual,controlm2,control
0.8,34,11,perceptual,controlm2,control
0.5,35,11,perceptual,controlm2,control
0.666666666666667,36,11,perceptual,controlm2,control
0.8,37,11,perceptual,controlm2,control
1,38,11,perceptual,controlm2,control
0.333333333333333,39,11,perceptual,controlm2,control
0.75,40,11,perceptual,controlm2,control
1,41,11,perceptual,controlm2,control
0,42,11,perceptual,controlm2,control
0,43,11,perceptual,controlm2,control
0.4,44,11,perceptual,controlm2,control
1,45,11,perceptual,controlm2,control
0,47,11,perceptual,controlm2,control
0.333333333333333,48,11,perceptual,controlm2,control
0.5,49,11,perceptual,controlm2,control
0,50,11,perceptual,controlm2,control
1,51,11,perceptual,controlm2,control
0.666666666666667,52,11,perceptual,controlm2,control
0,53,11,perceptual,controlm2,control
0.666666666666667,54,11,perceptual,controlm2,control
0.5,55,11,perceptual,controlm2,control
0.5,56,11,perceptual,controlm2,control
0.5,57,11,perceptual,controlm2,control
0.666666666666667,58,11,perceptual,controlm2,control
0.5,59,11,perceptual,controlm2,control
0,61,11,perceptual,controlm2,control
0,62,11,perceptual,controlm2,control
1,63,11,perceptual,controlm2,control
0,64,11,perceptual,controlm2,control
0.5,65,11,perceptual,controlm2,control
0.75,66,11,perceptual,controlm2,control
0,67,11,perceptual,controlm2,control
0.5,68,11,perceptual,controlm2,control
0,69,11,perceptual,controlm2,control
1,71,11,perceptual,controlm2,control
0.5,72,11,perceptual,controlm2,control
0,73,11,perceptual,controlm2,control
0.5,74,11,perceptual,controlm2,control
0,75,11,perceptual,controlm2,control
0,4,11,perceptual,controlm1,control
1,5,11,perceptual,controlm1,control
0.75,6,11,perceptual,controlm1,control
1,7,11,perceptual,controlm1,control
0.75,9,11,perceptual,controlm1,control
0.666666666666667,10,11,perceptual,controlm1,control
1,11,11,perceptual,controlm1,control
1,12,11,perceptual,controlm1,control
0.333333333333333,14,11,perceptual,controlm1,control
0,15,11,perceptual,controlm1,control
0,18,11,perceptual,controlm1,control
0.5,19,11,perceptual,controlm1,control
1,20,11,perceptual,controlm1,control
0.5,21,11,perceptual,controlm1,control
0,23,11,perceptual,controlm1,control
0.5,24,11,perceptual,controlm1,control
0.5,25,11,perceptual,controlm1,control
0.75,26,11,perceptual,controlm1,control
0.2,27,11,perceptual,controlm1,control
0,28,11,perceptual,controlm1,control
0.666666666666667,29,11,perceptual,controlm1,control
0.714285714285714,30,11,perceptual,controlm1,control
1,31,11,perceptual,controlm1,control
0.5,32,11,perceptual,controlm1,control
0,33,11,perceptual,controlm1,control
0.8,34,11,perceptual,controlm1,control
0.5,35,11,perceptual,controlm1,control
0.333333333333333,36,11,perceptual,controlm1,control
0.6,37,11,perceptual,controlm1,control
0.666666666666667,38,11,perceptual,controlm1,control
0.5,39,11,perceptual,controlm1,control
0.5,40,11,perceptual,controlm1,control
1,41,11,perceptual,controlm1,control
0.666666666666667,42,11,perceptual,controlm1,control
0,43,11,perceptual,controlm1,control
0.4,44,11,perceptual,controlm1,control
0.666666666666667,45,11,perceptual,controlm1,control
1,47,11,perceptual,controlm1,control
0.333333333333333,48,11,perceptual,controlm1,control
0.25,49,11,perceptual,controlm1,control
1,50,11,perceptual,controlm1,control
0.666666666666667,51,11,perceptual,controlm1,control
0,52,11,perceptual,controlm1,control
0.666666666666667,53,11,perceptual,controlm1,control
0.666666666666667,54,11,perceptual,controlm1,control
0.5,55,11,perceptual,controlm1,control
0.5,56,11,perceptual,controlm1,control
0.5,57,11,perceptual,controlm1,control
0.333333333333333,58,11,perceptual,controlm1,control
0.5,59,11,perceptual,controlm1,control
1,61,11,perceptual,controlm1,control
1,62,11,perceptual,controlm1,control
1,63,11,perceptual,controlm1,control
0,64,11,perceptual,controlm1,control
0.5,65,11,perceptual,controlm1,control
0.75,66,11,perceptual,controlm1,control
0,67,11,perceptual,controlm1,control
0.5,68,11,perceptual,controlm1,control
1,69,11,perceptual,controlm1,control
0,71,11,perceptual,controlm1,control
0.5,72,11,perceptual,controlm1,control
1,73,11,perceptual,controlm1,control
0,74,11,perceptual,controlm1,control
0,75,11,perceptual,controlm1,control
0.666666666666667,4,11,perceptual,controlp1,control
0.666666666666667,5,11,perceptual,controlp1,control
0.5,6,11,perceptual,controlp1,control
1,7,11,perceptual,controlp1,control
0.25,9,11,perceptual,controlp1,control
0.333333333333333,10,11,perceptual,controlp1,control
0.6,11,11,perceptual,controlp1,control
0,12,11,perceptual,controlp1,control
1,14,11,perceptual,controlp1,control
0,15,11,perceptual,controlp1,control
1,18,11,perceptual,controlp1,control
0.5,19,11,perceptual,controlp1,control
1,20,11,perceptual,controlp1,control
1,21,11,perceptual,controlp1,control
0,23,11,perceptual,controlp1,control
0.5,24,11,perceptual,controlp1,control
0.75,25,11,perceptual,controlp1,control
0.5,26,11,perceptual,controlp1,control
0,27,11,perceptual,controlp1,control
1,28,11,perceptual,controlp1,control
0.333333333333333,29,11,perceptual,controlp1,control
0.428571428571429,30,11,perceptual,controlp1,control
0,31,11,perceptual,controlp1,control
0.5,32,11,perceptual,controlp1,control
0,33,11,perceptual,controlp1,control
1,34,11,perceptual,controlp1,control
0.5,35,11,perceptual,controlp1,control
0,36,11,perceptual,controlp1,control
0.4,37,11,perceptual,controlp1,control
0.666666666666667,38,11,perceptual,controlp1,control
0.5,39,11,perceptual,controlp1,control
0.25,40,11,perceptual,controlp1,control
0,41,11,perceptual,controlp1,control
1,42,11,perceptual,controlp1,control
0.5,43,11,perceptual,controlp1,control
0.6,44,11,perceptual,controlp1,control
0,45,11,perceptual,controlp1,control
1,47,11,perceptual,controlp1,control
1,48,11,perceptual,controlp1,control
0.5,49,11,perceptual,controlp1,control
1,50,11,perceptual,controlp1,control
1,51,11,perceptual,controlp1,control
0.333333333333333,52,11,perceptual,controlp1,control
0.333333333333333,53,11,perceptual,controlp1,control
0.333333333333333,54,11,perceptual,controlp1,control
0.5,55,11,perceptual,controlp1,control
0.5,56,11,perceptual,controlp1,control
0.5,57,11,perceptual,controlp1,control
0,58,11,perceptual,controlp1,control
0.5,59,11,perceptual,controlp1,control
0.5,61,11,perceptual,controlp1,control
0,62,11,perceptual,controlp1,control
0.5,63,11,perceptual,controlp1,control
1,64,11,perceptual,controlp1,control
1,65,11,perceptual,controlp1,control
0.5,66,11,perceptual,controlp1,control
1,67,11,perceptual,controlp1,control
0.5,68,11,perceptual,controlp1,control
0,69,11,perceptual,controlp1,control
0,71,11,perceptual,controlp1,control
0.5,72,11,perceptual,controlp1,control
1,73,11,perceptual,controlp1,control
0.5,74,11,perceptual,controlp1,control
1,75,11,perceptual,controlp1,control
0,4,12,emotional,oddball,oddball
0.571428571428571,5,12,emotional,oddball,oddball
0.6,6,12,emotional,oddball,oddball
0.4,7,12,emotional,oddball,oddball
0.333333333333333,9,12,emotional,oddball,oddball
1,10,12,emotional,oddball,oddball
0.5,11,12,emotional,oddball,oddball
0.5,12,12,emotional,oddball,oddball
0.428571428571429,14,12,emotional,oddball,oddball
0.666666666666667,15,12,emotional,oddball,oddball
0,16,12,emotional,oddball,oddball
0.428571428571429,17,12,emotional,oddball,oddball
0.428571428571429,18,12,emotional,oddball,oddball
0,19,12,emotional,oddball,oddball
0.75,20,12,emotional,oddball,oddball
0.714285714285714,21,12,emotional,oddball,oddball
1,22,12,emotional,oddball,oddball
0.25,23,12,emotional,oddball,oddball
0.4,24,12,emotional,oddball,oddball
0.666666666666667,25,12,emotional,oddball,oddball
0.25,26,12,emotional,oddball,oddball
0.5,27,12,emotional,oddball,oddball
1,28,12,emotional,oddball,oddball
0.375,29,12,emotional,oddball,oddball
0.4,30,12,emotional,oddball,oddball
0.666666666666667,31,12,emotional,oddball,oddball
1,32,12,emotional,oddball,oddball
0.6,33,12,emotional,oddball,oddball
0.5,34,12,emotional,oddball,oddball
0,35,12,emotional,oddball,oddball
0.25,36,12,emotional,oddball,oddball
0.333333333333333,37,12,emotional,oddball,oddball
0.25,38,12,emotional,oddball,oddball
0.25,39,12,emotional,oddball,oddball
0.25,40,12,emotional,oddball,oddball
0.333333333333333,41,12,emotional,oddball,oddball
0.571428571428571,42,12,emotional,oddball,oddball
0.666666666666667,43,12,emotional,oddball,oddball
0.2,44,12,emotional,oddball,oddball
0.333333333333333,45,12,emotional,oddball,oddball
0.714285714285714,46,12,emotional,oddball,oddball
1,47,12,emotional,oddball,oddball
0.571428571428571,48,12,emotional,oddball,oddball
0.333333333333333,49,12,emotional,oddball,oddball
0.166666666666667,50,12,emotional,oddball,oddball
0.75,51,12,emotional,oddball,oddball
0.25,52,12,emotional,oddball,oddball
0,53,12,emotional,oddball,oddball
0,54,12,emotional,oddball,oddball
0.25,55,12,emotional,oddball,oddball
0.571428571428571,56,12,emotional,oddball,oddball
0.777777777777778,57,12,emotional,oddball,oddball
0.4,58,12,emotional,oddball,oddball
0.6,59,12,emotional,oddball,oddball
0.5,60,12,emotional,oddball,oddball
0,61,12,emotional,oddball,oddball
0.125,62,12,emotional,oddball,oddball
0.666666666666667,63,12,emotional,oddball,oddball
0.5,64,12,emotional,oddball,oddball
0.333333333333333,65,12,emotional,oddball,oddball
0,66,12,emotional,oddball,oddball
0.25,67,12,emotional,oddball,oddball
0.25,68,12,emotional,oddball,oddball
0.285714285714286,69,12,emotional,oddball,oddball
0.5,70,12,emotional,oddball,oddball
0.571428571428571,71,12,emotional,oddball,oddball
0.125,72,12,emotional,oddball,oddball
0.666666666666667,73,12,emotional,oddball,oddball
0,74,12,emotional,oddball,oddball
0.5,75,12,emotional,oddball,oddball
1,4,12,emotional,oddballm2,oddball
0.285714285714286,5,12,emotional,oddballm2,oddball
0.6,6,12,emotional,oddballm2,oddball
0.4,7,12,emotional,oddballm2,oddball
0,9,12,emotional,oddballm2,oddball
1,10,12,emotional,oddballm2,oddball
0.333333333333333,11,12,emotional,oddballm2,oddball
0.25,12,12,emotional,oddballm2,oddball
0.857142857142857,14,12,emotional,oddballm2,oddball
0.666666666666667,15,12,emotional,oddballm2,oddball
0.666666666666667,16,12,emotional,oddballm2,oddball
0.285714285714286,17,12,emotional,oddballm2,oddball
0.285714285714286,18,12,emotional,oddballm2,oddball
0.666666666666667,19,12,emotional,oddballm2,oddball
0.5,20,12,emotional,oddballm2,oddball
0.285714285714286,21,12,emotional,oddballm2,oddball
0.75,22,12,emotional,oddballm2,oddball
0.25,23,12,emotional,oddballm2,oddball
0.2,24,12,emotional,oddballm2,oddball
0,25,12,emotional,oddballm2,oddball
0.25,26,12,emotional,oddballm2,oddball
0.833333333333333,27,12,emotional,oddballm2,oddball
0,28,12,emotional,oddballm2,oddball
0.125,29,12,emotional,oddballm2,oddball
0.4,30,12,emotional,oddballm2,oddball
0.666666666666667,31,12,emotional,oddballm2,oddball
0.666666666666667,32,12,emotional,oddballm2,oddball
1,33,12,emotional,oddballm2,oddball
0.333333333333333,34,12,emotional,oddballm2,oddball
0.666666666666667,35,12,emotional,oddballm2,oddball
0.5,36,12,emotional,oddballm2,oddball
0.444444444444444,37,12,emotional,oddballm2,oddball
0.5,38,12,emotional,oddballm2,oddball
0.5,39,12,emotional,oddballm2,oddball
1,40,12,emotional,oddballm2,oddball
0.166666666666667,41,12,emotional,oddballm2,oddball
0.571428571428571,42,12,emotional,oddballm2,oddball
1,43,12,emotional,oddballm2,oddball
0,44,12,emotional,oddballm2,oddball
0.666666666666667,45,12,emotional,oddballm2,oddball
0.285714285714286,46,12,emotional,oddballm2,oddball
1,47,12,emotional,oddballm2,oddball
0.571428571428571,48,12,emotional,oddballm2,oddball
0.333333333333333,49,12,emotional,oddballm2,oddball
0.166666666666667,50,12,emotional,oddballm2,oddball
0.25,51,12,emotional,oddballm2,oddball
0.5,52,12,emotional,oddballm2,oddball
0.333333333333333,53,12,emotional,oddballm2,oddball
0,54,12,emotional,oddballm2,oddball
0,55,12,emotional,oddballm2,oddball
0.714285714285714,56,12,emotional,oddballm2,oddball
0.333333333333333,57,12,emotional,oddballm2,oddball
0.2,58,12,emotional,oddballm2,oddball
0.2,59,12,emotional,oddballm2,oddball
0.25,60,12,emotional,oddballm2,oddball
0,61,12,emotional,oddballm2,oddball
0.625,62,12,emotional,oddballm2,oddball
0.5,63,12,emotional,oddballm2,oddball
0.5,64,12,emotional,oddballm2,oddball
0.333333333333333,65,12,emotional,oddballm2,oddball
0.5,66,12,emotional,oddballm2,oddball
0.25,67,12,emotional,oddballm2,oddball
0,68,12,emotional,oddballm2,oddball
0.714285714285714,69,12,emotional,oddballm2,oddball
0,70,12,emotional,oddballm2,oddball
0.285714285714286,71,12,emotional,oddballm2,oddball
0.625,72,12,emotional,oddballm2,oddball
0.666666666666667,73,12,emotional,oddballm2,oddball
0,74,12,emotional,oddballm2,oddball
1,75,12,emotional,oddballm2,oddball
1,4,12,emotional,oddballm1,oddball
0.428571428571429,5,12,emotional,oddballm1,oddball
0.4,6,12,emotional,oddballm1,oddball
0.6,7,12,emotional,oddballm1,oddball
0.333333333333333,9,12,emotional,oddballm1,oddball
1,10,12,emotional,oddballm1,oddball
0.333333333333333,11,12,emotional,oddballm1,oddball
