subject,age,gender,word,list,oddtype,rating
7,27,M,asador,31,perceptual,7
7,27,M,gas,31,perceptual,9
7,27,M,carbon,31,perceptual,9
7,27,M,calentador,31,perceptual,10
7,27,M,horno,31,perceptual,7
7,27,M,bebe,32,perceptual,10
7,27,M,madre,32,perceptual,10
7,27,M,nacimiento,32,perceptual,10
7,27,M,nino,32,perceptual,10
7,27,M,crio,32,perceptual,10
7,27,M,embarazo,32,perceptual,10
7,27,M,parto,32,perceptual,10
7,27,M,cuna,32,perceptual,8
7,27,M,hijo,32,perceptual,10
7,27,M,biberon,32,perceptual,9
7,27,M,padre,32,perceptual,10
7,27,M,chico,32,perceptual,10
7,27,M,matrona,32,perceptual,8
7,27,M,concepcion,32,perceptual,8
7,27,M,matrimonio,33,perceptual,10
7,27,M,familia,33,perceptual,10
7,27,M,marido,33,perceptual,10
7,27,M,nupcias,33,perceptual,10
7,27,M,velo,33,perceptual,8
7,27,M,invitacion,33,perceptual,8
7,27,M,vestido,33,perceptual,9
7,27,M,anillo,33,perceptual,10
7,27,M,boda,33,perceptual,10
7,27,M,compromiso,33,perceptual,10
7,27,M,esposa,33,perceptual,10
7,27,M,padrino,33,perceptual,9
7,27,M,aniversario,33,perceptual,7
7,27,M,novia,33,perceptual,10
7,27,M,capilla,34,perceptual,10
7,27,M,piano,34,perceptual,7
7,27,M,monasterio,34,perceptual,10
7,27,M,clero,34,perceptual,10
7,27,M,fe,34,perceptual,10
7,27,M,campanario,34,perceptual,10
7,27,M,ministro,34,perceptual,1
7,27,M,coro,34,perceptual,9
7,27,M,comunion,34,perceptual,10
7,27,M,catedral,34,perceptual,10
7,27,M,dios,34,perceptual,10
7,27,M,convento,34,perceptual,10
7,27,M,ceremonia,34,perceptual,10
7,27,M,entrega,34,perceptual,8
7,27,M,sueno,35,perceptual,10
7,27,M,dormitorio,35,perceptual,10
7,27,M,noche,35,perceptual,10
7,27,M,ocaso,35,perceptual,8
7,27,M,anochecer,35,perceptual,9
7,27,M,reloj,35,perceptual,8
7,27,M,cortina,35,perceptual,7
7,27,M,sabana,35,perceptual,10
7,27,M,alcoba,35,perceptual,10
7,27,M,pijama,35,perceptual,9
7,27,M,habitacion,35,perceptual,9
7,27,M,luna,35,perceptual,9
7,27,M,almohada,35,perceptual,10
7,27,M,manta,35,perceptual,10
7,27,M,vivienda,36,perceptual,10
7,27,M,inquilino,36,perceptual,10
7,27,M,chalet,36,perceptual,9
7,27,M,mansion,36,perceptual,8
7,27,M,sotano,36,perceptual,7
7,27,M,casa,36,perceptual,10
7,27,M,habitante,36,perceptual,10
7,27,M,bano,36,perceptual,9
7,27,M,domicilio,36,perceptual,10
7,27,M,piso,36,perceptual,10
7,27,M,propietario,36,perceptual,9
7,27,M,apartamento,36,perceptual,10
7,27,M,cabana,36,perceptual,8
7,27,M,planta,36,perceptual,7
7,27,M,oceano,37,perceptual,10
7,27,M,mediterraneo,37,perceptual,10
7,27,M,barco,37,perceptual,10
7,27,M,pez,37,perceptual,10
7,27,M,bacalao,37,perceptual,9
7,27,M,ola,37,perceptual,10
7,27,M,orilla,37,perceptual,7
7,27,M,puerto,37,perceptual,8
7,27,M,anochoa,37,perceptual,8
7,27,M,trucha,37,perceptual,5
7,27,M,salmon ,37,perceptual,5
7,27,M,sardina,37,perceptual,9
7,27,M,atun,37,perceptual,9
7,27,M,coral,37,perceptual,9
7,27,M,educacion,38,perceptual,10
7,27,M,profesor,38,perceptual,10
7,27,M,estudiante,38,perceptual,10
7,27,M,colegio,38,perceptual,10
7,27,M,escuela,38,perceptual,10
7,27,M,academia,38,perceptual,10
7,27,M,universidad,38,perceptual,10
7,27,M,maestro,38,perceptual,10
7,27,M,pedagogia,38,perceptual,10
7,27,M,aula,38,perceptual,9
7,27,M,conocimiento,38,perceptual,10
7,27,M,leccion,38,perceptual,10
7,27,M,titulo,38,perceptual,9
7,27,M,diploma,38,perceptual,9
7,27,M,prado,39,perceptual,8
7,27,M,gestarse,39,perceptual,4
7,27,M,arroz,39,perceptual,10
7,27,M,semilla,39,perceptual,10
7,27,M,cereles,39,perceptual,10
7,27,M,cosecha,39,perceptual,9
7,27,M,maizal,39,perceptual,10
7,27,M,harina,39,perceptual,10
7,27,M,granjero,39,perceptual,10
7,27,M,tractor,39,perceptual,10
7,27,M,trigo,39,perceptual,10
7,27,M,cultivo,39,perceptual,10
7,27,M,cebada,39,perceptual,10
7,27,M,maiz ,39,perceptual,10
7,27,M,descnaso,40,perceptual,10
7,27,M,cama,40,perceptual,10
7,27,M,cojin,40,perceptual,10
7,27,M,pausa,40,perceptual,10
7,27,M,recostarse,40,perceptual,10
7,27,M,sillon,40,perceptual,7
7,27,M,hamaca,40,perceptual,8
7,27,M,silencioso,40,perceptual,10
7,27,M,siesta,40,perceptual,10
7,27,M,dormitar,40,perceptual,10
7,27,M,pensionado,40,perceptual,4
7,27,M,paz,40,perceptual,10
7,27,M,relajarse,40,perceptual,10
7,27,M,colchon,40,perceptual,10
8,21,M,violacion,1,emotional,7
8,21,M,norma,1,emotional,9
8,21,M,ley,1,emotional,9
8,21,M,legislacion,1,emotional,10
8,21,M,cumplimiento,1,emotional,8
8,21,M,regla,1,emotional,9
8,21,M,consenso,1,emotional,8
8,21,M,instrucci—n,1,emotional,7
8,21,M,contrato,1,emotional,6
8,21,M,permiso,1,emotional,6
8,21,M,resolucion,1,emotional,6
8,21,M,declaracion,1,emotional,7
8,21,M,pauta,1,emotional,9
8,21,M,decision,1,emotional,8
8,21,M,nazi,2,emotional,2
8,21,M,nacionalidad,2,emotional,8
8,21,M,cultura,2,emotional,8
8,21,M,visitante,2,emotional,9
8,21,M,natal,2,emotional,3
8,21,M,idioma,2,emotional,5
8,21,M,originario,2,emotional,9
8,21,M,extranjero,2,emotional,6
8,21,M,inmigracion,2,emotional,5
8,21,M,pasaporte,2,emotional,9
8,21,M,patriotismo,2,emotional,3
8,21,M,viaje,2,emotional,8
8,21,M,lugareno,2,emotional,7
8,21,M,visado,2,emotional,8
8,21,M,sufrimiento,3,emotional,6
8,21,M,sensibilidad,3,emotional,10
8,21,M,palma,3,emotional,7
8,21,M,terciopelo,3,emotional,8
8,21,M,vibracion,3,emotional,8
8,21,M,dedo,3,emotional,8
8,21,M,piel,3,emotional,8
8,21,M,cuerpo,3,emotional,5
8,21,M,nervio,3,emotional,7
8,21,M,sensacion,3,emotional,10
8,21,M,roce,3,emotional,9
8,21,M,superficie,3,emotional,8
8,21,M,contacto,3,emotional,8
8,21,M,textura,3,emotional,8
8,21,M,asesino,4,emotional,0
8,21,M,ocupacion,4,emotional,7
8,21,M,profesion,4,emotional,10
8,21,M,actor,4,emotional,8
8,21,M,quimico,4,emotional,8
8,21,M,vocacion,4,emotional,9
8,21,M,abogado,4,emotional,8
8,21,M,contable,4,emotional,8
8,21,M,banquero,4,emotional,8
8,21,M,empleo,4,emotional,9
8,21,M,aprendiz,4,emotional,7
8,21,M,ingeniero,4,emotional,8
8,21,M,trabajo,4,emotional,10
8,21,M,fisico,4,emotional,8
8,21,M,asfixia,5,emotional,6
8,21,M,oxigeno,5,emotional,8
8,21,M,respiracion,5,emotional,10
8,21,M,nariz,5,emotional,8
8,21,M,viento,5,emotional,6
8,21,M,inhalacion,5,emotional,9
8,21,M,pulmon,5,emotional,8
8,21,M,soplo,5,emotional,5
8,21,M,vapor,5,emotional,5
8,21,M,ventilacion,5,emotional,7
8,21,M,brisa,5,emotional,6
8,21,M,branquias,5,emotional,8
8,21,M,aire,5,emotional,9
8,21,M,boca,5,emotional,7
8,21,M,crimen,6,emotional,5
8,21,M,libro,6,emotional,10
8,21,M,editor,6,emotional,7
8,21,M,protagonista,6,emotional,9
8,21,M,historia,6,emotional,9
8,21,M,novela,6,emotional,9
8,21,M,capitulo,6,emotional,10
8,21,M,texto,6,emotional,8
8,21,M,biografia,6,emotional,7
8,21,M,continuacion,6,emotional,8
8,21,M,ficcion,6,emotional,9
8,21,M,cuento,6,emotional,8
8,21,M,trama,6,emotional,9
8,21,M,autor,6,emotional,10
8,21,M,cancer,7,emotional,0
8,21,M,dia,7,emotional,8
8,21,M,estrella,7,emotional,7
8,21,M,luz,7,emotional,10
8,21,M,energia,7,emotional,4
8,21,M,chispa,7,emotional,6
8,21,M,esplendor,7,emotional,7
8,21,M,reflectante,7,emotional,5
8,21,M,destello,7,emotional,8
8,21,M,eclipse,7,emotional,5
8,21,M,sol,7,emotional,8
8,21,M,solarium,7,emotional,1
8,21,M,luminoso,7,emotional,10
8,21,M,amanecer,7,emotional,7
8,21,M,masacre,8,emotional,3
8,21,M,gente,8,emotional,9
8,21,M,asamblea,8,emotional,10
8,21,M,grupo,8,emotional,8
8,21,M,congreso,8,emotional,8
8,21,M,dialogo,8,emotional,7
8,21,M,comunidad,8,emotional,8
8,21,M,concentracion,8,emotional,9
8,21,M,asociacion,8,emotional,8
8,21,M,congregacion,8,emotional,8
8,21,M,concurrencia,8,emotional,6
8,21,M,reunion,8,emotional,9
8,21,M,simposio,8,emotional,7
8,21,M,invitados,8,emotional,4
8,21,M,terrorista,9,emotional,0
8,21,M,publico,9,emotional,1
8,21,M,terminal,9,emotional,8
8,21,M,concierto,9,emotional,0
8,21,M,trafico,9,emotional,9
8,21,M,teatro,9,emotional,0
8,21,M,estadio,9,emotional,1
8,21,M,aeropuerto,9,emotional,9
8,21,M,estacion,9,emotional,9
8,21,M,metro,9,emotional,9
8,21,M,avion,9,emotional,9
8,21,M,encuentro,9,emotional,8
8,21,M,festival,9,emotional,0
8,21,M,pasajero,9,emotional,10
8,21,M,suicida,10,emotional,2
8,21,M,altura,10,emotional,9
8,21,M,torre,10,emotional,9
8,21,M,brinco,10,emotional,3
8,21,M,balcon,10,emotional,7
8,21,M,andamio,10,emotional,6
8,21,M,ventana,10,emotional,7
8,21,M,tejado,10,emotional,10
8,21,M,edificio,10,emotional,10
8,21,M,altillo,10,emotional,9
8,21,M,cima,10,emotional,8
8,21,M,bajada,10,emotional,3
8,21,M,puente,10,emotional,5
8,21,M,rascacielos,10,emotional,8
8,21,M,ceguera,11,emotional,1
8,21,M,vision,11,emotional,8
8,21,M,lupa,11,emotional,7
8,21,M,fotografia,11,emotional,8
8,21,M,cine,11,emotional,6
8,21,M,vista,11,emotional,9
8,21,M,ojo,11,emotional,9
8,21,M,panorama,11,emotional,7
8,21,M,video,11,emotional,8
8,21,M,escena,11,emotional,4
8,21,M,observador,11,emotional,9
8,21,M,optica,11,emotional,8
8,21,M,ojeada,11,emotional,4
8,21,M,mirada,11,emotional,7
8,21,M,ahogado,12,emotional,7
8,21,M,agua,12,emotional,10
8,21,M,ferri,12,emotional,8
8,21,M,piscina,12,emotional,8
8,21,M,nadador,12,emotional,8
8,21,M,lago,12,emotional,8
8,21,M,arroyo,12,emotional,8
8,21,M,costa,12,emotional,7
8,21,M,rio,12,emotional,9
8,21,M,canal,12,emotional,8
8,21,M,cauce,12,emotional,7
8,21,M,lancha,12,emotional,8
8,21,M,mar,12,emotional,8
8,21,M,estanque,12,emotional,9
8,21,M,morgue,13,emotional,2
8,21,M,deposito,13,emotional,6
8,21,M,baul,13,emotional,9
8,21,M,armario,13,emotional,9
8,21,M,consigna,13,emotional,8
8,21,M,nevera,13,emotional,4
8,21,M,casillero,13,emotional,7
8,21,M,envase,13,emotional,9
8,21,M,almacen,13,emotional,10
8,21,M,contenedor,13,emotional,7
8,21,M,caja,13,emotional,9
8,21,M,bote,13,emotional,8
8,21,M,trastero,13,emotional,9
8,21,M,cajon,13,emotional,9
8,21,M,hambruna,14,emotional,3
8,21,M,alimento,14,emotional,8
8,21,M,restaurante,14,emotional,7
8,21,M,cena,14,emotional,8
8,21,M,cocinero,14,emotional,7
8,21,M,sopa,14,emotional,6
8,21,M,comida,14,emotional,10
8,21,M,almuerzo,14,emotional,8
8,21,M,merienda,14,emotional,8
8,21,M,cocina,14,emotional,9
8,21,M,desayuno,14,emotional,8
8,21,M,despensa,14,emotional,7
8,21,M,buffet,14,emotional,7
8,21,M,bocata,14,emotional,7
8,21,M,amputacion,15,emotional,5
8,21,M,extremidad,15,emotional,10
8,21,M,hombro,15,emotional,9
8,21,M,mano,15,emotional,9
8,21,M,cadera,15,emotional,7
8,21,M,muneca,15,emotional,8
8,21,M,articulacion,15,emotional,7
8,21,M,pantorrilla,15,emotional,7
8,21,M,pierna,15,emotional,8
8,21,M,nudillo,15,emotional,8
8,21,M,brazo,15,emotional,9
8,21,M,codo,15,emotional,9
8,21,M,tobillo,15,emotional,7
8,21,M,muslo,15,emotional,9
8,21,M,sida,16,emotional,0
8,21,M,transmission,16,emotional,8
8,21,M,emissor,16,emotional,8
8,21,M,senal,16,emotional,9
8,21,M,comunicaci—n,16,emotional,10
8,21,M,intercambio,16,emotional,9
8,21,M,importacion,16,emotional,6
8,21,M,transferencia,16,emotional,7
8,21,M,mensaje,16,emotional,10
8,21,M,fuente,16,emotional,8
8,21,M,correo,16,emotional,9
8,21,M,transaccion,16,emotional,2
8,21,M,receptor,16,emotional,9
8,21,M,destinatario,16,emotional,9
8,21,M,paraplejico,17,emotional,3
8,21,M,deporte,17,emotional,10
8,21,M,caminata,17,emotional,8
8,21,M,ejercicio,17,emotional,9
8,21,M,alpinista,17,emotional,8
8,21,M,carrera,17,emotional,8
8,21,M,entrenador,17,emotional,8
8,21,M,atleta,17,emotional,9
8,21,M,mantenimiento,17,emotional,7
8,21,M,corredor,17,emotional,8
8,21,M,ciclista,17,emotional,8
8,21,M,movimiento,17,emotional,7
8,21,M,gimnasio,17,emotional,7
8,21,M,aerobic,17,emotional,7
8,21,M,plaga,18,emotional,7
8,21,M,vida,18,emotional,8
8,21,M,criatura,18,emotional,8
8,21,M,naturaleza,18,emotional,10
8,21,M,universo,18,emotional,7
8,21,M,humanidad,18,emotional,8
8,21,M,evolucion,18,emotional,7
8,21,M,campo,18,emotional,9
8,21,M,paisaje,18,emotional,9
8,21,M,animal,18,emotional,9
8,21,M,atmosfera,18,emotional,8
8,21,M,planeta,18,emotional,7
8,21,M,ambiente,18,emotional,8
8,21,M,crecimiento,18,emotional,6
8,21,M,traidor,19,emotional,7
8,21,M,persona,19,emotional,6
8,21,M,relacion,19,emotional,10
8,21,M,acompanante,19,emotional,3
8,21,M,socio,19,emotional,3
8,21,M,individuo,19,emotional,6
8,21,M,ser,19,emotional,5
8,21,M,hombre,19,emotional,0
8,21,M,dama,19,emotional,0
8,21,M,tipo,19,emotional,8
8,21,M,colega,19,emotional,9
8,21,M,mujer,19,emotional,5
8,21,M,companero,19,emotional,9
8,21,M,sujeto,19,emotional,7
8,21,M,tumor,20,emotional,6
8,21,M,cerebro,20,emotional,8
8,21,M,meditacion,20,emotional,7
8,21,M,pensamiento,20,emotional,8
8,21,M,mente,20,emotional,10
8,21,M,inteligencia,20,emotional,9
8,21,M,creatividad,20,emotional,7
8,21,M,ingenio,20,emotional,8
8,21,M,neurona,20,emotional,9
8,21,M,razon,20,emotional,7
8,21,M,imaginacion,20,emotional,7
8,21,M,filosofia,20,emotional,7
8,21,M,craneo,20,emotional,8
8,21,M,cabeza,20,emotional,8
8,21,M,tierra,21,perceptual,9
8,21,M,bosque,21,perceptual,7
8,21,M,jardinero,21,perceptual,9
8,21,M,gravilla,21,perceptual,8
8,21,M,piedra,21,perceptual,8
8,21,M,arbol,21,perceptual,8
8,21,M,raiz,21,perceptual,9
8,21,M,roca,21,perceptual,7
8,21,M,pala,21,perceptual,9
8,21,M,monticulo,21,perceptual,8
8,21,M,parcela,21,perceptual,9
8,21,M,terreno,21,perceptual,9
8,21,M,fertilizante,21,perceptual,9
8,21,M,suelo,21,perceptual,8
8,21,M,futbol,22,perceptual,10
8,21,M,tecnico,22,perceptual,8
8,21,M,juego,22,perceptual,8
8,21,M,portero,22,perceptual,9
8,21,M,jugador,22,perceptual,9
8,21,M,hincha,22,perceptual,8
8,21,M,aficion,22,perceptual,8
8,21,M,defensa,22,perceptual,9
8,21,M,porteria,22,perceptual,8
8,21,M,pelota,22,perceptual,7
8,21,M,uniforme,22,perceptual,7
8,21,M,torneo,22,perceptual,7
8,21,M,coliseo,22,perceptual,7
8,21,M,tribuna,22,perceptual,6
8,21,M,invierno,23,perceptual,10
8,21,M,trineo,23,perceptual,8
8,21,M,glacial,23,perceptual,8
8,21,M,tabla,23,perceptual,7
8,21,M,pista,23,perceptual,8
8,21,M,hielo,23,perceptual,9
8,21,M,gorro,23,perceptual,8
8,21,M,gafas,23,perceptual,6
8,21,M,abrigo,23,perceptual,9
8,21,M,frio,23,perceptual,10
8,21,M,nieve,23,perceptual,9
8,21,M,esquiador,23,perceptual,8
8,21,M,motana,23,perceptual,9
8,21,M,bajada_w2,23,perceptual,5
8,21,M,bucal,24,perceptual,10
8,21,M,dentista,24,perceptual,10
8,21,M,hilo,24,perceptual,8
8,21,M,fluoruro,24,perceptual,6
8,21,M,molar,24,perceptual,8
8,21,M,chicle,24,perceptual,6
8,21,M,oral,24,perceptual,8
8,21,M,cepillo,24,perceptual,9
8,21,M,paladar,24,perceptual,8
8,21,M,saliva,24,perceptual,7
8,21,M,diente,24,perceptual,8
8,21,M,mandibula,24,perceptual,8
8,21,M,esmalte,24,perceptual,8
8,21,M,incisivo,24,perceptual,7
8,21,M,conductor,25,perceptual,7
8,21,M,piloto,25,perceptual,7
8,21,M,calle,25,perceptual,8
8,21,M,moto,25,perceptual,9
8,21,M,camino,25,perceptual,8
8,21,M,coche,25,perceptual,9
8,21,M,avenida,25,perceptual,7
8,21,M,bicicleta,25,perceptual,9
8,21,M,tranvia,25,perceptual,9
8,21,M,autobus,25,perceptual,9
8,21,M,chofer,25,perceptual,7
8,21,M,ruta,25,perceptual,8
8,21,M,tren,25,perceptual,9
8,21,M,camion,25,perceptual,9
8,21,M,carpintero,26,perceptual,7
8,21,M,cincel,26,perceptual,9
8,21,M,hierro,26,perceptual,6
8,21,M,tornillo,26,perceptual,8
8,21,M,madera,26,perceptual,6
8,21,M,pared,26,perceptual,7
8,21,M,clavo,26,perceptual,7
8,21,M,cuna_v2,26,perceptual,6
8,21,M,martillo,26,perceptual,9
8,21,M,metal,26,perceptual,6
8,21,M,tijeras,26,perceptual,8
8,21,M,tuerca,26,perceptual,7
8,21,M,puntilla,26,perceptual,8
8,21,M,herramienta,26,perceptual,10
8,21,M,dirigente,27,perceptual,10
8,21,M,lider,27,perceptual,9
8,21,M,marques,27,perceptual,4
8,21,M,soberano,27,perceptual,10
8,21,M,emperador,27,perceptual,7
8,21,M,presidente,27,perceptual,9
8,21,M,principe,27,perceptual,6
8,21,M,nacion,27,perceptual,6
8,21,M,reina,27,perceptual,8
8,21,M,alcalde,27,perceptual,9
8,21,M,noble,27,perceptual,5
8,21,M,gobernador,27,perceptual,10
8,21,M,jefe,27,perceptual,9
8,21,M,monarquia,27,perceptual,8
8,21,M,mascota,28,perceptual,10
8,21,M,loro,28,perceptual,8
8,21,M,tortuga,28,perceptual,9
8,21,M,gato,28,perceptual,9
8,21,M,conjeo,28,perceptual,7
8,21,M,huron ,28,perceptual,6
8,21,M,periquito,28,perceptual,9
8,21,M,poni,28,perceptual,8
8,21,M,hamster,28,perceptual,9
8,21,M,canario,28,perceptual,9
8,21,M,ardilla,28,perceptual,7
8,21,M,perro,28,perceptual,9
8,21,M,raton,28,perceptual,6
8,21,M,pato,28,perceptual,7
8,21,M,sonido,29,perceptual,9
8,21,M,eco,29,perceptual,6
8,21,M,radio,29,perceptual,7
8,21,M,cancion,29,perceptual,8
8,21,M,tono,29,perceptual,9
8,21,M,murmullo,29,perceptual,4
8,21,M,voz,29,perceptual,8
8,21,M,volumen,29,perceptual,7
8,21,M,bajo,29,perceptual,5
8,21,M,cantante,29,perceptual,8
8,21,M,estrofa,29,perceptual,7
8,21,M,decibel,29,perceptual,7
8,21,M,oido,29,perceptual,8
8,21,M,entonacion,29,perceptual,6
8,21,M,periodico,30,perceptual,9
8,21,M,leyenda,30,perceptual,5
8,21,M,escritor,30,perceptual,7
8,21,M,encabezado,30,perceptual,7
8,21,M,articulo,30,perceptual,8
8,21,M,columna,30,perceptual,8
8,21,M,prensa,30,perceptual,9
8,21,M,noticia,30,perceptual,10
8,21,M,reportero,30,perceptual,9
8,21,M,anuncio,30,perceptual,6
8,21,M,periodista,30,perceptual,10
8,21,M,revista,30,perceptual,9
8,21,M,editorial,30,perceptual,7
8,21,M,imprenta,30,perceptual,8
8,21,M,temperatura,31,perceptual,8
8,21,M,cafetera,31,perceptual,2
8,21,M,templado,31,perceptual,8
8,21,M,chimenea,31,perceptual,7
8,21,M,brasero,31,perceptual,9
8,21,M,calefaccion,31,perceptual,10
8,21,M,vaho,31,perceptual,5
8,21,M,estufa,31,perceptual,8
8,21,M,pipa,31,perceptual,3
8,21,M,asador,31,perceptual,4
8,21,M,gas,31,perceptual,6
8,21,M,carbon,31,perceptual,6
8,21,M,calentador,31,perceptual,9
8,21,M,horno,31,perceptual,7
8,21,M,bebe,32,perceptual,9
8,21,M,madre,32,perceptual,8
8,21,M,nacimiento,32,perceptual,7
8,21,M,nino,32,perceptual,9
8,21,M,crio,32,perceptual,8
8,21,M,embarazo,32,perceptual,8
8,21,M,parto,32,perceptual,8
8,21,M,cuna,32,perceptual,8
8,21,M,hijo,32,perceptual,10
8,21,M,biberon,32,perceptual,8
8,21,M,padre,32,perceptual,7
8,21,M,chico,32,perceptual,7
8,21,M,matrona,32,perceptual,8
8,21,M,concepcion,32,perceptual,7
8,21,M,matrimonio,33,perceptual,10
8,21,M,familia,33,perceptual,5
8,21,M,marido,33,perceptual,10
8,21,M,nupcias,33,perceptual,9
8,21,M,velo,33,perceptual,9
8,21,M,invitacion,33,perceptual,9
8,21,M,vestido,33,perceptual,9
8,21,M,anillo,33,perceptual,9
8,21,M,boda,33,perceptual,10
8,21,M,compromiso,33,perceptual,9
8,21,M,esposa,33,perceptual,10
8,21,M,padrino,33,perceptual,9
8,21,M,aniversario,33,perceptual,5
8,21,M,novia,33,perceptual,9
8,21,M,capilla,34,perceptual,9
8,21,M,piano,34,perceptual,2
8,21,M,monasterio,34,perceptual,8
8,21,M,clero,34,perceptual,9
8,21,M,fe,34,perceptual,9
8,21,M,campanario,34,perceptual,8
8,21,M,ministro,34,perceptual,0
8,21,M,coro,34,perceptual,7
8,21,M,comunion,34,perceptual,6
8,21,M,catedral,34,perceptual,8
8,21,M,dios,34,perceptual,9
8,21,M,convento,34,perceptual,8
8,21,M,ceremonia,34,perceptual,9
8,21,M,entrega,34,perceptual,3
8,21,M,sueno,35,perceptual,9
8,21,M,dormitorio,35,perceptual,9
8,21,M,noche,35,perceptual,10
8,21,M,ocaso,35,perceptual,7
8,21,M,anochecer,35,perceptual,9
8,21,M,reloj,35,perceptual,8
8,21,M,cortina,35,perceptual,5
8,21,M,sabana,35,perceptual,7
8,21,M,alcoba,35,perceptual,8
8,21,M,pijama,35,perceptual,9
8,21,M,habitacion,35,perceptual,7
8,21,M,luna,35,perceptual,9
8,21,M,almohada,35,perceptual,8
8,21,M,manta,35,perceptual,8
8,21,M,vivienda,36,perceptual,10
8,21,M,inquilino,36,perceptual,8
8,21,M,chalet,36,perceptual,7
8,21,M,mansion,36,perceptual,5
8,21,M,sotano,36,perceptual,6
8,21,M,casa,36,perceptual,10
8,21,M,habitante,36,perceptual,6
8,21,M,bano,36,perceptual,7
8,21,M,domicilio,36,perceptual,9
8,21,M,piso,36,perceptual,9
8,21,M,propietario,36,perceptual,8
8,21,M,apartamento,36,perceptual,10
8,21,M,cabana,36,perceptual,9
8,21,M,planta,36,perceptual,8
8,21,M,oceano,37,perceptual,9
8,21,M,mediterraneo,37,perceptual,7
8,21,M,barco,37,perceptual,8
8,21,M,pez,37,perceptual,10
8,21,M,bacalao,37,perceptual,9
8,21,M,ola,37,perceptual,5
8,21,M,orilla,37,perceptual,5
8,21,M,puerto,37,perceptual,7
8,21,M,anochoa,37,perceptual,9
8,21,M,trucha,37,perceptual,9
8,21,M,salmon ,37,perceptual,9
8,21,M,sardina,37,perceptual,9
8,21,M,atun,37,perceptual,9
8,21,M,coral,37,perceptual,4
8,21,M,educacion,38,perceptual,10
8,21,M,profesor,38,perceptual,8
8,21,M,estudiante,38,perceptual,10
8,21,M,colegio,38,perceptual,9
8,21,M,escuela,38,perceptual,9
8,21,M,academia,38,perceptual,8
8,21,M,universidad,38,perceptual,8
8,21,M,maestro,38,perceptual,8
8,21,M,pedagogia,38,perceptual,6
8,21,M,aula,38,perceptual,8
8,21,M,conocimiento,38,perceptual,8
8,21,M,leccion,38,perceptual,7
8,21,M,titulo,38,perceptual,6
8,21,M,diploma,38,perceptual,4
8,21,M,prado,39,perceptual,6
8,21,M,gestarse,39,perceptual,1
8,21,M,arroz,39,perceptual,8
8,21,M,semilla,39,perceptual,9
8,21,M,cereles,39,perceptual,10
8,21,M,cosecha,39,perceptual,7
8,21,M,maizal,39,perceptual,8
8,21,M,harina,39,perceptual,7
8,21,M,granjero,39,perceptual,8
8,21,M,tractor,39,perceptual,7
8,21,M,trigo,39,perceptual,9
8,21,M,cultivo,39,perceptual,8
8,21,M,cebada,39,perceptual,9
8,21,M,maiz ,39,perceptual,8
8,21,M,descnaso,40,perceptual,10
8,21,M,cama,40,perceptual,9
8,21,M,cojin,40,perceptual,7
8,21,M,pausa,40,perceptual,8
8,21,M,recostarse,40,perceptual,9
8,21,M,sillon,40,perceptual,8
8,21,M,hamaca,40,perceptual,7
8,21,M,silencioso,40,perceptual,7
8,21,M,siesta,40,perceptual,9
8,21,M,dormitar,40,perceptual,9
8,21,M,pensionado,40,perceptual,1
8,21,M,paz,40,perceptual,9
8,21,M,relajarse,40,perceptual,9
8,21,M,colchon,40,perceptual,5
9,26,F,violacion,1,emotional,4
9,26,F,norma,1,emotional,10
9,26,F,ley,1,emotional,10
9,26,F,legislacion,1,emotional,10
9,26,F,cumplimiento,1,emotional,10
9,26,F,regla,1,emotional,10
9,26,F,consenso,1,emotional,7
9,26,F,instrucci—n,1,emotional,7
9,26,F,contrato,1,emotional,10
9,26,F,permiso,1,emotional,6
9,26,F,resolucion,1,emotional,7
9,26,F,declaracion,1,emotional,8
9,26,F,pauta,1,emotional,8
9,26,F,decision,1,emotional,7
9,26,F,nazi,2,emotional,0
9,26,F,nacionalidad,2,emotional,10
9,26,F,cultura,2,emotional,6
9,26,F,visitante,2,emotional,5
9,26,F,natal,2,emotional,0
9,26,F,idioma,2,emotional,6
9,26,F,originario,2,emotional,8
9,26,F,extranjero,2,emotional,5
9,26,F,inmigracion,2,emotional,10
9,26,F,pasaporte,2,emotional,10
9,26,F,patriotismo,2,emotional,1
9,26,F,viaje,2,emotional,2
9,26,F,lugareno,2,emotional,0
9,26,F,visado,2,emotional,10
9,26,F,sufrimiento,3,emotional,8
9,26,F,sensibilidad,3,emotional,10
9,26,F,palma,3,emotional,3
9,26,F,terciopelo,3,emotional,4
9,26,F,vibracion,3,emotional,6
9,26,F,dedo,3,emotional,3
9,26,F,piel,3,emotional,4
9,26,F,cuerpo,3,emotional,4
9,26,F,nervio,3,emotional,7
9,26,F,sensacion,3,emotional,10
9,26,F,roce,3,emotional,8
9,26,F,superficie,3,emotional,6
9,26,F,contacto,3,emotional,10
9,26,F,textura,3,emotional,6
9,26,F,asesino,4,emotional,0
9,26,F,ocupacion,4,emotional,10
9,26,F,profesion,4,emotional,9
9,26,F,actor,4,emotional,8
9,26,F,quimico,4,emotional,8
9,26,F,vocacion,4,emotional,6
9,26,F,abogado,4,emotional,8
9,26,F,contable,4,emotional,8
9,26,F,banquero,4,emotional,8
9,26,F,empleo,4,emotional,10
9,26,F,aprendiz,4,emotional,8
9,26,F,ingeniero,4,emotional,8
9,26,F,trabajo,4,emotional,10
9,26,F,fisico,4,emotional,8
