enc_pos,rec_pos,list_type,subject,item
12,,perceptual,64,control
7,1,perceptual,64,control
7,,perceptual,64,control
11,,emotional,64,control
12,,perceptual,64,control
7,7,emotional,64,control
13,,emotional,64,control
11,,emotional,64,control
7,,perceptual,64,control
7,,perceptual,64,control
12,,emotional,64,control
12,9,emotional,64,control
7,,emotional,64,control
7,3,perceptual,64,control
13,6,perceptual,64,control
12,,emotional,64,control
12,9,emotional,64,control
13,5,emotional,64,control
7,1,perceptual,64,control
7,5,perceptual,64,control
8,,emotional,64,control
7,10,perceptual,64,control
7,,perceptual,64,control
,,,,control
7,,perceptual,64,control
7,,emotional,64,control
11,3,emotional,64,control
11,2,emotional,64,control
12,4,emotional,64,control
11,3,perceptual,65,control
7,,perceptual,65,control
13,5,emotional,65,control
13,,emotional,65,control
7,,emotional,65,control
12,,perceptual,65,control
13,4,perceptual,65,control
7,,perceptual,65,control
13,11,perceptual,65,control
12,2,emotional,65,control
7,3,perceptual,65,control
12,,emotional,65,control
13,1,perceptual,65,control
8,,emotional,65,control
12,8,emotional,65,control
13,2,emotional,65,control
13,9,perceptual,65,control
,,,,control
8,2,emotional,65,control
13,,emotional,65,control
13,,emotional,65,control
12,9,perceptual,65,control
8,3,perceptual,65,control
,,,,control
11,,emotional,65,control
13,,perceptual,65,control
7,11,perceptual,65,control
8,11,perceptual,65,control
13,,perceptual,65,control
8,,emotional,65,control
12,6,emotional,65,control
13,2,perceptual,65,control
7,,emotional,65,control
8,3,perceptual,65,control
11,8,emotional,65,control
11,5,emotional,65,control
13,,emotional,65,control
13,13,perceptual,65,control
8,,perceptual,65,control
11,,perceptual,65,control
7,,emotional,66,control
8,,emotional,66,control
12,,emotional,66,control
11,3,perceptual,66,control
7,,emotional,66,control
13,5,perceptual,66,control
13,,perceptual,66,control
11,6,perceptual,66,control
8,3,emotional,66,control
12,3,emotional,66,control
7,,perceptual,66,control
13,,emotional,66,control
11,,perceptual,66,control
7,2,emotional,66,control
12,,emotional,66,control
12,,emotional,66,control
12,2,perceptual,66,control
12,,perceptual,66,control
13,5,emotional,66,control
12,,emotional,66,control
13,2,emotional,66,control
12,5,perceptual,66,control
13,3,emotional,66,control
13,,perceptual,66,control
13,,perceptual,66,control
12,3,perceptual,66,control
7,,perceptual,66,control
13,,perceptual,66,control
8,4,emotional,66,control
12,,emotional,66,control
12,7,emotional,66,control
7,,perceptual,66,control
7,7,emotional,66,control
12,,perceptual,66,control
12,5,perceptual,66,control
7,7,emotional,66,control
13,,emotional,66,control
7,8,perceptual,66,control
13,,perceptual,66,control
11,2,perceptual,66,control
7,3,emotional,67,control
12,1,perceptual,67,control
7,,perceptual,67,control
11,6,perceptual,67,control
12,,emotional,67,control
12,,perceptual,67,control
12,3,perceptual,67,control
12,,perceptual,67,control
12,5,emotional,67,control
12,1,perceptual,67,control
13,8,perceptual,67,control
7,,emotional,67,control
13,,emotional,67,control
7,,emotional,67,control
8,5,perceptual,67,control
13,4,emotional,67,control
13,7,perceptual,67,control
8,4,perceptual,67,control
11,1,emotional,67,control
13,2,perceptual,67,control
11,7,emotional,67,control
13,,perceptual,67,control
7,8,emotional,67,control
13,,perceptual,67,control
13,,perceptual,67,control
12,,emotional,67,control
13,,perceptual,67,control
7,2,emotional,67,control
12,6,perceptual,67,control
13,,emotional,67,control
13,1,emotional,67,control
13,3,emotional,67,control
7,2,emotional,67,control
11,2,emotional,67,control
8,,emotional,67,control
13,,emotional,67,control
7,,emotional,67,control
7,9,perceptual,67,control
13,1,perceptual,67,control
13,,perceptual,67,control
7,5,emotional,68,control
11,,perceptual,68,control
11,9,perceptual,68,control
7,1,emotional,68,control
13,10,emotional,68,control
7,3,emotional,68,control
7,5,perceptual,68,control
11,,emotional,68,control
7,,emotional,68,control
12,4,emotional,68,control
13,5,emotional,68,control
13,,perceptual,68,control
8,,perceptual,68,control
13,4,emotional,68,control
13,,emotional,68,control
7,5,perceptual,68,control
8,,perceptual,68,control
12,5,perceptual,68,control
13,7,emotional,68,control
13,,perceptual,68,control
7,,perceptual,68,control
7,6,perceptual,68,control
12,,perceptual,68,control
12,7,perceptual,68,control
8,,perceptual,68,control
7,,emotional,68,control
7,6,emotional,68,control
7,7,emotional,68,control
7,,perceptual,68,control
13,,perceptual,68,control
13,6,emotional,68,control
,,,,control
8,,perceptual,68,control
7,7,emotional,68,control
12,,emotional,68,control
12,,emotional,68,control
7,4,perceptual,68,control
7,,emotional,68,control
8,,perceptual,68,control
12,,perceptual,68,control
13,4,emotional,69,control
12,,emotional,69,control
7,,emotional,69,control
8,,perceptual,69,control
13,4,perceptual,69,control
8,,perceptual,69,control
12,,perceptual,69,control
8,8,emotional,69,control
7,,emotional,69,control
12,,perceptual,69,control
11,2,emotional,69,control
12,,emotional,69,control
7,,emotional,69,control
8,4,perceptual,69,control
12,10,perceptual,69,control
7,,perceptual,69,control
7,1,perceptual,69,control
7,,perceptual,69,control
11,7,perceptual,69,control
7,,emotional,69,control
11,,emotional,69,control
7,2,perceptual,69,control
11,,emotional,69,control
13,,emotional,69,control
13,2,perceptual,69,control
13,10,perceptual,69,control
7,6,perceptual,69,control
11,10,emotional,69,control
13,4,emotional,69,control
12,2,perceptual,69,control
13,1,perceptual,69,control
12,5,emotional,69,control
7,,emotional,69,control
11,7,emotional,69,control
11,2,emotional,69,control
7,7,emotional,69,control
7,,emotional,69,control
12,1,perceptual,69,control
12,12,perceptual,69,control
13,11,perceptual,69,control
13,3,perceptual,70,control
8,,perceptual,70,control
12,4,emotional,70,control
12,1,emotional,70,control
7,,emotional,70,control
13,,perceptual,70,control
11,2,emotional,70,control
7,,emotional,70,control
8,5,perceptual,70,control
13,,emotional,70,control
12,,emotional,70,control
8,,perceptual,70,control
8,,perceptual,70,control
13,6,perceptual,70,control
12,,emotional,70,control
13,6,emotional,70,control
8,,emotional,70,control
12,2,emotional,70,control
13,,perceptual,70,control
8,1,perceptual,70,control
12,,emotional,70,control
13,,perceptual,70,control
13,1,perceptual,70,control
13,1,perceptual,70,control
8,,perceptual,70,control
8,9,perceptual,70,control
12,,emotional,70,control
8,6,emotional,70,control
12,8,perceptual,70,control
7,,perceptual,70,control
13,9,emotional,70,control
7,3,emotional,70,control
13,12,perceptual,70,control
13,,perceptual,70,control
12,2,emotional,70,control
12,4,perceptual,70,control
7,,perceptual,70,control
7,,emotional,70,control
12,,emotional,70,control
11,,emotional,70,control
7,,perceptual,71,control
7,,emotional,71,control
7,,emotional,71,control
7,,emotional,71,control
12,,perceptual,71,control
12,6,perceptual,71,control
7,3,perceptual,71,control
7,4,perceptual,71,control
12,,emotional,71,control
11,,perceptual,71,control
12,6,perceptual,71,control
12,,emotional,71,control
12,,emotional,71,control
11,,perceptual,71,control
13,,emotional,71,control
12,,perceptual,71,control
8,4,emotional,71,control
7,,perceptual,71,control
13,,perceptual,71,control
7,,perceptual,71,control
13,,emotional,71,control
,,,,control
11,,emotional,71,control
8,,emotional,71,control
8,,emotional,71,control
13,,emotional,71,control
12,,perceptual,71,control
12,,emotional,71,control
7,7,perceptual,71,control
12,,emotional,71,control
8,8,emotional,71,control
11,,emotional,71,control
13,,perceptual,71,control
13,3,perceptual,71,control
12,4,perceptual,71,control
7,,perceptual,71,control
7,,perceptual,71,control
13,,emotional,71,control
11,3,emotional,71,control
11,2,emotional,71,control
8,,emotional,72,control
13,,perceptual,72,control
11,2,perceptual,72,control
7,,emotional,72,control
7,,emotional,72,control
12,,perceptual,72,control
7,5,perceptual,72,control
12,,emotional,72,control
12,,emotional,72,control
12,7,perceptual,72,control
7,,emotional,72,control
13,,perceptual,72,control
13,,emotional,72,control
7,,emotional,72,control
12,5,perceptual,72,control
7,3,perceptual,72,control
13,,emotional,72,control
8,3,emotional,72,control
12,4,perceptual,72,control
8,,perceptual,72,control
13,,emotional,72,control
8,,perceptual,72,control
12,,perceptual,72,control
8,,perceptual,72,control
13,,perceptual,72,control
11,7,emotional,72,control
13,9,perceptual,72,control
11,10,perceptual,72,control
8,1,emotional,72,control
7,,perceptual,72,control
12,,emotional,72,control
13,4,perceptual,72,control
7,8,perceptual,72,control
13,,emotional,72,control
13,,emotional,72,control
7,8,emotional,72,control
12,,perceptual,72,control
8,,emotional,72,control
12,,emotional,72,control
8,,emotional,72,control
13,,emotional,73,control
13,,perceptual,73,control
12,,emotional,73,control
12,5,perceptual,73,control
8,,emotional,73,control
12,8,emotional,73,control
8,3,perceptual,73,control
13,4,emotional,73,control
7,5,perceptual,73,control
12,,emotional,73,control
13,4,emotional,73,control
8,,perceptual,73,control
13,,perceptual,73,control
7,6,perceptual,73,control
7,,perceptual,73,control
12,,perceptual,73,control
12,,emotional,73,control
12,,perceptual,73,control
7,2,emotional,73,control
7,,perceptual,73,control
12,,emotional,73,control
13,3,emotional,73,control
8,3,perceptual,73,control
8,8,perceptual,73,control
11,,emotional,73,control
8,9,perceptual,73,control
7,7,perceptual,73,control
12,7,perceptual,73,control
12,,perceptual,73,control
7,6,emotional,73,control
12,6,perceptual,73,control
8,3,emotional,73,control
13,6,emotional,73,control
11,,perceptual,73,control
7,7,emotional,73,control
12,8,emotional,73,control
12,,emotional,73,control
8,5,emotional,73,control
12,13,perceptual,73,control
12,,emotional,73,control
7,,emotional,74,control
12,1,perceptual,74,control
8,,emotional,74,control
7,,perceptual,74,control
12,3,perceptual,74,control
7,5,emotional,74,control
13,2,perceptual,74,control
8,2,perceptual,74,control
11,6,emotional,74,control
7,,perceptual,74,control
13,,perceptual,74,control
11,,perceptual,74,control
13,,perceptual,74,control
11,,emotional,74,control
7,7,perceptual,74,control
12,,emotional,74,control
13,,perceptual,74,control
7,,emotional,74,control
13,1,emotional,74,control
7,,perceptual,74,control
13,,perceptual,74,control
12,3,perceptual,74,control
7,3,emotional,74,control
11,,perceptual,74,control
12,,emotional,74,control
13,5,emotional,74,control
13,5,perceptual,74,control
8,,emotional,74,control
7,,emotional,74,control
7,,emotional,74,control
12,,emotional,74,control
13,3,perceptual,74,control
7,,emotional,74,control
13,,perceptual,74,control
13,,emotional,74,control
13,6,emotional,74,control
11,,emotional,74,control
8,6,perceptual,74,control
13,4,perceptual,74,control
7,,emotional,74,control
13,,perceptual,75,control
7,6,emotional,75,control
12,,perceptual,75,control
13,2,perceptual,75,control
12,,perceptual,75,control
12,3,emotional,75,control
12,6,emotional,75,control
13,2,perceptual,75,control
7,,emotional,75,control
8,,emotional,75,control
7,,emotional,75,control
13,11,emotional,75,control
11,5,perceptual,75,control
7,3,emotional,75,control
13,,perceptual,75,control
8,3,perceptual,75,control
13,7,emotional,75,control
12,,emotional,75,control
12,5,perceptual,75,control
7,7,perceptual,75,control
13,,emotional,75,control
7,2,emotional,75,control
13,6,emotional,75,control
8,3,perceptual,75,control
13,3,emotional,75,control
13,5,emotional,75,control
11,4,emotional,75,control
7,12,emotional,75,control
7,5,perceptual,75,control
13,,perceptual,75,control
13,8,perceptual,75,control
13,2,perceptual,75,control
12,,emotional,75,control
7,3,perceptual,75,control
12,,emotional,75,control
12,,perceptual,75,control
12,,perceptual,75,control
13,2,perceptual,75,control
7,6,perceptual,75,control
11,4,emotional,75,control
