enc_pos,rec_pos,list_type,subject,item
9,11,perceptual,55,oddball
7,,perceptual,55,oddball
12,7,emotional,55,oddball
8,3,perceptual,55,oddball
8,12,perceptual,55,oddball
8,,emotional,55,oddball
8,,perceptual,55,oddball
7,,emotional,55,oddball
11,2,emotional,55,oddball
12,8,perceptual,55,oddball
12,,emotional,55,oddball
8,,emotional,55,oddball
7,,emotional,55,oddball
8,,perceptual,55,oddball
12,7,emotional,55,oddball
11,2,emotional,55,oddball
12,4,emotional,55,oddball
8,,perceptual,55,oddball
7,,perceptual,55,oddball
8,,perceptual,55,oddball
7,4,emotional,55,oddball
11,6,emotional,55,oddball
11,9,perceptual,55,oddball
11,4,emotional,55,oddball
7,,emotional,55,oddball
7,,emotional,55,oddball
8,2,perceptual,56,oddball
9,3,emotional,56,oddball
7,,perceptual,56,oddball
7,,perceptual,56,oddball
8,6,emotional,56,oddball
8,,emotional,56,oddball
12,6,emotional,56,oddball
9,1,perceptual,56,oddball
12,10,perceptual,56,oddball
9,10,emotional,56,oddball
12,2,perceptual,56,oddball
12,,emotional,56,oddball
9,,perceptual,56,oddball
7,,emotional,56,oddball
8,,perceptual,56,oddball
12,6,emotional,56,oddball
7,8,perceptual,56,oddball
8,,perceptual,56,oddball
11,2,perceptual,56,oddball
12,7,perceptual,56,oddball
12,,emotional,56,oddball
7,1,emotional,56,oddball
8,1,perceptual,56,oddball
11,,emotional,56,oddball
7,4,perceptual,56,oddball
12,,emotional,56,oddball
7,,emotional,56,oddball
12,3,perceptual,56,oddball
7,5,emotional,56,oddball
8,11,perceptual,56,oddball
12,11,perceptual,56,oddball
12,9,emotional,56,oddball
7,,perceptual,56,oddball
12,,emotional,56,oddball
7,,emotional,56,oddball
11,1,perceptual,56,oddball
7,4,emotional,56,oddball
11,1,perceptual,56,oddball
9,,emotional,56,oddball
7,,emotional,56,oddball
12,,emotional,57,oddball
7,4,emotional,57,oddball
7,,emotional,57,oddball
12,5,emotional,57,oddball
12,10,emotional,57,oddball
7,,perceptual,57,oddball
8,,perceptual,57,oddball
12,,emotional,57,oddball
7,,perceptual,57,oddball
12,,emotional,57,oddball
11,,perceptual,57,oddball
7,,perceptual,57,oddball
7,,emotional,57,oddball
8,,emotional,57,oddball
12,,emotional,57,oddball
12,,perceptual,57,oddball
7,4,perceptual,57,oddball
12,4,perceptual,57,oddball
12,,perceptual,57,oddball
7,,emotional,57,oddball
9,,emotional,57,oddball
7,,emotional,57,oddball
7,5,emotional,57,oddball
12,,perceptual,57,oddball
12,,perceptual,57,oddball
7,3,perceptual,57,oddball
7,,perceptual,57,oddball
9,,perceptual,57,oddball
12,3,emotional,57,oddball
7,,perceptual,57,oddball
11,,perceptual,57,oddball
9,,perceptual,57,oddball
12,4,emotional,57,oddball
9,,emotional,57,oddball
7,,emotional,57,oddball
12,,perceptual,57,oddball
12,2,perceptual,57,oddball
7,4,emotional,57,oddball
7,,perceptual,57,oddball
12,,emotional,57,oddball
11,,emotional,58,oddball
7,,perceptual,58,oddball
11,5,emotional,58,oddball
7,1,emotional,58,oddball
7,1,emotional,58,oddball
8,,perceptual,58,oddball
8,,perceptual,58,oddball
11,,emotional,58,oddball
8,7,emotional,58,oddball
7,4,perceptual,58,oddball
12,7,emotional,58,oddball
12,2,emotional,58,oddball
7,,emotional,58,oddball
12,,perceptual,58,oddball
8,3,emotional,58,oddball
12,1,perceptual,58,oddball
11,,perceptual,58,oddball
11,,emotional,58,oddball
8,4,perceptual,58,oddball
12,7,perceptual,58,oddball
8,5,perceptual,58,oddball
11,6,emotional,58,oddball
12,,perceptual,58,oddball
8,5,emotional,58,oddball
12,,perceptual,58,oddball
12,,emotional,58,oddball
7,,perceptual,58,oddball
9,6,emotional,58,oddball
12,2,emotional,58,oddball
7,,emotional,58,oddball
12,,perceptual,58,oddball
7,5,perceptual,58,oddball
7,,perceptual,58,oddball
11,4,perceptual,58,oddball
12,4,perceptual,58,oddball
12,,perceptual,58,oddball
7,5,emotional,58,oddball
8,3,emotional,58,oddball
12,6,emotional,58,oddball
12,6,perceptual,58,oddball
8,5,emotional,59,oddball
12,8,emotional,59,oddball
8,1,emotional,59,oddball
7,,perceptual,59,oddball
7,5,perceptual,59,oddball
7,2,emotional,59,oddball
7,,emotional,59,oddball
7,,emotional,59,oddball
7,,perceptual,59,oddball
8,,perceptual,59,oddball
12,,perceptual,59,oddball
11,,emotional,59,oddball
8,6,perceptual,59,oddball
12,,emotional,59,oddball
7,7,emotional,59,oddball
12,,perceptual,59,oddball
11,7,emotional,59,oddball
8,,perceptual,59,oddball
7,,emotional,59,oddball
7,,perceptual,59,oddball
12,,perceptual,59,oddball
8,7,perceptual,59,oddball
8,,perceptual,59,oddball
8,6,perceptual,59,oddball
7,,perceptual,59,oddball
8,,perceptual,59,oddball
12,10,emotional,59,oddball
12,5,emotional,59,oddball
7,,perceptual,59,oddball
8,8,emotional,59,oddball
8,,perceptual,59,oddball
8,,emotional,59,oddball
8,,emotional,59,oddball
7,,perceptual,59,oddball
9,,perceptual,59,oddball
12,3,emotional,59,oddball
7,2,perceptual,59,oddball
8,,emotional,59,oddball
8,,emotional,59,oddball
8,,emotional,59,oddball
7,6,emotional,60,oddball
9,,perceptual,60,oddball
7,5,perceptual,60,oddball
11,,emotional,60,oddball
9,4,emotional,60,oddball
12,1,perceptual,60,oddball
7,1,perceptual,60,oddball
12,3,emotional,60,oddball
11,,perceptual,60,oddball
12,,emotional,60,oddball
9,,perceptual,60,oddball
7,5,emotional,60,oddball
8,1,perceptual,60,oddball
,,,,oddball
7,3,emotional,60,oddball
7,1,emotional,60,oddball
7,,emotional,60,oddball
12,6,perceptual,60,oddball
11,5,perceptual,60,oddball
9,5,emotional,60,oddball
9,,perceptual,60,oddball
12,,emotional,60,oddball
8,5,emotional,60,oddball
7,2,emotional,60,oddball
7,8,perceptual,60,oddball
9,2,emotional,60,oddball
12,5,emotional,60,oddball
11,,perceptual,60,oddball
11,,perceptual,60,oddball
9,1,perceptual,60,oddball
8,,emotional,60,oddball
7,2,perceptual,60,oddball
9,,perceptual,60,oddball
7,3,perceptual,60,oddball
8,1,emotional,60,oddball
11,2,emotional,60,oddball
7,,emotional,60,oddball
12,5,perceptual,60,oddball
12,2,perceptual,60,oddball
7,,perceptual,60,oddball
8,,perceptual,61,oddball
7,,perceptual,61,oddball
7,2,emotional,61,oddball
7,,emotional,61,oddball
7,,emotional,61,oddball
8,5,emotional,61,oddball
7,2,emotional,61,oddball
7,7,perceptual,61,oddball
8,3,perceptual,61,oddball
12,6,perceptual,61,oddball
12,6,perceptual,61,oddball
8,,emotional,61,oddball
8,1,perceptual,61,oddball
8,1,emotional,61,oddball
7,4,emotional,61,oddball
7,6,perceptual,61,oddball
8,3,emotional,61,oddball
12,5,emotional,61,oddball
8,1,perceptual,61,oddball
7,6,perceptual,61,oddball
8,3,emotional,61,oddball
7,4,perceptual,61,oddball
8,,emotional,61,oddball
8,,emotional,61,oddball
11,,perceptual,61,oddball
7,5,perceptual,61,oddball
7,,emotional,61,oddball
9,4,perceptual,61,oddball
11,7,perceptual,61,oddball
7,,emotional,61,oddball
8,,emotional,61,oddball
7,,emotional,61,oddball
11,1,emotional,61,oddball
11,,perceptual,61,oddball
7,6,emotional,61,oddball
7,9,perceptual,61,oddball
11,,perceptual,61,oddball
8,7,perceptual,61,oddball
8,,perceptual,61,oddball
7,,emotional,61,oddball
12,,emotional,62,oddball
12,2,emotional,62,oddball
11,1,perceptual,62,oddball
7,3,perceptual,62,oddball
8,,perceptual,62,oddball
12,1,perceptual,62,oddball
9,,emotional,62,oddball
7,,emotional,62,oddball
7,3,emotional,62,oddball
7,3,perceptual,62,oddball
7,,perceptual,62,oddball
8,4,perceptual,62,oddball
12,1,perceptual,62,oddball
7,,perceptual,62,oddball
8,2,perceptual,62,oddball
8,,emotional,62,oddball
12,,perceptual,62,oddball
11,,perceptual,62,oddball
7,,perceptual,62,oddball
12,4,perceptual,62,oddball
12,,emotional,62,oddball
12,,perceptual,62,oddball
7,8,emotional,62,oddball
7,7,perceptual,62,oddball
12,,perceptual,62,oddball
7,,perceptual,62,oddball
12,,emotional,62,oddball
8,,emotional,62,oddball
8,,emotional,62,oddball
11,,perceptual,62,oddball
7,5,emotional,62,oddball
7,,emotional,62,oddball
7,6,emotional,62,oddball
12,,emotional,62,oddball
11,6,perceptual,62,oddball
12,,emotional,62,oddball
12,,emotional,62,oddball
8,7,emotional,62,oddball
12,9,emotional,62,oddball
11,,emotional,62,oddball
8,,perceptual,63,oddball
,,,,oddball
7,,emotional,63,oddball
11,,emotional,63,oddball
12,5,emotional,63,oddball
12,9,emotional,63,oddball
7,6,emotional,63,oddball
7,,emotional,63,oddball
7,,perceptual,63,oddball
7,,emotional,63,oddball
12,2,perceptual,63,oddball
7,4,perceptual,63,oddball
12,10,emotional,63,oddball
12,7,emotional,63,oddball
8,,emotional,63,oddball
7,5,emotional,63,oddball
7,7,emotional,63,oddball
12,,perceptual,63,oddball
8,,perceptual,63,oddball
12,9,emotional,63,oddball
12,3,perceptual,63,oddball
7,5,perceptual,63,oddball
12,7,perceptual,63,oddball
7,5,perceptual,63,oddball
8,8,emotional,63,oddball
7,,emotional,63,oddball
12,13,perceptual,63,oddball
12,7,perceptual,63,oddball
11,8,perceptual,63,oddball
8,4,perceptual,63,oddball
9,8,perceptual,63,oddball
7,1,perceptual,63,oddball
8,,emotional,63,oddball
12,8,perceptual,63,oddball
9,,perceptual,63,oddball
7,8,emotional,63,oddball
12,10,emotional,63,oddball
9,1,perceptual,63,oddball
7,7,perceptual,63,oddball
9,,emotional,63,oddball
7,3,perceptual,64,oddball
9,,emotional,64,oddball
8,2,perceptual,64,oddball
7,,perceptual,64,oddball
12,,emotional,64,oddball
8,8,emotional,64,oddball
11,6,perceptual,64,oddball
12,8,perceptual,64,oddball
7,,perceptual,64,oddball
8,5,perceptual,64,oddball
11,1,emotional,64,oddball
8,6,perceptual,64,oddball
12,,perceptual,64,oddball
11,3,perceptual,64,oddball
7,,emotional,64,oddball
7,4,perceptual,64,oddball
11,3,emotional,64,oddball
7,10,emotional,64,oddball
7,5,emotional,64,oddball
11,3,perceptual,64,oddball
11,,perceptual,64,oddball
7,5,emotional,64,oddball
8,4,emotional,64,oddball
11,7,emotional,64,oddball
11,,perceptual,64,oddball
9,5,perceptual,64,oddball
7,,emotional,64,oddball
8,4,emotional,64,oddball
9,3,emotional,64,oddball
11,,perceptual,64,oddball
12,,perceptual,64,oddball
12,5,emotional,64,oddball
11,4,perceptual,64,oddball
11,5,perceptual,64,oddball
,,,,oddball
11,2,perceptual,64,oddball
11,6,emotional,64,oddball
7,5,emotional,64,oddball
7,,emotional,64,oddball
8,6,emotional,64,oddball
7,7,perceptual,65,oddball
11,3,perceptual,65,oddball
9,,emotional,65,oddball
7,,emotional,65,oddball
11,4,emotional,65,oddball
7,4,perceptual,65,oddball
9,,perceptual,65,oddball
12,,perceptual,65,oddball
8,5,perceptual,65,oddball
8,,emotional,65,oddball
11,9,perceptual,65,oddball
7,,emotional,65,oddball
9,,perceptual,65,oddball
12,,emotional,65,oddball
7,5,emotional,65,oddball
7,6,emotional,65,oddball
8,,perceptual,65,oddball
,,,,oddball
12,,emotional,65,oddball
7,8,emotional,65,oddball
8,12,emotional,65,oddball
8,,perceptual,65,oddball
12,,perceptual,65,oddball
,,,,oddball
7,8,emotional,65,oddball
7,1,perceptual,65,oddball
12,,perceptual,65,oddball
12,2,perceptual,65,oddball
9,,perceptual,65,oddball
12,6,emotional,65,oddball
7,,emotional,65,oddball
7,7,perceptual,65,oddball
11,1,emotional,65,oddball
12,,perceptual,65,oddball
7,,emotional,65,oddball
7,6,emotional,65,oddball
8,,emotional,65,oddball
9,10,perceptual,65,oddball
12,,perceptual,65,oddball
7,,perceptual,65,oddball
11,,emotional,66,oddball
12,,emotional,66,oddball
7,7,emotional,66,oddball
7,,perceptual,66,oddball
11,,emotional,66,oddball
8,3,perceptual,66,oddball
8,5,perceptual,66,oddball
7,8,perceptual,66,oddball
12,,emotional,66,oddball
7,,emotional,66,oddball
12,1,perceptual,66,oddball
8,6,emotional,66,oddball
7,9,perceptual,66,oddball
11,,emotional,66,oddball
8,6,emotional,66,oddball
8,5,emotional,66,oddball
7,6,perceptual,66,oddball
7,1,perceptual,66,oddball
9,,emotional,66,oddball
8,,emotional,66,oddball
8,9,emotional,66,oddball
7,1,perceptual,66,oddball
9,,emotional,66,oddball
7,6,perceptual,66,oddball
9,,perceptual,66,oddball
8,7,perceptual,66,oddball
12,1,perceptual,66,oddball
8,,perceptual,66,oddball
12,3,emotional,66,oddball
7,4,emotional,66,oddball
8,,emotional,66,oddball
11,,perceptual,66,oddball
12,2,emotional,66,oddball
7,6,perceptual,66,oddball
8,,perceptual,66,oddball
11,,emotional,66,oddball
9,,emotional,66,oddball
12,5,perceptual,66,oddball
8,6,perceptual,66,oddball
7,,perceptual,66,oddball
12,2,emotional,67,oddball
7,6,perceptual,67,oddball
12,,perceptual,67,oddball
7,2,perceptual,67,oddball
7,4,emotional,67,oddball
8,4,perceptual,67,oddball
8,,perceptual,67,oddball
7,6,perceptual,67,oddball
8,4,emotional,67,oddball
8,2,perceptual,67,oddball
8,,perceptual,67,oddball
11,,emotional,67,oddball
9,,emotional,67,oddball
12,,emotional,67,oddball
12,,perceptual,67,oddball
8,8,emotional,67,oddball
7,5,perceptual,67,oddball
12,1,perceptual,67,oddball
7,6,emotional,67,oddball
8,,perceptual,67,oddball
7,8,emotional,67,oddball
8,3,perceptual,67,oddball
11,6,emotional,67,oddball
9,2,perceptual,67,oddball
8,3,perceptual,67,oddball
7,7,emotional,67,oddball
7,1,perceptual,67,oddball
11,,emotional,67,oddball
8,,perceptual,67,oddball
7,7,emotional,67,oddball
8,5,emotional,67,oddball
9,,emotional,67,oddball
11,,emotional,67,oddball
7,4,emotional,67,oddball
12,3,emotional,67,oddball
9,6,emotional,67,oddball
12,7,emotional,67,oddball
11,,perceptual,67,oddball
7,,perceptual,67,oddball
7,4,perceptual,67,oddball
12,,emotional,68,oddball
7,,perceptual,68,oddball
7,,perceptual,68,oddball
12,,emotional,68,oddball
9,8,emotional,68,oddball
11,5,emotional,68,oddball
11,6,perceptual,68,oddball
7,,emotional,68,oddball
11,9,emotional,68,oddball
7,10,emotional,68,oddball
7,,emotional,68,oddball
9,1,perceptual,68,oddball
12,4,perceptual,68,oddball
8,6,emotional,68,oddball
9,1,emotional,68,oddball
12,,perceptual,68,oddball
12,6,perceptual,68,oddball
8,,perceptual,68,oddball
8,5,emotional,68,oddball
9,10,perceptual,68,oddball
12,5,perceptual,68,oddball
11,7,perceptual,68,oddball
7,6,perceptual,68,oddball
8,,perceptual,68,oddball
12,,perceptual,68,oddball
11,,emotional,68,oddball
11,5,emotional,68,oddball
12,3,emotional,68,oddball
12,,perceptual,68,oddball
7,,perceptual,68,oddball
7,7,emotional,68,oddball
,,,,oddball
12,6,perceptual,68,oddball
12,,emotional,68,oddball
7,4,emotional,68,oddball
8,5,emotional,68,oddball
12,,perceptual,68,oddball
11,4,emotional,68,oddball
12,,perceptual,68,oddball
8,2,perceptual,68,oddball
7,,emotional,69,oddball
7,1,emotional,69,oddball
12,,emotional,69,oddball
12,4,perceptual,69,oddball
9,9,perceptual,69,oddball
12,3,perceptual,69,oddball
7,,perceptual,69,oddball
12,7,emotional,69,oddball
11,5,emotional,69,oddball
8,2,perceptual,69,oddball
7,5,emotional,69,oddball
7,7,emotional,69,oddball
12,5,emotional,69,oddball
12,1,perceptual,69,oddball
8,4,perceptual,69,oddball
11,,perceptual,69,oddball
11,,perceptual,69,oddball
11,5,perceptual,69,oddball
7,4,perceptual,69,oddball
12,4,emotional,69,oddball
7,9,emotional,69,oddball
12,5,perceptual,69,oddball
7,7,emotional,69,oddball
9,,emotional,69,oddball
7,8,perceptual,69,oddball
7,8,perceptual,69,oddball
11,,perceptual,69,oddball
7,7,emotional,69,oddball
7,5,emotional,69,oddball
8,,perceptual,69,oddball
9,,perceptual,69,oddball
8,,emotional,69,oddball
12,,emotional,69,oddball
7,10,emotional,69,oddball
7,7,emotional,69,oddball
12,10,emotional,69,oddball
12,6,emotional,69,oddball
8,8,perceptual,69,oddball
8,1,perceptual,69,oddball
7,13,perceptual,69,oddball
9,,perceptual,70,oddball
12,1,perceptual,70,oddball
8,,emotional,70,oddball
7,,emotional,70,oddball
12,6,emotional,70,oddball
8,2,perceptual,70,oddball
7,4,emotional,70,oddball
11,2,emotional,70,oddball
12,7,perceptual,70,oddball
8,,emotional,70,oddball
8,,emotional,70,oddball
12,,perceptual,70,oddball
12,,perceptual,70,oddball
9,,perceptual,70,oddball
7,3,emotional,70,oddball
8,,emotional,70,oddball
12,,emotional,70,oddball
7,,emotional,70,oddball
9,,perceptual,70,oddball
12,,perceptual,70,oddball
7,5,emotional,70,oddball
7,,perceptual,70,oddball
9,,perceptual,70,oddball
7,8,perceptual,70,oddball
12,,perceptual,70,oddball
12,2,perceptual,70,oddball
7,1,emotional,70,oddball
12,9,emotional,70,oddball
7,,perceptual,70,oddball
12,,perceptual,70,oddball
8,7,emotional,70,oddball
11,,emotional,70,oddball
7,10,perceptual,70,oddball
9,10,perceptual,70,oddball
7,,emotional,70,oddball
8,3,perceptual,70,oddball
12,8,perceptual,70,oddball
12,,emotional,70,oddball
8,4,emotional,70,oddball
7,5,emotional,70,oddball
12,,perceptual,71,oddball
12,,emotional,71,oddball
12,5,emotional,71,oddball
12,4,emotional,71,oddball
7,,perceptual,71,oddball
7,7,perceptual,71,oddball
12,2,perceptual,71,oddball
12,,perceptual,71,oddball
8,4,emotional,71,oddball
7,,perceptual,71,oddball
8,2,perceptual,71,oddball
8,,emotional,71,oddball
7,4,emotional,71,oddball
7,7,perceptual,71,oddball
7,3,emotional,71,oddball
8,,perceptual,71,oddball
12,,emotional,71,oddball
11,,perceptual,71,oddball
9,8,perceptual,71,oddball
11,,perceptual,71,oddball
8,1,emotional,71,oddball
,,,,oddball
7,,emotional,71,oddball
12,2,emotional,71,oddball
12,5,emotional,71,oddball
7,,emotional,71,oddball
8,,perceptual,71,oddball
8,3,emotional,71,oddball
11,8,perceptual,71,oddball
7,,emotional,71,oddball
12,,emotional,71,oddball
7,1,emotional,71,oddball
8,8,perceptual,71,oddball
9,5,perceptual,71,oddball
7,5,perceptual,71,oddball
11,5,perceptual,71,oddball
12,3,perceptual,71,oddball
9,2,emotional,71,oddball
7,,emotional,71,oddball
7,1,emotional,71,oddball
12,,emotional,72,oddball
7,,perceptual,72,oddball
7,,perceptual,72,oddball
12,,emotional,72,oddball
11,,emotional,72,oddball
8,,perceptual,72,oddball
12,2,perceptual,72,oddball
8,6,emotional,72,oddball
7,,emotional,72,oddball
7,6,perceptual,72,oddball
11,8,emotional,72,oddball
7,5,perceptual,72,oddball
9,1,emotional,72,oddball
12,,emotional,72,oddball
7,,perceptual,72,oddball
11,,perceptual,72,oddball
7,,emotional,72,oddball
12,,emotional,72,oddball
7,2,perceptual,72,oddball
12,,perceptual,72,oddball
9,3,emotional,72,oddball
12,,perceptual,72,oddball
7,7,perceptual,72,oddball
12,4,perceptual,72,oddball
8,,perceptual,72,oddball
7,,emotional,72,oddball
8,7,perceptual,72,oddball
7,6,perceptual,72,oddball
12,,emotional,72,oddball
11,,perceptual,72,oddball
8,8,emotional,72,oddball
7,5,perceptual,72,oddball
11,,perceptual,72,oddball
7,6,emotional,72,oddball
9,4,emotional,72,oddball
12,6,emotional,72,oddball
7,7,perceptual,72,oddball
12,1,emotional,72,oddball
7,5,emotional,72,oddball
12,,emotional,72,oddball
7,,emotional,73,oddball
7,2,perceptual,73,oddball
8,6,emotional,73,oddball
8,6,perceptual,73,oddball
12,5,emotional,73,oddball
7,5,emotional,73,oddball
12,6,perceptual,73,oddball
7,,emotional,73,oddball
12,9,perceptual,73,oddball
7,2,emotional,73,oddball
7,6,emotional,73,oddball
12,,perceptual,73,oddball
7,6,perceptual,73,oddball
11,5,perceptual,73,oddball
12,1,perceptual,73,oddball
7,5,perceptual,73,oddball
7,,emotional,73,oddball
8,,perceptual,73,oddball
11,,emotional,73,oddball
11,,perceptual,73,oddball
8,,emotional,73,oddball
8,,emotional,73,oddball
12,6,perceptual,73,oddball
12,12,perceptual,73,oddball
7,8,emotional,73,oddball
12,3,perceptual,73,oddball
12,9,perceptual,73,oddball
8,11,perceptual,73,oddball
7,2,perceptual,73,oddball
11,,emotional,73,oddball
7,8,perceptual,73,oddball
12,4,emotional,73,oddball
8,,emotional,73,oddball
7,9,perceptual,73,oddball
11,3,emotional,73,oddball
8,5,emotional,73,oddball
8,,emotional,73,oddball
12,,emotional,73,oddball
7,7,perceptual,73,oddball
7,,emotional,73,oddball
12,,emotional,74,oddball
8,,perceptual,74,oddball
12,,emotional,74,oddball
12,,perceptual,74,oddball
8,,perceptual,74,oddball
11,,emotional,74,oddball
7,3,perceptual,74,oddball
12,4,perceptual,74,oddball
7,4,emotional,74,oddball
11,,perceptual,74,oddball
8,5,perceptual,74,oddball
7,,perceptual,74,oddball
8,4,perceptual,74,oddball
7,,emotional,74,oddball
11,3,perceptual,74,oddball
8,,emotional,74,oddball
7,3,perceptual,74,oddball
11,,emotional,74,oddball
8,,emotional,74,oddball
12,6,perceptual,74,oddball
7,,perceptual,74,oddball
8,5,perceptual,74,oddball
12,,emotional,74,oddball
7,2,perceptual,74,oddball
8,5,emotional,74,oddball
8,,emotional,74,oddball
9,,perceptual,74,oddball
12,,emotional,74,oddball
12,,emotional,74,oddball
12,,emotional,74,oddball
8,,emotional,74,oddball
7,,perceptual,74,oddball
12,,emotional,74,oddball
8,,perceptual,74,oddball
9,3,emotional,74,oddball
9,,emotional,74,oddball
7,,emotional,74,oddball
12,4,perceptual,74,oddball
7,6,perceptual,74,oddball
11,5,emotional,74,oddball
8,,perceptual,75,oddball
12,,emotional,75,oddball
8,6,perceptual,75,oddball
9,,perceptual,75,oddball
8,8,perceptual,75,oddball
7,4,emotional,75,oddball
8,7,emotional,75,oddball
7,9,perceptual,75,oddball
11,,emotional,75,oddball
12,,emotional,75,oddball
12,,emotional,75,oddball
9,1,emotional,75,oddball
7,,perceptual,75,oddball
11,5,emotional,75,oddball
7,4,perceptual,75,oddball
12,1,perceptual,75,oddball
9,8,emotional,75,oddball
7,,emotional,75,oddball
7,,perceptual,75,oddball
11,,perceptual,75,oddball
8,6,emotional,75,oddball
11,4,emotional,75,oddball
8,,emotional,75,oddball
12,,perceptual,75,oddball
9,,emotional,75,oddball
9,4,emotional,75,oddball
7,,emotional,75,oddball
12,,emotional,75,oddball
11,11,perceptual,75,oddball
7,10,perceptual,75,oddball
8,7,perceptual,75,oddball
7,,perceptual,75,oddball
7,3,emotional,75,oddball
11,7,perceptual,75,oddball
7,7,emotional,75,oddball
8,4,perceptual,75,oddball
8,5,perceptual,75,oddball
8,,perceptual,75,oddball
11,4,perceptual,75,oddball
7,9,emotional,75,oddball
