subject,age,gender,word,salience,list,rating 
8,28,F,resolucion,neutral,1,0
8,28,F,declaracion,neutral,1,0
8,28,F,pauta,neutral,1,1
8,28,F,decision,neutral,1,4
8,28,F,nazi,eodd,2,-6
8,28,F,nacionalidad,neutral,2,0
8,28,F,cultura,neutral,2,6
8,28,F,visitante,neutral,2,5
8,28,F,natal,neutral,2,0
8,28,F,idioma,neutral,2,6
8,28,F,originario,neutral,2,0
8,28,F,extranjero,neutral,2,5
8,28,F,inmigracion,neutral,2,-1
8,28,F,pasaporte,neutral,2,5
8,28,F,patriotismo,neutral,2,-5
8,28,F,viaje,neutral,2,5
8,28,F,lugareno,neutral,2,0
8,28,F,visado,neutral,2,5
8,28,F,sufrimiento,eodd,3,-6
8,28,F,sensibilidad,neutral,3,5
8,28,F,palma,neutral,3,5
8,28,F,terciopelo,neutral,3,-4
8,28,F,vibracion,neutral,3,4
8,28,F,dedo,neutral,3,0
8,28,F,piel,neutral,3,5
8,28,F,cuerpo,neutral,3,4
8,28,F,nervio,neutral,3,-2
8,28,F,sensacion,neutral,3,5
8,28,F,roce,neutral,3,4
8,28,F,superficie,neutral,3,-2
8,28,F,contacto,neutral,3,6
8,28,F,textura,neutral,3,0
8,28,F,asesino,eodd,4,-6
8,28,F,ocupacion,neutral,4,2
8,28,F,profesion,neutral,4,5
8,28,F,actor,neutral,4,3
8,28,F,quimico,neutral,4,3
8,28,F,vocacion,neutral,4,5
8,28,F,abogado,neutral,4,3
8,28,F,contable,neutral,4,2
8,28,F,banquero,neutral,4,-2
8,28,F,empleo,neutral,4,3
8,28,F,aprendiz,neutral,4,5
8,28,F,ingeniero,neutral,4,4
8,28,F,trabajo,neutral,4,3
8,28,F,fisico,neutral,4,3
8,28,F,asfixia,eodd,5,-6
8,28,F,oxigeno,neutral,5,6
8,28,F,respiracion,neutral,5,6
8,28,F,nariz,neutral,5,1
8,28,F,viento,neutral,5,-6
8,28,F,inhalacion,neutral,5,5
8,28,F,pulmon,neutral,5,6
8,28,F,soplo,neutral,5,-6
8,28,F,vapor,neutral,5,3
8,28,F,ventilacion,neutral,5,2
8,28,F,brisa,neutral,5,6
8,28,F,branquias,neutral,5,6
8,28,F,aire,neutral,5,6
8,28,F,boca,neutral,5,4
8,28,F,crimen,eodd,6,-6
8,28,F,libro,neutral,6,5
8,28,F,editor,neutral,6,1
8,28,F,protagonista,neutral,6,0
8,28,F,historia,neutral,6,0
8,28,F,novela,neutral,6,0
8,28,F,capitulo,neutral,6,0
8,28,F,texto,neutral,6,0
8,28,F,biografia,neutral,6,0
8,28,F,continuacion,neutral,6,-3
8,28,F,ficcion,neutral,6,-1
8,28,F,cuento,neutral,6,-1
8,28,F,trama,neutral,6,0
8,28,F,autor,neutral,6,0
8,28,F,cancer,eodd,7,-6
8,28,F,dia,neutral,7,5
8,28,F,estrella,neutral,7,4
8,28,F,luz,neutral,7,4
8,28,F,energia,neutral,7,5
8,28,F,chispa,neutral,7,-2
8,28,F,esplendor,neutral,7,4
8,28,F,reflectante,neutral,7,1
8,28,F,destello,neutral,7,-2
8,28,F,eclipse,neutral,7,3
8,28,F,sol,neutral,7,4
8,28,F,solarium,neutral,7,0
8,28,F,luminoso,neutral,7,5
8,28,F,amanecer,neutral,7,4
8,28,F,masacre,eodd,8,-6
8,28,F,gente,neutral,8,6
8,28,F,asamblea,neutral,8,6
8,28,F,grupo,neutral,8,5
8,28,F,congreso,neutral,8,1
8,28,F,dialogo,neutral,8,5
8,28,F,comunidad,neutral,8,5
8,28,F,concentracion,neutral,8,-2
8,28,F,asociacion,neutral,8,4
8,28,F,congregacion,neutral,8,0
8,28,F,concurrencia,neutral,8,4
8,28,F,reunion,neutral,8,4
8,28,F,simposio,neutral,8,4
8,28,F,invitados,neutral,8,5
8,28,F,terrorista,eodd,9,-6
8,28,F,publico,neutral,9,0
8,28,F,terminal,neutral,9,-5
8,28,F,concierto,neutral,9,4
8,28,F,trafico,neutral,9,-6
8,28,F,teatro,neutral,9,3
8,28,F,estadio,neutral,9,-1
8,28,F,aeropuerto,neutral,9,-1
8,28,F,estacion,neutral,9,0
8,28,F,metro,neutral,9,-1
8,28,F,avion,neutral,9,0
8,28,F,encuentro,neutral,9,1
8,28,F,festival,neutral,9,0
8,28,F,pasajero,neutral,9,0
8,28,F,suicida,eodd,10,-6
8,28,F,altura,neutral,10,-1
8,28,F,torre,neutral,10,5
8,28,F,brinco,neutral,10,-5
8,28,F,balcon,neutral,10,6
8,28,F,andamio,neutral,10,5
8,28,F,ventana,neutral,10,2
8,28,F,tejado,neutral,10,-4
8,28,F,edificio,neutral,10,0
8,28,F,altillo,neutral,10,0
8,28,F,cima,neutral,10,6
8,28,F,bajada,neutral,10,1
8,28,F,puente,neutral,10,5
8,28,F,rascacielos,neutral,10,4
8,28,F,ceguera,eodd,11,-5
8,28,F,vision,neutral,11,6
8,28,F,lupa,neutral,11,0
8,28,F,fotografia,neutral,11,5
8,28,F,cine,neutral,11,6
8,28,F,vista,neutral,11,4
8,28,F,ojo,neutral,11,5
8,28,F,panorama,neutral,11,4
8,28,F,video,neutral,11,5
8,28,F,escena,neutral,11,4
8,28,F,observador,neutral,11,6
8,28,F,optica,neutral,11,0
8,28,F,ojeada,neutral,11,5
8,28,F,mirada,neutral,11,6
8,28,F,ahogado,eodd,12,-6
8,28,F,agua,neutral,12,6
8,28,F,ferri,neutral,12,0
8,28,F,piscina,neutral,12,2
8,28,F,nadador,neutral,12,1
8,28,F,lago,neutral,12,2
8,28,F,arroyo,neutral,12,2
8,28,F,costa,neutral,12,2
8,28,F,rio,neutral,12,2
8,28,F,canal,neutral,12,-1
8,28,F,cauce,neutral,12,2
8,28,F,lancha,neutral,12,-1
8,28,F,mar,neutral,12,2
8,28,F,estanque,neutral,12,-3
8,28,F,morgue,eodd,13,-6
8,28,F,deposito,neutral,13,-5
8,28,F,baul,neutral,13,3
8,28,F,armario,neutral,13,0
8,28,F,consigna,neutral,13,0
8,28,F,nevera,neutral,13,1
8,28,F,casillero,neutral,13,0
8,28,F,envase,neutral,13,0
8,28,F,almacen,neutral,13,0
8,28,F,contenedor,neutral,13,0
8,28,F,caja,neutral,13,-1
8,28,F,bote,neutral,13,0
8,28,F,trastero,neutral,13,-2
8,28,F,cajon,neutral,13,0
8,28,F,hambruna,eodd,14,-6
8,28,F,alimento,neutral,14,6
8,28,F,restaurante,neutral,14,5
8,28,F,cena,neutral,14,5
8,28,F,cocinero,neutral,14,5
8,28,F,sopa,neutral,14,4
8,28,F,comida,neutral,14,5
8,28,F,almuerzo,neutral,14,5
8,28,F,merienda,neutral,14,6
8,28,F,cocina,neutral,14,5
8,28,F,desayuno,neutral,14,6
8,28,F,despensa,neutral,14,6
8,28,F,buffet,neutral,14,5
8,28,F,bocata,neutral,14,5
8,28,F,amputacion,eodd,15,-6
8,28,F,extremidad,neutral,15,0
8,28,F,hombro,neutral,15,4
8,28,F,mano,neutral,15,5
8,28,F,cadera,neutral,15,-1
8,28,F,muneca,neutral,15,0
8,28,F,articulacion,neutral,15,0
8,28,F,pantorrilla,neutral,15,-2
8,28,F,pierna,neutral,15,3
8,28,F,nudillo,neutral,15,0
8,28,F,brazo,neutral,15,4
8,28,F,codo,neutral,15,-1
8,28,F,tobillo,neutral,15,2
8,28,F,muslo,neutral,15,0
8,28,F,sida,eodd,16,-2
8,28,F,transmission,neutral,16,-2
8,28,F,emissor,neutral,16,-1
8,28,F,senal,neutral,16,-1
8,28,F,comunicaci—n,neutral,16,6
8,28,F,intercambio,neutral,16,5
8,28,F,importacion,neutral,16,-1
8,28,F,transferencia,neutral,16,-1
8,28,F,mensaje,neutral,16,-1
8,28,F,fuente,neutral,16,-1
8,28,F,correo,neutral,16,-1
8,28,F,transaccion,neutral,16,-1
8,28,F,receptor,neutral,16,-1
8,28,F,destinatario,neutral,16,-1
8,28,F,paraplejico,eodd,17,-1
8,28,F,deporte,neutral,17,3
8,28,F,caminata,neutral,17,-1
8,28,F,ejercicio,neutral,17,-1
8,28,F,alpinista,neutral,17,-1
8,28,F,carrera,neutral,17,-1
8,28,F,entrenador,neutral,17,1
8,28,F,atleta,neutral,17,0
8,28,F,mantenimiento,neutral,17,0
8,28,F,corredor,neutral,17,0
8,28,F,ciclista,neutral,17,0
8,28,F,movimiento,neutral,17,0
8,28,F,gimnasio,neutral,17,1
8,28,F,aerobic,neutral,17,-3
8,28,F,plaga,eodd,18,-6
8,28,F,vida,neutral,18,6
8,28,F,criatura,neutral,18,4
8,28,F,naturaleza,neutral,18,5
8,28,F,universo,neutral,18,5
8,28,F,humanidad,neutral,18,5
8,28,F,evolucion,neutral,18,5
8,28,F,campo,neutral,18,4
8,28,F,paisaje,neutral,18,4
8,28,F,animal,neutral,18,4
8,28,F,atmosfera,neutral,18,5
8,28,F,planeta,neutral,18,5
8,28,F,ambiente,neutral,18,5
8,28,F,crecimiento,neutral,18,5
8,28,F,traidor,eodd,19,-6
8,28,F,persona,neutral,19,6
8,28,F,relacion,neutral,19,4
8,28,F,acompanante,neutral,19,4
8,28,F,socio,neutral,19,1
8,28,F,individuo,neutral,19,4
8,28,F,ser,neutral,19,4
8,28,F,hombre,neutral,19,3
8,28,F,dama,neutral,19,-3
8,28,F,tipo,neutral,19,-4
8,28,F,colega,neutral,19,4
8,28,F,mujer,neutral,19,5
8,28,F,companero,neutral,19,4
8,28,F,sujeto,neutral,19,-4
8,28,F,tumor,eodd,20,-6
8,28,F,cerebro,neutral,20,6
8,28,F,meditacion,neutral,20,5
8,28,F,pensamiento,neutral,20,6
8,28,F,mente,neutral,20,6
8,28,F,inteligencia,neutral,20,6
8,28,F,creatividad,neutral,20,6
8,28,F,ingenio,neutral,20,6
8,28,F,neurona,neutral,20,6
8,28,F,razon,neutral,20,6
8,28,F,imaginacion,neutral,20,6
8,28,F,filosofia,neutral,20,3
8,28,F,craneo,neutral,20,2
8,28,F,cabeza,neutral,20,5
8,28,F,tierra,neutral,21,6
8,28,F,bosque,neutral,21,6
8,28,F,jardinero,neutral,21,-1
8,28,F,gravilla,neutral,21,-4
8,28,F,piedra,neutral,21,-2
8,28,F,arbol,neutral,21,6
8,28,F,raiz,neutral,21,6
8,28,F,roca,neutral,21,-3
8,28,F,pala,neutral,21,1
8,28,F,monticulo,neutral,21,0
8,28,F,parcela,neutral,21,5
8,28,F,terreno,neutral,21,5
8,28,F,fertilizante,neutral,21,6
8,28,F,suelo,neutral,21,1
8,28,F,futbol,neutral,22,0
8,28,F,tecnico,neutral,22,0
8,28,F,juego,neutral,22,1
8,28,F,portero,neutral,22,0
8,28,F,jugador,neutral,22,0
8,28,F,hincha,neutral,22,-5
8,28,F,aficion,neutral,22,0
8,28,F,defensa,neutral,22,0
8,28,F,porteria,neutral,22,0
8,28,F,pelota,neutral,22,3
8,28,F,uniforme,neutral,22,-3
8,28,F,torneo,neutral,22,-1
8,28,F,coliseo,neutral,22,3
8,28,F,tribuna,neutral,22,0
8,28,F,invierno,neutral,23,1
8,28,F,trineo,neutral,23,0
8,28,F,glacial,neutral,23,0
8,28,F,tabla,neutral,23,-1
8,28,F,pista,neutral,23,0
8,28,F,hielo,neutral,23,-1
8,28,F,gorro,neutral,23,0
8,28,F,gafas,neutral,23,0
8,28,F,abrigo,neutral,23,0
8,28,F,frio,neutral,23,-1
8,28,F,nieve,neutral,23,0
8,28,F,esquiador,neutral,23,-1
8,28,F,motana,neutral,23,3
8,28,F,bajada_w2,neutral,23,0
8,28,F,bucal,neutral,24,-4
8,28,F,dentista,neutral,24,-1
8,28,F,hilo,neutral,24,-1
8,28,F,fluoruro,neutral,24,-1
8,28,F,molar,neutral,24,-1
8,28,F,chicle,neutral,24,-1
8,28,F,oral,neutral,24,2
8,28,F,cepillo,neutral,24,2
8,28,F,paladar,neutral,24,-1
8,28,F,saliva,neutral,24,-4
8,28,F,diente,neutral,24,-1
8,28,F,mandibula,neutral,24,-1
8,28,F,esmalte,neutral,24,-3
8,28,F,incisivo,neutral,24,-1
8,28,F,conductor,neutral,25,-1
8,28,F,piloto,neutral,25,0
8,28,F,calle,neutral,25,0
8,28,F,moto,neutral,25,-1
8,28,F,camino,neutral,25,0
8,28,F,coche,neutral,25,0
8,28,F,avenida,neutral,25,0
8,28,F,bicicleta,neutral,25,2
8,28,F,tranvia,neutral,25,0
8,28,F,autobus,neutral,25,-4
8,28,F,chofer,neutral,25,-2
8,28,F,ruta,neutral,25,0
8,28,F,tren,neutral,25,0
8,28,F,camion,neutral,25,-5
8,28,F,carpintero,neutral,26,5
8,28,F,cincel,neutral,26,0
8,28,F,hierro,neutral,26,5
8,28,F,tornillo,neutral,26,0
8,28,F,madera,neutral,26,5
8,28,F,pared,neutral,26,-1
8,28,F,clavo,neutral,26,-4
8,28,F,cuna_v2,neutral,26,0
8,28,F,martillo,neutral,26,-1
8,28,F,metal,neutral,26,2
8,28,F,tijeras,neutral,26,5
8,28,F,tuerca,neutral,26,0
8,28,F,puntilla,neutral,26,0
8,28,F,herramienta,neutral,26,5
8,28,F,dirigente,neutral,27,1
8,28,F,lider,neutral,27,2
8,28,F,marques,neutral,27,-1
8,28,F,soberano,neutral,27,-3
8,28,F,emperador,neutral,27,-6
8,28,F,presidente,neutral,27,-1
8,28,F,principe,neutral,27,0
8,28,F,nacion,neutral,27,2
8,28,F,reina,neutral,27,0
8,28,F,alcalde,neutral,27,-3
8,28,F,noble,neutral,27,-4
8,28,F,gobernador,neutral,27,0
8,28,F,jefe,neutral,27,0
8,28,F,monarquia,neutral,27,-2
8,28,F,mascota,neutral,28,6
8,28,F,loro,neutral,28,0
8,28,F,tortuga,neutral,28,-3
8,28,F,gato,neutral,28,6
8,28,F,conjeo,neutral,28,0
8,28,F,huron ,neutral,28,-5
8,28,F,periquito,neutral,28,-3
8,28,F,poni,neutral,28,-1
8,28,F,hamster,neutral,28,-3
8,28,F,canario,neutral,28,-3
8,28,F,ardilla,neutral,28,-1
8,28,F,perro,neutral,28,6
8,28,F,raton,neutral,28,-6
8,28,F,pato,neutral,28,-4
8,28,F,sonido,neutral,29,5
8,28,F,eco,neutral,29,5
8,28,F,radio,neutral,29,5
8,28,F,cancion,neutral,29,5
8,28,F,tono,neutral,29,5
8,28,F,murmullo,neutral,29,0
8,28,F,voz,neutral,29,5
8,28,F,volumen,neutral,29,0
8,28,F,bajo,neutral,29,0
8,28,F,cantante,neutral,29,6
8,28,F,estrofa,neutral,29,5
8,28,F,decibel,neutral,29,0
8,28,F,oido,neutral,29,5
8,28,F,entonacion,neutral,29,6
8,28,F,periodico,neutral,30,-3
8,28,F,leyenda,neutral,30,-1
8,28,F,escritor,neutral,30,5
8,28,F,encabezado,neutral,30,-1
8,28,F,articulo,neutral,30,0
8,28,F,columna,neutral,30,0
8,28,F,prensa,neutral,30,-3
8,28,F,noticia,neutral,30,0
8,28,F,reportero,neutral,30,-3
8,28,F,anuncio,neutral,30,-1
8,28,F,periodista,neutral,30,-3
8,28,F,revista,neutral,30,-1
8,28,F,editorial,neutral,30,-1
8,28,F,imprenta,neutral,30,6
8,28,F,temperatura,neutral,31,-4
8,28,F,cafetera,neutral,31,6
8,28,F,templado,neutral,31,5
8,28,F,chimenea,neutral,31,5
8,28,F,brasero,neutral,31,5
8,28,F,calefaccion,neutral,31,5
8,28,F,vaho,neutral,31,5
8,28,F,estufa,neutral,31,2
8,28,F,pipa,neutral,31,3
8,28,F,asador,neutral,31,2
8,28,F,gas,neutral,31,-4
8,28,F,carbon,neutral,31,2
8,28,F,calentador,neutral,31,2
8,28,F,horno,neutral,31,2
8,28,F,bebe,neutral,32,5
8,28,F,madre,neutral,32,6
8,28,F,nacimiento,neutral,32,5
8,28,F,nino,neutral,32,6
8,28,F,crio,neutral,32,6
8,28,F,embarazo,neutral,32,1
8,28,F,parto,neutral,32,4
8,28,F,cuna,neutral,32,6
8,28,F,hijo,neutral,32,5
8,28,F,biberon,neutral,32,0
8,28,F,padre,neutral,32,5
8,28,F,chico,neutral,32,2
8,28,F,matrona,neutral,32,5
8,28,F,concepcion,neutral,32,5
8,28,F,matrimonio,neutral,33,-2
8,28,F,familia,neutral,33,6
8,28,F,marido,neutral,33,0
8,28,F,nupcias,neutral,33,0
8,28,F,velo,neutral,33,-3
8,28,F,invitacion,neutral,33,-1
8,28,F,vestido,neutral,33,-1
8,28,F,anillo,neutral,33,-3
8,28,F,boda,neutral,33,0
8,28,F,compromiso,neutral,33,6
8,28,F,esposa,neutral,33,0
8,28,F,padrino,neutral,33,0
8,28,F,aniversario,neutral,33,4
8,28,F,novia,neutral,33,-1
8,28,F,capilla,neutral,34,-5
8,28,F,piano,neutral,34,5
8,28,F,monasterio,neutral,34,5
8,28,F,clero,neutral,34,-4
8,28,F,fe,neutral,34,0
8,28,F,campanario,neutral,34,-4
8,28,F,ministro,neutral,34,-5
8,28,F,coro,neutral,34,4
8,28,F,comunion,neutral,34,-5
8,28,F,catedral,neutral,34,4
8,28,F,dios,neutral,34,0
8,28,F,convento,neutral,34,4
8,28,F,ceremonia,neutral,34,0
8,28,F,entrega,neutral,34,3
8,28,F,sueno,neutral,35,4
8,28,F,dormitorio,neutral,35,1
8,28,F,noche,neutral,35,4
8,28,F,ocaso,neutral,35,4
8,28,F,anochecer,neutral,35,4
8,28,F,reloj,neutral,35,0
8,28,F,cortina,neutral,35,3
8,28,F,sabana,neutral,35,3
8,28,F,alcoba,neutral,35,1
8,28,F,pijama,neutral,35,5
8,28,F,habitacion,neutral,35,3
8,28,F,luna,neutral,35,5
8,28,F,almohada,neutral,35,3
8,28,F,manta,neutral,35,5
8,28,F,vivienda,neutral,36,4
8,28,F,inquilino,neutral,36,-4
8,28,F,chalet,neutral,36,2
8,28,F,mansion,neutral,36,2
8,28,F,sotano,neutral,36,-5
8,28,F,casa,neutral,36,1
8,28,F,habitante,neutral,36,1
8,28,F,bano,neutral,36,1
8,28,F,domicilio,neutral,36,1
8,28,F,piso,neutral,36,1
8,28,F,propietario,neutral,36,2
8,28,F,apartamento,neutral,36,1
8,28,F,cabana,neutral,36,1
8,28,F,planta,neutral,36,1
8,28,F,oceano,neutral,37,6
8,28,F,mediterraneo,neutral,37,6
8,28,F,barco,neutral,37,6
8,28,F,pez,neutral,37,5
8,28,F,bacalao,neutral,37,5
8,28,F,ola,neutral,37,5
8,28,F,orilla,neutral,37,5
8,28,F,puerto,neutral,37,5
8,28,F,anochoa,neutral,37,5
8,28,F,trucha,neutral,37,1
8,28,F,salmon ,neutral,37,1
8,28,F,sardina,neutral,37,1
8,28,F,atun,neutral,37,2
8,28,F,coral,neutral,37,4
8,28,F,educacion,neutral,38,6
8,28,F,profesor,neutral,38,5
8,28,F,estudiante,neutral,38,4
8,28,F,colegio,neutral,38,5
8,28,F,escuela,neutral,38,6
8,28,F,academia,neutral,38,6
8,28,F,universidad,neutral,38,4
8,28,F,maestro,neutral,38,5
8,28,F,pedagogia,neutral,38,5
8,28,F,aula,neutral,38,0
8,28,F,conocimiento,neutral,38,6
8,28,F,leccion,neutral,38,0
8,28,F,titulo,neutral,38,2
8,28,F,diploma,neutral,38,0
8,28,F,prado,neutral,39,6
8,28,F,gestarse,neutral,39,5
8,28,F,arroz,neutral,39,5
8,28,F,semilla,neutral,39,5
8,28,F,cereles,neutral,39,5
8,28,F,cosecha,neutral,39,5
8,28,F,maizal,neutral,39,5
8,28,F,harina,neutral,39,5
8,28,F,granjero,neutral,39,5
8,28,F,tractor,neutral,39,5
8,28,F,trigo,neutral,39,5
8,28,F,cultivo,neutral,39,5
8,28,F,cebada,neutral,39,6
8,28,F,maiz ,neutral,39,5
8,28,F,descnaso,neutral,40,6
8,28,F,cama,neutral,40,5
8,28,F,cojin,neutral,40,5
8,28,F,pausa,neutral,40,5
8,28,F,recostarse,neutral,40,5
8,28,F,sillon,neutral,40,5
8,28,F,hamaca,neutral,40,4
8,28,F,silencioso,neutral,40,3
8,28,F,siesta,neutral,40,-1
8,28,F,dormitar,neutral,40,0
8,28,F,pensionado,neutral,40,0
8,28,F,paz,neutral,40,6
8,28,F,relajarse,neutral,40,5
8,28,F,colchon,neutral,40,5
9,35,M,violacion,eodd,1,-6
9,35,M,norma,neutral,1,1
9,35,M,ley,neutral,1,1
9,35,M,legislacion,neutral,1,0
9,35,M,cumplimiento,neutral,1,-2
9,35,M,regla,neutral,1,2
9,35,M,consenso,neutral,1,3
9,35,M,instrucci—n,neutral,1,-2
9,35,M,contrato,neutral,1,-3
9,35,M,permiso,neutral,1,-3
9,35,M,resolucion,neutral,1,-1
9,35,M,declaracion,neutral,1,-1
9,35,M,pauta,neutral,1,0
9,35,M,decision,neutral,1,2
9,35,M,nazi,eodd,2,-6
9,35,M,nacionalidad,neutral,2,0
9,35,M,cultura,neutral,2,2
9,35,M,visitante,neutral,2,3
9,35,M,natal,neutral,2,1
9,35,M,idioma,neutral,2,5
9,35,M,originario,neutral,2,3
9,35,M,extranjero,neutral,2,3
9,35,M,inmigracion,neutral,2,2
9,35,M,pasaporte,neutral,2,4
9,35,M,patriotismo,neutral,2,-3
9,35,M,viaje,neutral,2,6
9,35,M,lugareno,neutral,2,3
9,35,M,visado,neutral,2,5
9,35,M,sufrimiento,eodd,3,-6
9,35,M,sensibilidad,neutral,3,1
9,35,M,palma,neutral,3,3
9,35,M,terciopelo,neutral,3,0
9,35,M,vibracion,neutral,3,0
9,35,M,dedo,neutral,3,3
9,35,M,piel,neutral,3,4
9,35,M,cuerpo,neutral,3,6
9,35,M,nervio,neutral,3,1
9,35,M,sensacion,neutral,3,4
9,35,M,roce,neutral,3,5
9,35,M,superficie,neutral,3,3
9,35,M,contacto,neutral,3,4
9,35,M,textura,neutral,3,0
9,35,M,asesino,eodd,4,-6
9,35,M,ocupacion,neutral,4,3
9,35,M,profesion,neutral,4,3
9,35,M,actor,neutral,4,1
9,35,M,quimico,neutral,4,3
9,35,M,vocacion,neutral,4,2
9,35,M,abogado,neutral,4,-6
9,35,M,contable,neutral,4,1
9,35,M,banquero,neutral,4,-5
9,35,M,empleo,neutral,4,1
9,35,M,aprendiz,neutral,4,3
9,35,M,ingeniero,neutral,4,6
9,35,M,trabajo,neutral,4,4
9,35,M,fisico,neutral,4,6
9,35,M,asfixia,eodd,5,-6
9,35,M,oxigeno,neutral,5,5
9,35,M,respiracion,neutral,5,4
9,35,M,nariz,neutral,5,2
9,35,M,viento,neutral,5,2
9,35,M,inhalacion,neutral,5,2
9,35,M,pulmon,neutral,5,3
9,35,M,soplo,neutral,5,2
9,35,M,vapor,neutral,5,5
9,35,M,ventilacion,neutral,5,3
9,35,M,brisa,neutral,5,6
9,35,M,branquias,neutral,5,6
9,35,M,aire,neutral,5,5
9,35,M,boca,neutral,5,3
9,35,M,crimen,eodd,6,-6
9,35,M,libro,neutral,6,5
9,35,M,editor,neutral,6,2
9,35,M,protagonista,neutral,6,3
9,35,M,historia,neutral,6,4
9,35,M,novela,neutral,6,3
9,35,M,capitulo,neutral,6,4
9,35,M,texto,neutral,6,2
9,35,M,biografia,neutral,6,2
9,35,M,continuacion,neutral,6,1
9,35,M,ficcion,neutral,6,3
9,35,M,cuento,neutral,6,2
9,35,M,trama,neutral,6,3
9,35,M,autor,neutral,6,2
9,35,M,cancer,eodd,7,-6
9,35,M,dia,neutral,7,5
9,35,M,estrella,neutral,7,6
9,35,M,luz,neutral,7,4
9,35,M,energia,neutral,7,6
9,35,M,chispa,neutral,7,2
9,35,M,esplendor,neutral,7,3
9,35,M,reflectante,neutral,7,4
9,35,M,destello,neutral,7,2
9,35,M,eclipse,neutral,7,5
9,35,M,sol,neutral,7,5
9,35,M,solarium,neutral,7,4
9,35,M,luminoso,neutral,7,3
9,35,M,amanecer,neutral,7,4
9,35,M,masacre,eodd,8,-6
9,35,M,gente,neutral,8,3
9,35,M,asamblea,neutral,8,2
9,35,M,grupo,neutral,8,3
9,35,M,congreso,neutral,8,2
9,35,M,dialogo,neutral,8,2
9,35,M,comunidad,neutral,8,3
9,35,M,concentracion,neutral,8,1
9,35,M,asociacion,neutral,8,2
9,35,M,congregacion,neutral,8,0
9,35,M,concurrencia,neutral,8,-1
9,35,M,reunion,neutral,8,1
9,35,M,simposio,neutral,8,2
9,35,M,invitados,neutral,8,3
9,35,M,terrorista,eodd,9,-6
9,35,M,publico,neutral,9,3
9,35,M,terminal,neutral,9,4
9,35,M,concierto,neutral,9,4
9,35,M,trafico,neutral,9,-3
9,35,M,teatro,neutral,9,1
9,35,M,estadio,neutral,9,5
9,35,M,aeropuerto,neutral,9,6
9,35,M,estacion,neutral,9,5
9,35,M,metro,neutral,9,2
9,35,M,avion,neutral,9,6
9,35,M,encuentro,neutral,9,0
9,35,M,festival,neutral,9,1
9,35,M,pasajero,neutral,9,1
9,35,M,suicida,eodd,10,-6
9,35,M,altura,neutral,10,1
9,35,M,torre,neutral,10,2
9,35,M,brinco,neutral,10,0
9,35,M,balcon,neutral,10,3
9,35,M,andamio,neutral,10,1
9,35,M,ventana,neutral,10,2
9,35,M,tejado,neutral,10,1
9,35,M,edificio,neutral,10,3
9,35,M,altillo,neutral,10,4
9,35,M,cima,neutral,10,3
9,35,M,bajada,neutral,10,2
9,35,M,puente,neutral,10,3
9,35,M,rascacielos,neutral,10,4
9,35,M,ceguera,eodd,11,-6
9,35,M,vision,neutral,11,4
9,35,M,lupa,neutral,11,6
9,35,M,fotografia,neutral,11,5
9,35,M,cine,neutral,11,4
9,35,M,vista,neutral,11,4
9,35,M,ojo,neutral,11,3
9,35,M,panorama,neutral,11,4
9,35,M,video,neutral,11,5
9,35,M,escena,neutral,11,3
9,35,M,observador,neutral,11,4
9,35,M,optica,neutral,11,4
9,35,M,ojeada,neutral,11,2
9,35,M,mirada,neutral,11,3
9,35,M,ahogado,eodd,12,-6
9,35,M,agua,neutral,12,6
9,35,M,ferri,neutral,12,3
9,35,M,piscina,neutral,12,6
9,35,M,nadador,neutral,12,5
9,35,M,lago,neutral,12,6
9,35,M,arroyo,neutral,12,6
9,35,M,costa,neutral,12,6
9,35,M,rio,neutral,12,6
9,35,M,canal,neutral,12,6
9,35,M,cauce,neutral,12,4
9,35,M,lancha,neutral,12,3
9,35,M,mar,neutral,12,6
9,35,M,estanque,neutral,12,5
9,35,M,morgue,eodd,13,-6
9,35,M,deposito,neutral,13,5
9,35,M,baul,neutral,13,6
9,35,M,armario,neutral,13,4
9,35,M,consigna,neutral,13,4
9,35,M,nevera,neutral,13,6
9,35,M,casillero,neutral,13,2
9,35,M,envase,neutral,13,3
9,35,M,almacen,neutral,13,6
9,35,M,contenedor,neutral,13,4
9,35,M,caja,neutral,13,4
9,35,M,bote,neutral,13,5
9,35,M,trastero,neutral,13,6
9,35,M,cajon,neutral,13,4
9,35,M,hambruna,eodd,14,3
9,35,M,alimento,neutral,14,2
9,35,M,restaurante,neutral,14,2
9,35,M,cena,neutral,14,3
9,35,M,cocinero,neutral,14,3
9,35,M,sopa,neutral,14,2
9,35,M,comida,neutral,14,2
9,35,M,almuerzo,neutral,14,1
9,35,M,merienda,neutral,14,4
9,35,M,cocina,neutral,14,3
9,35,M,desayuno,neutral,14,5
9,35,M,despensa,neutral,14,6
9,35,M,buffet,neutral,14,6
9,35,M,bocata,neutral,14,6
9,35,M,amputacion,eodd,15,-6
9,35,M,extremidad,neutral,15,5
9,35,M,hombro,neutral,15,3
9,35,M,mano,neutral,15,3
9,35,M,cadera,neutral,15,4
9,35,M,muneca,neutral,15,3
9,35,M,articulacion,neutral,15,2
9,35,M,pantorrilla,neutral,15,2
9,35,M,pierna,neutral,15,4
9,35,M,nudillo,neutral,15,3
9,35,M,brazo,neutral,15,4
9,35,M,codo,neutral,15,3
9,35,M,tobillo,neutral,15,3
9,35,M,muslo,neutral,15,4
9,35,M,sida,eodd,16,-6
