subject,oddballtype,transition,direction,wordposition,CRP
17,highrec,from,Backwards,4,NaN
18,highrec,from,Backwards,4,0
19,highrec,from,Backwards,4,NaN
20,highrec,from,Backwards,4,1
21,highrec,from,Backwards,4,NaN
22,highrec,from,Backwards,4,0
23,highrec,from,Backwards,4,0.5
24,highrec,from,Backwards,4,0.5
25,highrec,from,Backwards,4,1
26,highrec,from,Backwards,4,1
27,highrec,from,Backwards,4,1
28,highrec,from,Backwards,4,1
29,highrec,from,Backwards,4,0
30,highrec,from,Backwards,4,NaN
31,highrec,from,Backwards,4,1
32,highrec,from,Backwards,4,0
33,highrec,from,Backwards,4,NaN
34,highrec,from,Backwards,4,0.333333333333333
35,highrec,from,Backwards,4,0.5
36,highrec,from,Backwards,4,0.333333333333333
37,highrec,from,Backwards,4,0.5
38,highrec,from,Backwards,4,0
39,highrec,from,Backwards,4,0
40,highrec,from,Backwards,4,0.25
41,highrec,from,Backwards,4,0.333333333333333
42,highrec,from,Backwards,4,NaN
43,highrec,from,Backwards,4,0
44,highrec,from,Backwards,4,0
45,highrec,from,Backwards,4,NaN
46,highrec,from,Backwards,4,NaN
47,highrec,from,Backwards,4,0
48,highrec,from,Backwards,4,0
49,highrec,from,Backwards,4,0.5
50,highrec,from,Backwards,4,0
51,highrec,from,Backwards,4,NaN
52,highrec,from,Backwards,4,0
53,highrec,from,Backwards,4,0.5
54,highrec,from,Backwards,4,0
55,highrec,from,Backwards,4,0.5
56,highrec,from,Backwards,4,NaN
57,highrec,from,Backwards,4,NaN
58,highrec,from,Backwards,4,NaN
59,highrec,from,Backwards,4,NaN
60,highrec,from,Backwards,4,0
61,highrec,from,Backwards,4,0
62,highrec,from,Backwards,4,1
63,highrec,from,Backwards,4,0.5
64,highrec,from,Backwards,4,0
65,highrec,from,Backwards,4,NaN
66,highrec,from,Backwards,4,1
67,highrec,from,Backwards,4,NaN
68,highrec,from,Backwards,4,NaN
69,highrec,from,Backwards,4,0.5
70,highrec,from,Backwards,4,NaN
71,highrec,from,Backwards,4,NaN
72,highrec,from,Backwards,4,NaN
73,highrec,from,Backwards,4,0
74,highrec,from,Backwards,4,NaN
75,highrec,from,Backwards,4,NaN
4,highrec,from,Backwards,3,0
5,highrec,from,Backwards,3,NaN
6,highrec,from,Backwards,3,0.333333333333333
7,highrec,from,Backwards,3,0.5
9,highrec,from,Backwards,3,0
10,highrec,from,Backwards,3,0.5
11,highrec,from,Backwards,3,NaN
12,highrec,from,Backwards,3,0
14,highrec,from,Backwards,3,1
15,highrec,from,Backwards,3,0.5
16,highrec,from,Backwards,3,NaN
17,highrec,from,Backwards,3,NaN
18,highrec,from,Backwards,3,NaN
19,highrec,from,Backwards,3,0
20,highrec,from,Backwards,3,0.5
21,highrec,from,Backwards,3,NaN
22,highrec,from,Backwards,3,0
23,highrec,from,Backwards,3,0.75
24,highrec,from,Backwards,3,0.5
25,highrec,from,Backwards,3,0
26,highrec,from,Backwards,3,NaN
27,highrec,from,Backwards,3,0.333333333333333
28,highrec,from,Backwards,3,0
29,highrec,from,Backwards,3,0.5
30,highrec,from,Backwards,3,NaN
31,highrec,from,Backwards,3,1
32,highrec,from,Backwards,3,0
33,highrec,from,Backwards,3,0
34,highrec,from,Backwards,3,0
35,highrec,from,Backwards,3,0
36,highrec,from,Backwards,3,0
37,highrec,from,Backwards,3,1
38,highrec,from,Backwards,3,0
39,highrec,from,Backwards,3,1
40,highrec,from,Backwards,3,0.8
41,highrec,from,Backwards,3,0.333333333333333
42,highrec,from,Backwards,3,1
43,highrec,from,Backwards,3,0
44,highrec,from,Backwards,3,0
45,highrec,from,Backwards,3,0
46,highrec,from,Backwards,3,0.666666666666667
47,highrec,from,Backwards,3,NaN
48,highrec,from,Backwards,3,0
49,highrec,from,Backwards,3,0
50,highrec,from,Backwards,3,1
51,highrec,from,Backwards,3,0.333333333333333
52,highrec,from,Backwards,3,0
53,highrec,from,Backwards,3,0
54,highrec,from,Backwards,3,0.25
55,highrec,from,Backwards,3,0
56,highrec,from,Backwards,3,0
57,highrec,from,Backwards,3,NaN
58,highrec,from,Backwards,3,0
59,highrec,from,Backwards,3,NaN
60,highrec,from,Backwards,3,0
61,highrec,from,Backwards,3,1
62,highrec,from,Backwards,3,NaN
63,highrec,from,Backwards,3,1
64,highrec,from,Backwards,3,0
65,highrec,from,Backwards,3,NaN
66,highrec,from,Backwards,3,NaN
67,highrec,from,Backwards,3,NaN
68,highrec,from,Backwards,3,0
69,highrec,from,Backwards,3,1
70,highrec,from,Backwards,3,NaN
71,highrec,from,Backwards,3,0
72,highrec,from,Backwards,3,NaN
73,highrec,from,Backwards,3,0
74,highrec,from,Backwards,3,1
75,highrec,from,Backwards,3,NaN
4,highrec,from,Backwards,2,NaN
5,highrec,from,Backwards,2,0
6,highrec,from,Backwards,2,0
7,highrec,from,Backwards,2,1
9,highrec,from,Backwards,2,0
10,highrec,from,Backwards,2,0
11,highrec,from,Backwards,2,NaN
12,highrec,from,Backwards,2,NaN
14,highrec,from,Backwards,2,0
15,highrec,from,Backwards,2,0
16,highrec,from,Backwards,2,NaN
17,highrec,from,Backwards,2,NaN
18,highrec,from,Backwards,2,NaN
19,highrec,from,Backwards,2,1
20,highrec,from,Backwards,2,0
21,highrec,from,Backwards,2,NaN
22,highrec,from,Backwards,2,NaN
23,highrec,from,Backwards,2,0
24,highrec,from,Backwards,2,NaN
25,highrec,from,Backwards,2,0
26,highrec,from,Backwards,2,NaN
27,highrec,from,Backwards,2,NaN
28,highrec,from,Backwards,2,0
29,highrec,from,Backwards,2,0.25
30,highrec,from,Backwards,2,0
31,highrec,from,Backwards,2,NaN
32,highrec,from,Backwards,2,0
33,highrec,from,Backwards,2,1
34,highrec,from,Backwards,2,0.5
35,highrec,from,Backwards,2,0
36,highrec,from,Backwards,2,0.333333333333333
37,highrec,from,Backwards,2,NaN
38,highrec,from,Backwards,2,0.5
39,highrec,from,Backwards,2,0.333333333333333
40,highrec,from,Backwards,2,0
41,highrec,from,Backwards,2,0
42,highrec,from,Backwards,2,0
43,highrec,from,Backwards,2,0.5
44,highrec,from,Backwards,2,1
45,highrec,from,Backwards,2,1
46,highrec,from,Backwards,2,0
47,highrec,from,Backwards,2,0.333333333333333
48,highrec,from,Backwards,2,0.5
49,highrec,from,Backwards,2,0
50,highrec,from,Backwards,2,0
51,highrec,from,Backwards,2,0
52,highrec,from,Backwards,2,0.2
53,highrec,from,Backwards,2,1
54,highrec,from,Backwards,2,0.25
55,highrec,from,Backwards,2,NaN
56,highrec,from,Backwards,2,NaN
57,highrec,from,Backwards,2,NaN
58,highrec,from,Backwards,2,NaN
59,highrec,from,Backwards,2,NaN
60,highrec,from,Backwards,2,1
61,highrec,from,Backwards,2,0.333333333333333
62,highrec,from,Backwards,2,NaN
63,highrec,from,Backwards,2,NaN
64,highrec,from,Backwards,2,0
65,highrec,from,Backwards,2,1
66,highrec,from,Backwards,2,NaN
67,highrec,from,Backwards,2,0.333333333333333
68,highrec,from,Backwards,2,0
69,highrec,from,Backwards,2,0
70,highrec,from,Backwards,2,0
71,highrec,from,Backwards,2,NaN
72,highrec,from,Backwards,2,0
73,highrec,from,Backwards,2,0
74,highrec,from,Backwards,2,NaN
75,highrec,from,Backwards,2,NaN
4,highrec,from,Backwards,1,0
5,highrec,from,Backwards,1,NaN
6,highrec,from,Backwards,1,0.5
7,highrec,from,Backwards,1,NaN
9,highrec,from,Backwards,1,0.333333333333333
10,highrec,from,Backwards,1,1
11,highrec,from,Backwards,1,1
12,highrec,from,Backwards,1,1
14,highrec,from,Backwards,1,0
15,highrec,from,Backwards,1,NaN
16,highrec,from,Backwards,1,0
17,highrec,from,Backwards,1,0.5
18,highrec,from,Backwards,1,0
19,highrec,from,Backwards,1,0
20,highrec,from,Backwards,1,0
21,highrec,from,Backwards,1,0.333333333333333
22,highrec,from,Backwards,1,NaN
23,highrec,from,Backwards,1,NaN
24,highrec,from,Backwards,1,0
25,highrec,from,Backwards,1,1
26,highrec,from,Backwards,1,NaN
27,highrec,from,Backwards,1,1
28,highrec,from,Backwards,1,0
29,highrec,from,Backwards,1,NaN
30,highrec,from,Backwards,1,0
31,highrec,from,Backwards,1,0.333333333333333
32,highrec,from,Backwards,1,0
33,highrec,from,Backwards,1,0
34,highrec,from,Backwards,1,0
35,highrec,from,Backwards,1,1
36,highrec,from,Backwards,1,0
37,highrec,from,Backwards,1,0.5
38,highrec,from,Backwards,1,0
39,highrec,from,Backwards,1,NaN
40,highrec,from,Backwards,1,0
41,highrec,from,Backwards,1,0.333333333333333
42,highrec,from,Backwards,1,0
43,highrec,from,Backwards,1,0.333333333333333
44,highrec,from,Backwards,1,NaN
45,highrec,from,Backwards,1,0
46,highrec,from,Backwards,1,0
47,highrec,from,Backwards,1,0.5
48,highrec,from,Backwards,1,0
49,highrec,from,Backwards,1,0
50,highrec,from,Backwards,1,0.333333333333333
51,highrec,from,Backwards,1,0.5
52,highrec,from,Backwards,1,1
53,highrec,from,Backwards,1,1
54,highrec,from,Backwards,1,0
55,highrec,from,Backwards,1,0
56,highrec,from,Backwards,1,0.5
57,highrec,from,Backwards,1,NaN
58,highrec,from,Backwards,1,1
59,highrec,from,Backwards,1,0.5
60,highrec,from,Backwards,1,0.5
61,highrec,from,Backwards,1,0
62,highrec,from,Backwards,1,0
63,highrec,from,Backwards,1,0
64,highrec,from,Backwards,1,0
65,highrec,from,Backwards,1,0
66,highrec,from,Backwards,1,1
67,highrec,from,Backwards,1,0
68,highrec,from,Backwards,1,1
69,highrec,from,Backwards,1,0.5
70,highrec,from,Backwards,1,0
71,highrec,from,Backwards,1,NaN
72,highrec,from,Backwards,1,0
73,highrec,from,Backwards,1,0
74,highrec,from,Backwards,1,NaN
75,highrec,from,Backwards,1,NaN
4,highrec,from,Forwards,1,1
5,highrec,from,Forwards,1,0.5
6,highrec,from,Forwards,1,0
7,highrec,from,Forwards,1,0.5
9,highrec,from,Forwards,1,0.666666666666667
10,highrec,from,Forwards,1,0.25
11,highrec,from,Forwards,1,0.666666666666667
12,highrec,from,Forwards,1,1
14,highrec,from,Forwards,1,0
15,highrec,from,Forwards,1,1
16,highrec,from,Forwards,1,NaN
17,highrec,from,Forwards,1,0
18,highrec,from,Forwards,1,0.333333333333333
19,highrec,from,Forwards,1,1
20,highrec,from,Forwards,1,0.666666666666667
21,highrec,from,Forwards,1,1
22,highrec,from,Forwards,1,0.5
23,highrec,from,Forwards,1,1
24,highrec,from,Forwards,1,0.5
25,highrec,from,Forwards,1,NaN
26,highrec,from,Forwards,1,NaN
27,highrec,from,Forwards,1,0.333333333333333
28,highrec,from,Forwards,1,0
29,highrec,from,Forwards,1,0.6
30,highrec,from,Forwards,1,NaN
31,highrec,from,Forwards,1,NaN
32,highrec,from,Forwards,1,1
33,highrec,from,Forwards,1,0.5
34,highrec,from,Forwards,1,0
35,highrec,from,Forwards,1,1
36,highrec,from,Forwards,1,0
37,highrec,from,Forwards,1,0
38,highrec,from,Forwards,1,0.5
39,highrec,from,Forwards,1,NaN
40,highrec,from,Forwards,1,0
41,highrec,from,Forwards,1,0.166666666666667
42,highrec,from,Forwards,1,0.666666666666667
43,highrec,from,Forwards,1,0
44,highrec,from,Forwards,1,0.5
45,highrec,from,Forwards,1,0
46,highrec,from,Forwards,1,0
47,highrec,from,Forwards,1,0
48,highrec,from,Forwards,1,0.5
49,highrec,from,Forwards,1,0.5
50,highrec,from,Forwards,1,0.666666666666667
51,highrec,from,Forwards,1,0
52,highrec,from,Forwards,1,0
53,highrec,from,Forwards,1,NaN
54,highrec,from,Forwards,1,0.75
55,highrec,from,Forwards,1,0.5
56,highrec,from,Forwards,1,0
57,highrec,from,Forwards,1,NaN
58,highrec,from,Forwards,1,0
59,highrec,from,Forwards,1,NaN
60,highrec,from,Forwards,1,0.5
61,highrec,from,Forwards,1,0
62,highrec,from,Forwards,1,1
63,highrec,from,Forwards,1,0.5
64,highrec,from,Forwards,1,0
65,highrec,from,Forwards,1,NaN
66,highrec,from,Forwards,1,NaN
67,highrec,from,Forwards,1,0
68,highrec,from,Forwards,1,0.5
69,highrec,from,Forwards,1,0
70,highrec,from,Forwards,1,NaN
71,highrec,from,Forwards,1,0
72,highrec,from,Forwards,1,1
73,highrec,from,Forwards,1,1
74,highrec,from,Forwards,1,NaN
75,highrec,from,Forwards,1,1
4,highrec,from,Forwards,2,NaN
5,highrec,from,Forwards,2,0.5
6,highrec,from,Forwards,2,0.333333333333333
7,highrec,from,Forwards,2,0
9,highrec,from,Forwards,2,0
10,highrec,from,Forwards,2,0
11,highrec,from,Forwards,2,0
12,highrec,from,Forwards,2,0
14,highrec,from,Forwards,2,0.333333333333333
15,highrec,from,Forwards,2,0
16,highrec,from,Forwards,2,1
17,highrec,from,Forwards,2,1
18,highrec,from,Forwards,2,0.666666666666667
19,highrec,from,Forwards,2,0
20,highrec,from,Forwards,2,0
21,highrec,from,Forwards,2,0.5
22,highrec,from,Forwards,2,0
23,highrec,from,Forwards,2,NaN
24,highrec,from,Forwards,2,0
25,highrec,from,Forwards,2,0
26,highrec,from,Forwards,2,NaN
27,highrec,from,Forwards,2,NaN
28,highrec,from,Forwards,2,0.333333333333333
29,highrec,from,Forwards,2,0
30,highrec,from,Forwards,2,0
31,highrec,from,Forwards,2,0
32,highrec,from,Forwards,2,0.666666666666667
33,highrec,from,Forwards,2,0.5
34,highrec,from,Forwards,2,0.5
35,highrec,from,Forwards,2,0.333333333333333
36,highrec,from,Forwards,2,NaN
37,highrec,from,Forwards,2,0
38,highrec,from,Forwards,2,0.5
39,highrec,from,Forwards,2,0
40,highrec,from,Forwards,2,NaN
41,highrec,from,Forwards,2,0
42,highrec,from,Forwards,2,0
43,highrec,from,Forwards,2,0
44,highrec,from,Forwards,2,0
45,highrec,from,Forwards,2,0
46,highrec,from,Forwards,2,0.333333333333333
47,highrec,from,Forwards,2,0
48,highrec,from,Forwards,2,0.666666666666667
49,highrec,from,Forwards,2,0
50,highrec,from,Forwards,2,0
51,highrec,from,Forwards,2,1
52,highrec,from,Forwards,2,1
53,highrec,from,Forwards,2,0
54,highrec,from,Forwards,2,0.5
55,highrec,from,Forwards,2,0.5
56,highrec,from,Forwards,2,NaN
57,highrec,from,Forwards,2,NaN
58,highrec,from,Forwards,2,0.5
59,highrec,from,Forwards,2,NaN
60,highrec,from,Forwards,2,NaN
61,highrec,from,Forwards,2,NaN
62,highrec,from,Forwards,2,1
63,highrec,from,Forwards,2,0
64,highrec,from,Forwards,2,0.666666666666667
65,highrec,from,Forwards,2,1
66,highrec,from,Forwards,2,0
67,highrec,from,Forwards,2,1
68,highrec,from,Forwards,2,0
69,highrec,from,Forwards,2,1
70,highrec,from,Forwards,2,NaN
71,highrec,from,Forwards,2,1
72,highrec,from,Forwards,2,0
73,highrec,from,Forwards,2,0.5
74,highrec,from,Forwards,2,1
75,highrec,from,Forwards,2,0
4,highrec,from,Forwards,3,1
5,highrec,from,Forwards,3,NaN
6,highrec,from,Forwards,3,0
7,highrec,from,Forwards,3,0
9,highrec,from,Forwards,3,NaN
10,highrec,from,Forwards,3,0.5
11,highrec,from,Forwards,3,0
12,highrec,from,Forwards,3,NaN
14,highrec,from,Forwards,3,1
15,highrec,from,Forwards,3,0
16,highrec,from,Forwards,3,0
17,highrec,from,Forwards,3,0
18,highrec,from,Forwards,3,0.5
19,highrec,from,Forwards,3,1
20,highrec,from,Forwards,3,0
21,highrec,from,Forwards,3,NaN
22,highrec,from,Forwards,3,NaN
23,highrec,from,Forwards,3,NaN
24,highrec,from,Forwards,3,0.5
25,highrec,from,Forwards,3,NaN
26,highrec,from,Forwards,3,NaN
27,highrec,from,Forwards,3,0.5
28,highrec,from,Forwards,3,0.333333333333333
29,highrec,from,Forwards,3,0
30,highrec,from,Forwards,3,0
31,highrec,from,Forwards,3,NaN
32,highrec,from,Forwards,3,0
33,highrec,from,Forwards,3,0.666666666666667
34,highrec,from,Forwards,3,0.5
35,highrec,from,Forwards,3,0.333333333333333
36,highrec,from,Forwards,3,0
37,highrec,from,Forwards,3,1
38,highrec,from,Forwards,3,1
39,highrec,from,Forwards,3,0.333333333333333
40,highrec,from,Forwards,3,NaN
41,highrec,from,Forwards,3,0.25
42,highrec,from,Forwards,3,0
43,highrec,from,Forwards,3,0
44,highrec,from,Forwards,3,0
45,highrec,from,Forwards,3,0.5
46,highrec,from,Forwards,3,NaN
47,highrec,from,Forwards,3,0
48,highrec,from,Forwards,3,NaN
49,highrec,from,Forwards,3,0
50,highrec,from,Forwards,3,1
51,highrec,from,Forwards,3,0
52,highrec,from,Forwards,3,0
53,highrec,from,Forwards,3,0
54,highrec,from,Forwards,3,0.4
55,highrec,from,Forwards,3,0
56,highrec,from,Forwards,3,NaN
57,highrec,from,Forwards,3,NaN
58,highrec,from,Forwards,3,0
59,highrec,from,Forwards,3,NaN
60,highrec,from,Forwards,3,0.5
61,highrec,from,Forwards,3,0
62,highrec,from,Forwards,3,NaN
63,highrec,from,Forwards,3,NaN
64,highrec,from,Forwards,3,0.333333333333333
65,highrec,from,Forwards,3,0.333333333333333
66,highrec,from,Forwards,3,1
67,highrec,from,Forwards,3,NaN
68,highrec,from,Forwards,3,1
69,highrec,from,Forwards,3,0.5
70,highrec,from,Forwards,3,1
71,highrec,from,Forwards,3,1
72,highrec,from,Forwards,3,NaN
73,highrec,from,Forwards,3,0.25
74,highrec,from,Forwards,3,NaN
75,highrec,from,Forwards,3,0
4,highrec,from,Forwards,4,NaN
5,highrec,from,Forwards,4,NaN
6,highrec,from,Forwards,4,0
7,highrec,from,Forwards,4,NaN
9,highrec,from,Forwards,4,0.6
10,highrec,from,Forwards,4,0.5
11,highrec,from,Forwards,4,0
12,highrec,from,Forwards,4,0
14,highrec,from,Forwards,4,0
15,highrec,from,Forwards,4,1
16,highrec,from,Forwards,4,1
17,highrec,from,Forwards,4,1
18,highrec,from,Forwards,4,NaN
19,highrec,from,Forwards,4,0
20,highrec,from,Forwards,4,1
21,highrec,from,Forwards,4,0
22,highrec,from,Forwards,4,1
23,highrec,from,Forwards,4,0
24,highrec,from,Forwards,4,0
25,highrec,from,Forwards,4,0
26,highrec,from,Forwards,4,NaN
27,highrec,from,Forwards,4,NaN
28,highrec,from,Forwards,4,0
29,highrec,from,Forwards,4,0
30,highrec,from,Forwards,4,0
31,highrec,from,Forwards,4,NaN
32,highrec,from,Forwards,4,0.5
33,highrec,from,Forwards,4,0
34,highrec,from,Forwards,4,NaN
35,highrec,from,Forwards,4,0.333333333333333
36,highrec,from,Forwards,4,0.5
37,highrec,from,Forwards,4,0.5
38,highrec,from,Forwards,4,0
39,highrec,from,Forwards,4,0
40,highrec,from,Forwards,4,0
41,highrec,from,Forwards,4,0.5
42,highrec,from,Forwards,4,1
43,highrec,from,Forwards,4,0.666666666666667
44,highrec,from,Forwards,4,NaN
45,highrec,from,Forwards,4,1
46,highrec,from,Forwards,4,0
47,highrec,from,Forwards,4,0
48,highrec,from,Forwards,4,1
49,highrec,from,Forwards,4,0.5
50,highrec,from,Forwards,4,0
51,highrec,from,Forwards,4,NaN
52,highrec,from,Forwards,4,0
53,highrec,from,Forwards,4,0
54,highrec,from,Forwards,4,0.2
55,highrec,from,Forwards,4,NaN
56,highrec,from,Forwards,4,1
57,highrec,from,Forwards,4,NaN
58,highrec,from,Forwards,4,NaN
59,highrec,from,Forwards,4,NaN
60,highrec,from,Forwards,4,0
61,highrec,from,Forwards,4,1
62,highrec,from,Forwards,4,0
63,highrec,from,Forwards,4,0
64,highrec,from,Forwards,4,0
65,highrec,from,Forwards,4,NaN
66,highrec,from,Forwards,4,NaN
67,highrec,from,Forwards,4,0.5
68,highrec,from,Forwards,4,0
69,highrec,from,Forwards,4,0
70,highrec,from,Forwards,4,0
71,highrec,from,Forwards,4,1
72,highrec,from,Forwards,4,NaN
73,highrec,from,Forwards,4,0
74,highrec,from,Forwards,4,0
75,highrec,from,Forwards,4,0.5
4,highrec,from,Forwards,5,1
5,highrec,from,Forwards,5,NaN
6,highrec,from,Forwards,5,0
7,highrec,from,Forwards,5,0
9,highrec,from,Forwards,5,0.5
10,highrec,from,Forwards,5,NaN
11,highrec,from,Forwards,5,1
12,highrec,from,Forwards,5,NaN
14,highrec,from,Forwards,5,0
15,highrec,from,Forwards,5,NaN
16,highrec,from,Forwards,5,NaN
17,highrec,from,Forwards,5,0
18,highrec,from,Forwards,5,NaN
19,highrec,from,Forwards,5,NaN
20,highrec,from,Forwards,5,NaN
21,highrec,from,Forwards,5,NaN
22,highrec,from,Forwards,5,0.5
23,highrec,from,Forwards,5,NaN
24,highrec,from,Forwards,5,NaN
25,highrec,from,Forwards,5,NaN
26,highrec,from,Forwards,5,NaN
27,highrec,from,Forwards,5,0
28,highrec,from,Forwards,5,1
29,highrec,from,Forwards,5,0.5
30,highrec,from,Forwards,5,1
31,highrec,from,Forwards,5,NaN
32,highrec,from,Forwards,5,0.333333333333333
33,highrec,from,Forwards,5,NaN
34,highrec,from,Forwards,5,0
35,highrec,from,Forwards,5,0
36,highrec,from,Forwards,5,0.5
37,highrec,from,Forwards,5,NaN
38,highrec,from,Forwards,5,NaN
39,highrec,from,Forwards,5,NaN
40,highrec,from,Forwards,5,0.5
41,highrec,from,Forwards,5,0.333333333333333
42,highrec,from,Forwards,5,0.5
43,highrec,from,Forwards,5,1
44,highrec,from,Forwards,5,0
45,highrec,from,Forwards,5,0.25
46,highrec,from,Forwards,5,0.5
47,highrec,from,Forwards,5,0.333333333333333
48,highrec,from,Forwards,5,1
49,highrec,from,Forwards,5,1
50,highrec,from,Forwards,5,1
51,highrec,from,Forwards,5,0
52,highrec,from,Forwards,5,0.5
53,highrec,from,Forwards,5,NaN
54,highrec,from,Forwards,5,0
55,highrec,from,Forwards,5,NaN
56,highrec,from,Forwards,5,NaN
57,highrec,from,Forwards,5,NaN
58,highrec,from,Forwards,5,0.5
59,highrec,from,Forwards,5,NaN
60,highrec,from,Forwards,5,0
61,highrec,from,Forwards,5,0
62,highrec,from,Forwards,5,0
63,highrec,from,Forwards,5,1
64,highrec,from,Forwards,5,1
65,highrec,from,Forwards,5,0
66,highrec,from,Forwards,5,NaN
67,highrec,from,Forwards,5,0
68,highrec,from,Forwards,5,0
69,highrec,from,Forwards,5,0.5
70,highrec,from,Forwards,5,NaN
71,highrec,from,Forwards,5,1
72,highrec,from,Forwards,5,NaN
73,highrec,from,Forwards,5,0
74,highrec,from,Forwards,5,NaN
75,highrec,from,Forwards,5,1
4,lowrec,from,Backwards,5,NaN
5,lowrec,from,Backwards,5,0
6,lowrec,from,Backwards,5,0
7,lowrec,from,Backwards,5,0
9,lowrec,from,Backwards,5,NaN
10,lowrec,from,Backwards,5,NaN
11,lowrec,from,Backwards,5,0.5
12,lowrec,from,Backwards,5,NaN
14,lowrec,from,Backwards,5,0
15,lowrec,from,Backwards,5,1
16,lowrec,from,Backwards,5,NaN
17,lowrec,from,Backwards,5,0
18,lowrec,from,Backwards,5,0
19,lowrec,from,Backwards,5,0
20,lowrec,from,Backwards,5,0.333333333333333
21,lowrec,from,Backwards,5,0
22,lowrec,from,Backwards,5,NaN
23,lowrec,from,Backwards,5,NaN
24,lowrec,from,Backwards,5,0
25,lowrec,from,Backwards,5,NaN
26,lowrec,from,Backwards,5,NaN
27,lowrec,from,Backwards,5,0
28,lowrec,from,Backwards,5,0
29,lowrec,from,Backwards,5,NaN
30,lowrec,from,Backwards,5,0
31,lowrec,from,Backwards,5,0.5
32,lowrec,from,Backwards,5,1
33,lowrec,from,Backwards,5,0.333333333333333
34,lowrec,from,Backwards,5,0
35,lowrec,from,Backwards,5,1
36,lowrec,from,Backwards,5,NaN
37,lowrec,from,Backwards,5,1
38,lowrec,from,Backwards,5,0
39,lowrec,from,Backwards,5,0.5
40,lowrec,from,Backwards,5,0.5
41,lowrec,from,Backwards,5,NaN
42,lowrec,from,Backwards,5,0
43,lowrec,from,Backwards,5,NaN
44,lowrec,from,Backwards,5,0.5
45,lowrec,from,Backwards,5,0
46,lowrec,from,Backwards,5,NaN
47,lowrec,from,Backwards,5,0
48,lowrec,from,Backwards,5,NaN
49,lowrec,from,Backwards,5,0
50,lowrec,from,Backwards,5,1
51,lowrec,from,Backwards,5,1
52,lowrec,from,Backwards,5,NaN
53,lowrec,from,Backwards,5,0
54,lowrec,from,Backwards,5,0
55,lowrec,from,Backwards,5,0.333333333333333
56,lowrec,from,Backwards,5,NaN
57,lowrec,from,Backwards,5,1
58,lowrec,from,Backwards,5,NaN
59,lowrec,from,Backwards,5,0
60,lowrec,from,Backwards,5,0
61,lowrec,from,Backwards,5,0
62,lowrec,from,Backwards,5,NaN
63,lowrec,from,Backwards,5,0
64,lowrec,from,Backwards,5,0.2
65,lowrec,from,Backwards,5,NaN
66,lowrec,from,Backwards,5,0
67,lowrec,from,Backwards,5,0.75
68,lowrec,from,Backwards,5,0
69,lowrec,from,Backwards,5,0.5
70,lowrec,from,Backwards,5,1
71,lowrec,from,Backwards,5,NaN
72,lowrec,from,Backwards,5,0.5
73,lowrec,from,Backwards,5,0
74,lowrec,from,Backwards,5,NaN
75,lowrec,from,Backwards,5,0
4,lowrec,from,Backwards,4,NaN
5,lowrec,from,Backwards,4,1
6,lowrec,from,Backwards,4,0.333333333333333
7,lowrec,from,Backwards,4,0
9,lowrec,from,Backwards,4,NaN
10,lowrec,from,Backwards,4,0
11,lowrec,from,Backwards,4,NaN
12,lowrec,from,Backwards,4,NaN
14,lowrec,from,Backwards,4,0
15,lowrec,from,Backwards,4,NaN
16,lowrec,from,Backwards,4,NaN
17,lowrec,from,Backwards,4,0
18,lowrec,from,Backwards,4,0
19,lowrec,from,Backwards,4,0.5
20,lowrec,from,Backwards,4,0
21,lowrec,from,Backwards,4,0
22,lowrec,from,Backwards,4,NaN
23,lowrec,from,Backwards,4,NaN
24,lowrec,from,Backwards,4,1
25,lowrec,from,Backwards,4,0
26,lowrec,from,Backwards,4,0
27,lowrec,from,Backwards,4,0.666666666666667
28,lowrec,from,Backwards,4,0
29,lowrec,from,Backwards,4,0.5
30,lowrec,from,Backwards,4,0
31,lowrec,from,Backwards,4,0
32,lowrec,from,Backwards,4,0
33,lowrec,from,Backwards,4,NaN
34,lowrec,from,Backwards,4,1
35,lowrec,from,Backwards,4,NaN
36,lowrec,from,Backwards,4,NaN
37,lowrec,from,Backwards,4,NaN
38,lowrec,from,Backwards,4,0
39,lowrec,from,Backwards,4,0
40,lowrec,from,Backwards,4,0
41,lowrec,from,Backwards,4,0
42,lowrec,from,Backwards,4,0
43,lowrec,from,Backwards,4,0
44,lowrec,from,Backwards,4,1
45,lowrec,from,Backwards,4,NaN
46,lowrec,from,Backwards,4,1
47,lowrec,from,Backwards,4,NaN
48,lowrec,from,Backwards,4,NaN
49,lowrec,from,Backwards,4,1
50,lowrec,from,Backwards,4,0
51,lowrec,from,Backwards,4,0.5
52,lowrec,from,Backwards,4,1
53,lowrec,from,Backwards,4,0
54,lowrec,from,Backwards,4,0
55,lowrec,from,Backwards,4,0.333333333333333
56,lowrec,from,Backwards,4,0
57,lowrec,from,Backwards,4,0
58,lowrec,from,Backwards,4,NaN
59,lowrec,from,Backwards,4,0
60,lowrec,from,Backwards,4,0
61,lowrec,from,Backwards,4,0
62,lowrec,from,Backwards,4,1
63,lowrec,from,Backwards,4,0.5
64,lowrec,from,Backwards,4,0
65,lowrec,from,Backwards,4,NaN
66,lowrec,from,Backwards,4,1
67,lowrec,from,Backwards,4,0.25
68,lowrec,from,Backwards,4,1
69,lowrec,from,Backwards,4,0.5
70,lowrec,from,Backwards,4,NaN
71,lowrec,from,Backwards,4,0
72,lowrec,from,Backwards,4,NaN
73,lowrec,from,Backwards,4,0
74,lowrec,from,Backwards,4,NaN
