subject,oddballtype,transition,direction,wordposition,CRP
9,amn,from,Backwards,3,NaN
10,amn,from,Backwards,3,1
11,amn,from,Backwards,3,NaN
12,amn,from,Backwards,3,0
14,amn,from,Backwards,3,0.5
15,amn,from,Backwards,3,0
16,amn,from,Backwards,3,NaN
17,amn,from,Backwards,3,NaN
18,amn,from,Backwards,3,1
19,amn,from,Backwards,3,0.333333333333333
20,amn,from,Backwards,3,0
21,amn,from,Backwards,3,NaN
22,amn,from,Backwards,3,0
23,amn,from,Backwards,3,1
24,amn,from,Backwards,3,0
25,amn,from,Backwards,3,0
26,amn,from,Backwards,3,NaN
27,amn,from,Backwards,3,0.333333333333333
28,amn,from,Backwards,3,NaN
29,amn,from,Backwards,3,1
30,amn,from,Backwards,3,NaN
31,amn,from,Backwards,3,1
32,amn,from,Backwards,3,0
33,amn,from,Backwards,3,0
34,amn,from,Backwards,3,0.333333333333333
35,amn,from,Backwards,3,NaN
36,amn,from,Backwards,3,0.5
37,amn,from,Backwards,3,NaN
38,amn,from,Backwards,3,0
39,amn,from,Backwards,3,NaN
40,amn,from,Backwards,3,0.333333333333333
41,amn,from,Backwards,3,0
42,amn,from,Backwards,3,NaN
43,amn,from,Backwards,3,0
44,amn,from,Backwards,3,NaN
45,amn,from,Backwards,3,NaN
46,amn,from,Backwards,3,0.5
47,amn,from,Backwards,3,0
48,amn,from,Backwards,3,0
49,amn,from,Backwards,3,0
50,amn,from,Backwards,3,NaN
51,amn,from,Backwards,3,1
52,amn,from,Backwards,3,0
53,amn,from,Backwards,3,0
54,amn,from,Backwards,3,0
55,amn,from,Backwards,3,0
56,amn,from,Backwards,3,0
57,amn,from,Backwards,3,NaN
58,amn,from,Backwards,3,NaN
59,amn,from,Backwards,3,0
60,amn,from,Backwards,3,0
61,amn,from,Backwards,3,1
62,amn,from,Backwards,3,NaN
63,amn,from,Backwards,3,1
64,amn,from,Backwards,3,NaN
65,amn,from,Backwards,3,NaN
66,amn,from,Backwards,3,NaN
67,amn,from,Backwards,3,NaN
68,amn,from,Backwards,3,NaN
69,amn,from,Backwards,3,1
70,amn,from,Backwards,3,NaN
71,amn,from,Backwards,3,0
73,amn,from,Backwards,3,0
74,amn,from,Backwards,3,NaN
75,amn,from,Backwards,3,1
4,amn,from,Backwards,2,NaN
5,amn,from,Backwards,2,0
6,amn,from,Backwards,2,0
7,amn,from,Backwards,2,1
9,amn,from,Backwards,2,NaN
10,amn,from,Backwards,2,NaN
11,amn,from,Backwards,2,0
12,amn,from,Backwards,2,NaN
14,amn,from,Backwards,2,NaN
15,amn,from,Backwards,2,0
16,amn,from,Backwards,2,NaN
17,amn,from,Backwards,2,0
18,amn,from,Backwards,2,NaN
19,amn,from,Backwards,2,NaN
20,amn,from,Backwards,2,0
21,amn,from,Backwards,2,NaN
22,amn,from,Backwards,2,NaN
23,amn,from,Backwards,2,0
24,amn,from,Backwards,2,NaN
25,amn,from,Backwards,2,0
26,amn,from,Backwards,2,NaN
27,amn,from,Backwards,2,0
28,amn,from,Backwards,2,0
29,amn,from,Backwards,2,0.5
30,amn,from,Backwards,2,1
31,amn,from,Backwards,2,NaN
32,amn,from,Backwards,2,0
33,amn,from,Backwards,2,0
34,amn,from,Backwards,2,0.5
35,amn,from,Backwards,2,NaN
36,amn,from,Backwards,2,0
37,amn,from,Backwards,2,0
38,amn,from,Backwards,2,0
39,amn,from,Backwards,2,0
40,amn,from,Backwards,2,0
41,amn,from,Backwards,2,0
42,amn,from,Backwards,2,0
43,amn,from,Backwards,2,NaN
44,amn,from,Backwards,2,NaN
45,amn,from,Backwards,2,1
46,amn,from,Backwards,2,0
47,amn,from,Backwards,2,1
48,amn,from,Backwards,2,1
49,amn,from,Backwards,2,0
50,amn,from,Backwards,2,0
51,amn,from,Backwards,2,NaN
52,amn,from,Backwards,2,0.5
53,amn,from,Backwards,2,1
54,amn,from,Backwards,2,0.5
55,amn,from,Backwards,2,NaN
56,amn,from,Backwards,2,NaN
57,amn,from,Backwards,2,NaN
58,amn,from,Backwards,2,NaN
59,amn,from,Backwards,2,NaN
60,amn,from,Backwards,2,1
61,amn,from,Backwards,2,0
62,amn,from,Backwards,2,NaN
63,amn,from,Backwards,2,NaN
64,amn,from,Backwards,2,NaN
65,amn,from,Backwards,2,NaN
66,amn,from,Backwards,2,NaN
67,amn,from,Backwards,2,0.5
68,amn,from,Backwards,2,1
69,amn,from,Backwards,2,0
70,amn,from,Backwards,2,0
71,amn,from,Backwards,2,0
73,amn,from,Backwards,2,0
74,amn,from,Backwards,2,NaN
75,amn,from,Backwards,2,0
4,amn,from,Backwards,1,NaN
5,amn,from,Backwards,1,1
6,amn,from,Backwards,1,0
7,amn,from,Backwards,1,NaN
9,amn,from,Backwards,1,NaN
10,amn,from,Backwards,1,0.5
11,amn,from,Backwards,1,NaN
12,amn,from,Backwards,1,1
14,amn,from,Backwards,1,0
15,amn,from,Backwards,1,0
16,amn,from,Backwards,1,0
17,amn,from,Backwards,1,1
18,amn,from,Backwards,1,0
19,amn,from,Backwards,1,NaN
20,amn,from,Backwards,1,0
21,amn,from,Backwards,1,0
22,amn,from,Backwards,1,0
23,amn,from,Backwards,1,NaN
24,amn,from,Backwards,1,0.666666666666667
25,amn,from,Backwards,1,0
26,amn,from,Backwards,1,NaN
27,amn,from,Backwards,1,NaN
28,amn,from,Backwards,1,0
29,amn,from,Backwards,1,NaN
30,amn,from,Backwards,1,NaN
31,amn,from,Backwards,1,0
32,amn,from,Backwards,1,0
33,amn,from,Backwards,1,NaN
34,amn,from,Backwards,1,0
35,amn,from,Backwards,1,NaN
36,amn,from,Backwards,1,1
37,amn,from,Backwards,1,1
38,amn,from,Backwards,1,0
39,amn,from,Backwards,1,NaN
40,amn,from,Backwards,1,0.5
41,amn,from,Backwards,1,0
42,amn,from,Backwards,1,0
43,amn,from,Backwards,1,NaN
44,amn,from,Backwards,1,NaN
45,amn,from,Backwards,1,NaN
46,amn,from,Backwards,1,NaN
47,amn,from,Backwards,1,0
48,amn,from,Backwards,1,0
49,amn,from,Backwards,1,0.333333333333333
50,amn,from,Backwards,1,NaN
51,amn,from,Backwards,1,NaN
52,amn,from,Backwards,1,NaN
53,amn,from,Backwards,1,0
54,amn,from,Backwards,1,NaN
55,amn,from,Backwards,1,NaN
56,amn,from,Backwards,1,0
57,amn,from,Backwards,1,NaN
58,amn,from,Backwards,1,NaN
59,amn,from,Backwards,1,1
60,amn,from,Backwards,1,1
61,amn,from,Backwards,1,NaN
62,amn,from,Backwards,1,NaN
63,amn,from,Backwards,1,0
64,amn,from,Backwards,1,0.5
65,amn,from,Backwards,1,NaN
66,amn,from,Backwards,1,1
67,amn,from,Backwards,1,0
68,amn,from,Backwards,1,0.666666666666667
69,amn,from,Backwards,1,NaN
70,amn,from,Backwards,1,0
71,amn,from,Backwards,1,NaN
73,amn,from,Backwards,1,NaN
74,amn,from,Backwards,1,NaN
75,amn,from,Backwards,1,NaN
4,amn,from,Forwards,1,1
5,amn,from,Forwards,1,1
6,amn,from,Forwards,1,0
7,amn,from,Forwards,1,0
9,amn,from,Forwards,1,1
10,amn,from,Forwards,1,1
11,amn,from,Forwards,1,0.666666666666667
12,amn,from,Forwards,1,1
14,amn,from,Forwards,1,0
15,amn,from,Forwards,1,NaN
16,amn,from,Forwards,1,1
17,amn,from,Forwards,1,0
18,amn,from,Forwards,1,0.5
19,amn,from,Forwards,1,1
20,amn,from,Forwards,1,1
21,amn,from,Forwards,1,1
22,amn,from,Forwards,1,NaN
23,amn,from,Forwards,1,NaN
24,amn,from,Forwards,1,NaN
25,amn,from,Forwards,1,0
26,amn,from,Forwards,1,NaN
27,amn,from,Forwards,1,0
28,amn,from,Forwards,1,0
29,amn,from,Forwards,1,0.5
30,amn,from,Forwards,1,0
31,amn,from,Forwards,1,NaN
32,amn,from,Forwards,1,NaN
33,amn,from,Forwards,1,NaN
34,amn,from,Forwards,1,0
35,amn,from,Forwards,1,1
36,amn,from,Forwards,1,0
37,amn,from,Forwards,1,NaN
38,amn,from,Forwards,1,0.666666666666667
39,amn,from,Forwards,1,1
40,amn,from,Forwards,1,0
41,amn,from,Forwards,1,0.333333333333333
42,amn,from,Forwards,1,0.5
43,amn,from,Forwards,1,0
44,amn,from,Forwards,1,NaN
45,amn,from,Forwards,1,NaN
46,amn,from,Forwards,1,0
47,amn,from,Forwards,1,0
48,amn,from,Forwards,1,0
49,amn,from,Forwards,1,1
50,amn,from,Forwards,1,NaN
51,amn,from,Forwards,1,0.333333333333333
52,amn,from,Forwards,1,NaN
53,amn,from,Forwards,1,NaN
54,amn,from,Forwards,1,0
55,amn,from,Forwards,1,0
56,amn,from,Forwards,1,1
57,amn,from,Forwards,1,0
58,amn,from,Forwards,1,NaN
59,amn,from,Forwards,1,NaN
60,amn,from,Forwards,1,NaN
61,amn,from,Forwards,1,0
62,amn,from,Forwards,1,1
63,amn,from,Forwards,1,0.5
64,amn,from,Forwards,1,0
65,amn,from,Forwards,1,NaN
66,amn,from,Forwards,1,NaN
67,amn,from,Forwards,1,0
68,amn,from,Forwards,1,0
69,amn,from,Forwards,1,0
70,amn,from,Forwards,1,NaN
71,amn,from,Forwards,1,NaN
73,amn,from,Forwards,1,1
74,amn,from,Forwards,1,NaN
75,amn,from,Forwards,1,NaN
4,amn,from,Forwards,2,1
5,amn,from,Forwards,2,0
6,amn,from,Forwards,2,1
7,amn,from,Forwards,2,0
9,amn,from,Forwards,2,NaN
10,amn,from,Forwards,2,0
11,amn,from,Forwards,2,NaN
12,amn,from,Forwards,2,0
14,amn,from,Forwards,2,0
15,amn,from,Forwards,2,0.5
16,amn,from,Forwards,2,1
17,amn,from,Forwards,2,1
18,amn,from,Forwards,2,1
19,amn,from,Forwards,2,NaN
20,amn,from,Forwards,2,0
21,amn,from,Forwards,2,0
22,amn,from,Forwards,2,NaN
23,amn,from,Forwards,2,NaN
24,amn,from,Forwards,2,NaN
25,amn,from,Forwards,2,NaN
26,amn,from,Forwards,2,NaN
27,amn,from,Forwards,2,NaN
28,amn,from,Forwards,2,NaN
29,amn,from,Forwards,2,NaN
30,amn,from,Forwards,2,1
31,amn,from,Forwards,2,NaN
32,amn,from,Forwards,2,0
33,amn,from,Forwards,2,NaN
34,amn,from,Forwards,2,1
35,amn,from,Forwards,2,0
36,amn,from,Forwards,2,0
37,amn,from,Forwards,2,NaN
38,amn,from,Forwards,2,NaN
39,amn,from,Forwards,2,0.333333333333333
40,amn,from,Forwards,2,0
41,amn,from,Forwards,2,0
42,amn,from,Forwards,2,0
43,amn,from,Forwards,2,0
44,amn,from,Forwards,2,NaN
45,amn,from,Forwards,2,NaN
46,amn,from,Forwards,2,0
47,amn,from,Forwards,2,0
48,amn,from,Forwards,2,0.5
49,amn,from,Forwards,2,0
50,amn,from,Forwards,2,1
51,amn,from,Forwards,2,NaN
52,amn,from,Forwards,2,0
53,amn,from,Forwards,2,0
54,amn,from,Forwards,2,NaN
55,amn,from,Forwards,2,1
56,amn,from,Forwards,2,NaN
57,amn,from,Forwards,2,1
58,amn,from,Forwards,2,NaN
59,amn,from,Forwards,2,NaN
60,amn,from,Forwards,2,NaN
61,amn,from,Forwards,2,NaN
62,amn,from,Forwards,2,1
63,amn,from,Forwards,2,0
64,amn,from,Forwards,2,NaN
65,amn,from,Forwards,2,NaN
66,amn,from,Forwards,2,0
67,amn,from,Forwards,2,NaN
68,amn,from,Forwards,2,0
69,amn,from,Forwards,2,NaN
70,amn,from,Forwards,2,1
71,amn,from,Forwards,2,NaN
73,amn,from,Forwards,2,1
74,amn,from,Forwards,2,1
75,amn,from,Forwards,2,NaN
4,amn,from,Forwards,3,NaN
5,amn,from,Forwards,3,NaN
6,amn,from,Forwards,3,NaN
7,amn,from,Forwards,3,NaN
9,amn,from,Forwards,3,NaN
10,amn,from,Forwards,3,0
11,amn,from,Forwards,3,NaN
12,amn,from,Forwards,3,0
14,amn,from,Forwards,3,1
15,amn,from,Forwards,3,0.5
16,amn,from,Forwards,3,0
17,amn,from,Forwards,3,0
18,amn,from,Forwards,3,NaN
19,amn,from,Forwards,3,NaN
20,amn,from,Forwards,3,0
21,amn,from,Forwards,3,NaN
22,amn,from,Forwards,3,NaN
23,amn,from,Forwards,3,NaN
24,amn,from,Forwards,3,0
25,amn,from,Forwards,3,NaN
26,amn,from,Forwards,3,NaN
27,amn,from,Forwards,3,0
28,amn,from,Forwards,3,0
29,amn,from,Forwards,3,0
30,amn,from,Forwards,3,NaN
31,amn,from,Forwards,3,NaN
32,amn,from,Forwards,3,NaN
33,amn,from,Forwards,3,1
34,amn,from,Forwards,3,0
35,amn,from,Forwards,3,0.5
36,amn,from,Forwards,3,0
37,amn,from,Forwards,3,NaN
38,amn,from,Forwards,3,NaN
39,amn,from,Forwards,3,0.333333333333333
40,amn,from,Forwards,3,0
41,amn,from,Forwards,3,1
42,amn,from,Forwards,3,NaN
43,amn,from,Forwards,3,NaN
44,amn,from,Forwards,3,0
45,amn,from,Forwards,3,0
46,amn,from,Forwards,3,NaN
47,amn,from,Forwards,3,NaN
48,amn,from,Forwards,3,NaN
49,amn,from,Forwards,3,0
50,amn,from,Forwards,3,0
51,amn,from,Forwards,3,0
52,amn,from,Forwards,3,NaN
53,amn,from,Forwards,3,0
54,amn,from,Forwards,3,0
55,amn,from,Forwards,3,0
56,amn,from,Forwards,3,NaN
57,amn,from,Forwards,3,NaN
58,amn,from,Forwards,3,NaN
59,amn,from,Forwards,3,NaN
60,amn,from,Forwards,3,0
61,amn,from,Forwards,3,NaN
62,amn,from,Forwards,3,NaN
63,amn,from,Forwards,3,NaN
64,amn,from,Forwards,3,NaN
65,amn,from,Forwards,3,0.5
66,amn,from,Forwards,3,NaN
67,amn,from,Forwards,3,NaN
68,amn,from,Forwards,3,1
69,amn,from,Forwards,3,NaN
70,amn,from,Forwards,3,1
71,amn,from,Forwards,3,1
73,amn,from,Forwards,3,0
74,amn,from,Forwards,3,NaN
75,amn,from,Forwards,3,NaN
4,amn,from,Forwards,4,NaN
5,amn,from,Forwards,4,0
6,amn,from,Forwards,4,NaN
7,amn,from,Forwards,4,NaN
9,amn,from,Forwards,4,1
10,amn,from,Forwards,4,1
11,amn,from,Forwards,4,NaN
12,amn,from,Forwards,4,NaN
14,amn,from,Forwards,4,0
15,amn,from,Forwards,4,NaN
16,amn,from,Forwards,4,NaN
17,amn,from,Forwards,4,1
18,amn,from,Forwards,4,NaN
19,amn,from,Forwards,4,NaN
20,amn,from,Forwards,4,1
21,amn,from,Forwards,4,0
22,amn,from,Forwards,4,NaN
23,amn,from,Forwards,4,0
24,amn,from,Forwards,4,NaN
25,amn,from,Forwards,4,0
26,amn,from,Forwards,4,NaN
27,amn,from,Forwards,4,NaN
28,amn,from,Forwards,4,0
29,amn,from,Forwards,4,0
30,amn,from,Forwards,4,NaN
31,amn,from,Forwards,4,NaN
32,amn,from,Forwards,4,0.5
33,amn,from,Forwards,4,NaN
34,amn,from,Forwards,4,NaN
35,amn,from,Forwards,4,0
36,amn,from,Forwards,4,0
37,amn,from,Forwards,4,NaN
38,amn,from,Forwards,4,0
39,amn,from,Forwards,4,0
40,amn,from,Forwards,4,0
41,amn,from,Forwards,4,NaN
42,amn,from,Forwards,4,1
43,amn,from,Forwards,4,NaN
44,amn,from,Forwards,4,NaN
45,amn,from,Forwards,4,0.5
46,amn,from,Forwards,4,NaN
47,amn,from,Forwards,4,0
48,amn,from,Forwards,4,1
49,amn,from,Forwards,4,0.5
50,amn,from,Forwards,4,0
51,amn,from,Forwards,4,NaN
52,amn,from,Forwards,4,NaN
53,amn,from,Forwards,4,NaN
54,amn,from,Forwards,4,0.5
55,amn,from,Forwards,4,NaN
56,amn,from,Forwards,4,NaN
57,amn,from,Forwards,4,NaN
58,amn,from,Forwards,4,NaN
59,amn,from,Forwards,4,NaN
60,amn,from,Forwards,4,1
61,amn,from,Forwards,4,1
62,amn,from,Forwards,4,NaN
63,amn,from,Forwards,4,NaN
64,amn,from,Forwards,4,0
65,amn,from,Forwards,4,NaN
66,amn,from,Forwards,4,NaN
67,amn,from,Forwards,4,1
68,amn,from,Forwards,4,0
69,amn,from,Forwards,4,NaN
70,amn,from,Forwards,4,NaN
71,amn,from,Forwards,4,NaN
73,amn,from,Forwards,4,NaN
74,amn,from,Forwards,4,NaN
75,amn,from,Forwards,4,1
4,amn,from,Forwards,5,NaN
5,amn,from,Forwards,5,NaN
6,amn,from,Forwards,5,NaN
7,amn,from,Forwards,5,NaN
9,amn,from,Forwards,5,1
10,amn,from,Forwards,5,0
11,amn,from,Forwards,5,NaN
12,amn,from,Forwards,5,NaN
14,amn,from,Forwards,5,0
15,amn,from,Forwards,5,NaN
16,amn,from,Forwards,5,NaN
17,amn,from,Forwards,5,0
18,amn,from,Forwards,5,NaN
19,amn,from,Forwards,5,NaN
20,amn,from,Forwards,5,NaN
21,amn,from,Forwards,5,NaN
22,amn,from,Forwards,5,NaN
23,amn,from,Forwards,5,NaN
24,amn,from,Forwards,5,NaN
25,amn,from,Forwards,5,1
26,amn,from,Forwards,5,NaN
27,amn,from,Forwards,5,0
28,amn,from,Forwards,5,1
29,amn,from,Forwards,5,0.5
30,amn,from,Forwards,5,NaN
31,amn,from,Forwards,5,NaN
32,amn,from,Forwards,5,0
33,amn,from,Forwards,5,NaN
34,amn,from,Forwards,5,0
35,amn,from,Forwards,5,0
36,amn,from,Forwards,5,0
37,amn,from,Forwards,5,NaN
38,amn,from,Forwards,5,NaN
39,amn,from,Forwards,5,NaN
40,amn,from,Forwards,5,0
41,amn,from,Forwards,5,NaN
42,amn,from,Forwards,5,1
43,amn,from,Forwards,5,1
44,amn,from,Forwards,5,NaN
45,amn,from,Forwards,5,NaN
46,amn,from,Forwards,5,NaN
47,amn,from,Forwards,5,0
48,amn,from,Forwards,5,NaN
49,amn,from,Forwards,5,0
50,amn,from,Forwards,5,1
51,amn,from,Forwards,5,0
52,amn,from,Forwards,5,NaN
53,amn,from,Forwards,5,NaN
54,amn,from,Forwards,5,0
55,amn,from,Forwards,5,NaN
56,amn,from,Forwards,5,NaN
57,amn,from,Forwards,5,NaN
58,amn,from,Forwards,5,NaN
59,amn,from,Forwards,5,NaN
60,amn,from,Forwards,5,0
61,amn,from,Forwards,5,0
62,amn,from,Forwards,5,0
63,amn,from,Forwards,5,1
64,amn,from,Forwards,5,0.5
65,amn,from,Forwards,5,NaN
66,amn,from,Forwards,5,NaN
67,amn,from,Forwards,5,0
68,amn,from,Forwards,5,0
69,amn,from,Forwards,5,1
70,amn,from,Forwards,5,0
71,amn,from,Forwards,5,1
73,amn,from,Forwards,5,NaN
74,amn,from,Forwards,5,NaN
75,amn,from,Forwards,5,NaN
4,no_amn,from,Backwards,5,0
5,no_amn,from,Backwards,5,0
6,no_amn,from,Backwards,5,0
7,no_amn,from,Backwards,5,0
9,no_amn,from,Backwards,5,0
10,no_amn,from,Backwards,5,1
11,no_amn,from,Backwards,5,0
12,no_amn,from,Backwards,5,NaN
14,no_amn,from,Backwards,5,0.25
15,no_amn,from,Backwards,5,NaN
16,no_amn,from,Backwards,5,1
17,no_amn,from,Backwards,5,NaN
18,no_amn,from,Backwards,5,NaN
19,no_amn,from,Backwards,5,0
20,no_amn,from,Backwards,5,0.333333333333333
21,no_amn,from,Backwards,5,0
22,no_amn,from,Backwards,5,1
23,no_amn,from,Backwards,5,0
24,no_amn,from,Backwards,5,0
25,no_amn,from,Backwards,5,0.666666666666667
26,no_amn,from,Backwards,5,0
27,no_amn,from,Backwards,5,0
28,no_amn,from,Backwards,5,0
29,no_amn,from,Backwards,5,0
30,no_amn,from,Backwards,5,1
31,no_amn,from,Backwards,5,0
32,no_amn,from,Backwards,5,0.5
33,no_amn,from,Backwards,5,0.333333333333333
34,no_amn,from,Backwards,5,0
35,no_amn,from,Backwards,5,0.333333333333333
36,no_amn,from,Backwards,5,0
37,no_amn,from,Backwards,5,1
38,no_amn,from,Backwards,5,0
39,no_amn,from,Backwards,5,0.75
40,no_amn,from,Backwards,5,0
41,no_amn,from,Backwards,5,0.333333333333333
42,no_amn,from,Backwards,5,0
43,no_amn,from,Backwards,5,NaN
44,no_amn,from,Backwards,5,1
45,no_amn,from,Backwards,5,0
46,no_amn,from,Backwards,5,0
47,no_amn,from,Backwards,5,0.2
48,no_amn,from,Backwards,5,NaN
49,no_amn,from,Backwards,5,0.5
50,no_amn,from,Backwards,5,1
51,no_amn,from,Backwards,5,0.333333333333333
52,no_amn,from,Backwards,5,1
53,no_amn,from,Backwards,5,0.5
54,no_amn,from,Backwards,5,0
55,no_amn,from,Backwards,5,0.5
56,no_amn,from,Backwards,5,NaN
57,no_amn,from,Backwards,5,1
58,no_amn,from,Backwards,5,NaN
59,no_amn,from,Backwards,5,NaN
60,no_amn,from,Backwards,5,0
61,no_amn,from,Backwards,5,0
62,no_amn,from,Backwards,5,NaN
63,no_amn,from,Backwards,5,0
64,no_amn,from,Backwards,5,0.25
65,no_amn,from,Backwards,5,NaN
66,no_amn,from,Backwards,5,0
67,no_amn,from,Backwards,5,0.666666666666667
68,no_amn,from,Backwards,5,0
69,no_amn,from,Backwards,5,0.5
70,no_amn,from,Backwards,5,1
71,no_amn,from,Backwards,5,NaN
72,no_amn,from,Backwards,5,0.5
73,no_amn,from,Backwards,5,0
74,no_amn,from,Backwards,5,NaN
75,no_amn,from,Backwards,5,0
4,no_amn,from,Backwards,4,0.5
5,no_amn,from,Backwards,4,0.5
6,no_amn,from,Backwards,4,0.4
7,no_amn,from,Backwards,4,0.333333333333333
9,no_amn,from,Backwards,4,0
10,no_amn,from,Backwards,4,0
11,no_amn,from,Backwards,4,0
12,no_amn,from,Backwards,4,NaN
14,no_amn,from,Backwards,4,0
15,no_amn,from,Backwards,4,1
16,no_amn,from,Backwards,4,NaN
17,no_amn,from,Backwards,4,NaN
18,no_amn,from,Backwards,4,0
19,no_amn,from,Backwards,4,0
20,no_amn,from,Backwards,4,0.333333333333333
21,no_amn,from,Backwards,4,0
22,no_amn,from,Backwards,4,0
23,no_amn,from,Backwards,4,0.5
24,no_amn,from,Backwards,4,1
25,no_amn,from,Backwards,4,0
26,no_amn,from,Backwards,4,0.5
27,no_amn,from,Backwards,4,1
28,no_amn,from,Backwards,4,0.5
29,no_amn,from,Backwards,4,0.2
30,no_amn,from,Backwards,4,NaN
31,no_amn,from,Backwards,4,0.4
32,no_amn,from,Backwards,4,0
33,no_amn,from,Backwards,4,NaN
34,no_amn,from,Backwards,4,0.5
35,no_amn,from,Backwards,4,0.5
36,no_amn,from,Backwards,4,0.5
37,no_amn,from,Backwards,4,0.5
38,no_amn,from,Backwards,4,0
39,no_amn,from,Backwards,4,0
40,no_amn,from,Backwards,4,0.25
41,no_amn,from,Backwards,4,0
42,no_amn,from,Backwards,4,0
43,no_amn,from,Backwards,4,0
44,no_amn,from,Backwards,4,0
45,no_amn,from,Backwards,4,NaN
46,no_amn,from,Backwards,4,NaN
47,no_amn,from,Backwards,4,NaN
48,no_amn,from,Backwards,4,0
49,no_amn,from,Backwards,4,1
50,no_amn,from,Backwards,4,0
51,no_amn,from,Backwards,4,NaN
52,no_amn,from,Backwards,4,0.5
53,no_amn,from,Backwards,4,0.333333333333333
54,no_amn,from,Backwards,4,0
55,no_amn,from,Backwards,4,0.5
56,no_amn,from,Backwards,4,0
57,no_amn,from,Backwards,4,NaN
58,no_amn,from,Backwards,4,NaN
59,no_amn,from,Backwards,4,0
60,no_amn,from,Backwards,4,0
61,no_amn,from,Backwards,4,NaN
62,no_amn,from,Backwards,4,1
63,no_amn,from,Backwards,4,1
64,no_amn,from,Backwards,4,0
65,no_amn,from,Backwards,4,NaN
66,no_amn,from,Backwards,4,1
67,no_amn,from,Backwards,4,0
68,no_amn,from,Backwards,4,1
69,no_amn,from,Backwards,4,0
70,no_amn,from,Backwards,4,NaN
71,no_amn,from,Backwards,4,0
72,no_amn,from,Backwards,4,NaN
73,no_amn,from,Backwards,4,0
74,no_amn,from,Backwards,4,NaN
75,no_amn,from,Backwards,4,NaN
4,no_amn,from,Backwards,3,0
5,no_amn,from,Backwards,3,1
6,no_amn,from,Backwards,3,0.25
7,no_amn,from,Backwards,3,1
9,no_amn,from,Backwards,3,0
10,no_amn,from,Backwards,3,0.333333333333333
11,no_amn,from,Backwards,3,1
12,no_amn,from,Backwards,3,NaN
14,no_amn,from,Backwards,3,0.25
15,no_amn,from,Backwards,3,0.25
16,no_amn,from,Backwards,3,NaN
17,no_amn,from,Backwards,3,0
18,no_amn,from,Backwards,3,NaN
19,no_amn,from,Backwards,3,0
20,no_amn,from,Backwards,3,0.333333333333333
21,no_amn,from,Backwards,3,NaN
22,no_amn,from,Backwards,3,0
23,no_amn,from,Backwards,3,0.666666666666667
24,no_amn,from,Backwards,3,0.5
25,no_amn,from,Backwards,3,NaN
26,no_amn,from,Backwards,3,1
27,no_amn,from,Backwards,3,0
28,no_amn,from,Backwards,3,0
29,no_amn,from,Backwards,3,0.5
30,no_amn,from,Backwards,3,NaN
31,no_amn,from,Backwards,3,0.5
32,no_amn,from,Backwards,3,0
33,no_amn,from,Backwards,3,0
34,no_amn,from,Backwards,3,0
35,no_amn,from,Backwards,3,0
36,no_amn,from,Backwards,3,0
37,no_amn,from,Backwards,3,0.5
38,no_amn,from,Backwards,3,0
39,no_amn,from,Backwards,3,0.333333333333333
40,no_amn,from,Backwards,3,0.8
41,no_amn,from,Backwards,3,0.333333333333333
42,no_amn,from,Backwards,3,1
43,no_amn,from,Backwards,3,0
44,no_amn,from,Backwards,3,0
45,no_amn,from,Backwards,3,0.2
46,no_amn,from,Backwards,3,0.5
47,no_amn,from,Backwards,3,0
48,no_amn,from,Backwards,3,0
49,no_amn,from,Backwards,3,0
50,no_amn,from,Backwards,3,1
51,no_amn,from,Backwards,3,0
52,no_amn,from,Backwards,3,0
53,no_amn,from,Backwards,3,0.5
54,no_amn,from,Backwards,3,0.6
55,no_amn,from,Backwards,3,0
56,no_amn,from,Backwards,3,NaN
57,no_amn,from,Backwards,3,NaN
58,no_amn,from,Backwards,3,0.5
59,no_amn,from,Backwards,3,1
60,no_amn,from,Backwards,3,0.2
61,no_amn,from,Backwards,3,0.5
62,no_amn,from,Backwards,3,NaN
63,no_amn,from,Backwards,3,1
64,no_amn,from,Backwards,3,0
65,no_amn,from,Backwards,3,NaN
66,no_amn,from,Backwards,3,0
67,no_amn,from,Backwards,3,0
68,no_amn,from,Backwards,3,0
69,no_amn,from,Backwards,3,1
70,no_amn,from,Backwards,3,NaN
71,no_amn,from,Backwards,3,0
72,no_amn,from,Backwards,3,0
73,no_amn,from,Backwards,3,1
74,no_amn,from,Backwards,3,1
75,no_amn,from,Backwards,3,0.5
4,no_amn,from,Backwards,2,0
5,no_amn,from,Backwards,2,0
6,no_amn,from,Backwards,2,0
7,no_amn,from,Backwards,2,NaN
9,no_amn,from,Backwards,2,0
10,no_amn,from,Backwards,2,0
11,no_amn,from,Backwards,2,0
12,no_amn,from,Backwards,2,NaN
14,no_amn,from,Backwards,2,0
15,no_amn,from,Backwards,2,0
16,no_amn,from,Backwards,2,0
17,no_amn,from,Backwards,2,NaN
18,no_amn,from,Backwards,2,0
19,no_amn,from,Backwards,2,0.5
20,no_amn,from,Backwards,2,0
21,no_amn,from,Backwards,2,1
22,no_amn,from,Backwards,2,0.5
23,no_amn,from,Backwards,2,NaN
24,no_amn,from,Backwards,2,0
25,no_amn,from,Backwards,2,NaN
26,no_amn,from,Backwards,2,NaN
27,no_amn,from,Backwards,2,1
28,no_amn,from,Backwards,2,0
29,no_amn,from,Backwards,2,0
30,no_amn,from,Backwards,2,0
31,no_amn,from,Backwards,2,0
32,no_amn,from,Backwards,2,0
33,no_amn,from,Backwards,2,0.666666666666667
